Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
DOVER PARKVIEW,"1,029,000",936.47,"1,099",Nov-20,DOVER RISE,Resale,Strata,87,"11,828",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
CAIRNHILL RESIDENCES,"2,550,000","1,162.51","2,194",Nov-20,CAIRNHILL CIRCLE,Resale,Strata,108,"23,611",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ALEXIS,"995,000",656.6,"1,515",Nov-20,ALEXANDRA ROAD,Resale,Strata,61,"16,311",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
ALEXIS,"1,150,000",785.77,"1,464",Nov-20,ALEXANDRA ROAD,Resale,Strata,73,"15,753",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE SOLITAIRE,"3,000,000","1,560.78","1,922",Nov-20,BALMORAL PARK,Resale,Strata,145,"20,690",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VANADIUM,"1,380,000","1,097.93","1,257",Nov-20,HERTFORD ROAD,Resale,Strata,102,"13,529",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SIMSVILLE,"1,500,000","1,528.49",981,Nov-20,GEYLANG EAST AVENUE 2,Resale,Strata,142,"10,563",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,16 to 20
EMERALD PARK,"1,080,000",925.7,"1,167",Nov-20,INDUS ROAD,Resale,Strata,86,"12,558",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,11 to 15
THE PLAZA,"949,499",807.3,"1,176",Nov-20,BEACH ROAD,Resale,Strata,75,"12,660",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
THOMSON 800,"2,100,000","1,410.08","1,489",Nov-20,THOMSON ROAD,Resale,Strata,131,"16,031",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
CITYLIGHTS,"2,087,500","1,356.26","1,539",Nov-20,JELLICOE ROAD,Resale,Strata,126,"16,567",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
ASPEN HEIGHTS,"2,450,000","1,323.97","1,850",Nov-20,RIVER VALLEY ROAD,Resale,Strata,123,"19,919",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
SIMSVILLE,"1,330,000","1,237.86","1,074",Nov-20,GEYLANG EAST AVENUE 2,Resale,Strata,115,"11,565",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,16 to 20
PARC IMPERIAL,"678,000",419.8,"1,615",Nov-20,PASIR PANJANG ROAD,Resale,Strata,39,"17,385",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
ASTOR,"768,000",861.12,892,Nov-20,LENGKONG EMPAT,Resale,Strata,80,"9,600",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,06 to 10
THE POIZ RESIDENCES,"1,442,888",839.59,"1,719",Nov-20,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"18,499",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
BELLA VISTA,"1,430,000","1,323.97","1,080",Nov-20,SOMMERVILLE ROAD,Resale,Strata,123,"11,626",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"1,850,000","1,108.69","1,669",Nov-20,MEYAPPA CHETTIAR ROAD,Resale,Strata,103,"17,961",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
ONE-NORTH RESIDENCES,"900,000",592.02,"1,520",Nov-20,ONE-NORTH GATEWAY,Resale,Strata,55,"16,364",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
OXFORD SUITES,"1,235,000",893.41,"1,382",Nov-20,OXFORD ROAD,Resale,Strata,83,"14,880",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SIMS DORADO,"1,150,000","1,054.87","1,090",Nov-20,LORONG 39 GEYLANG,Resale,Strata,98,"11,735",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
REGENT RESIDENCES,"965,000",688.9,"1,401",Nov-20,SERANGOON ROAD,Resale,Strata,64,"15,078",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
CITY SQUARE RESIDENCES,"1,750,000","1,205.57","1,452",Nov-20,KITCHENER LINK,Resale,Strata,112,"15,625",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
MERAPRIME,"1,530,000","1,119.46","1,367",Nov-20,JALAN BUKIT HO SWEE,Resale,Strata,104,"14,712",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,06 to 10
DOVER PARKVIEW,"925,000",936.47,988,Nov-20,DOVER RISE,Resale,Strata,87,"10,632",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
HERITAGE VIEW,"1,400,000","1,194.8","1,172",Nov-20,DOVER RISE,Resale,Strata,111,"12,613",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,750,000","1,625.36","1,692",Nov-20,KEPPEL BAY VIEW,Resale,Strata,151,"18,212",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
D'LEEDON,"1,768,000","1,216.33","1,454",Nov-20,LEEDON HEIGHTS,Resale,Strata,113,"15,646",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
THE VISION,"1,580,000","1,259.39","1,255",Nov-20,WEST COAST CRESCENT,Resale,Strata,117,"13,504",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
STARLIGHT SUITES,"3,150,000","1,862.17","1,692",Nov-20,RIVER VALLEY CLOSE,Resale,Strata,173,"18,208",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
THE COAST AT SENTOSA COVE,"3,060,000","1,915.99","1,597",Nov-20,OCEAN DRIVE,Resale,Strata,178,"17,191",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
KERRISDALE,"1,550,000","1,270.15","1,220",Nov-20,STURDEE ROAD,Resale,Strata,118,"13,136",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
GUILLEMARD EDGE,"770,000",559.73,"1,376",Nov-20,LORONG 30 GEYLANG,Resale,Strata,52,"14,808",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
RIDGEWOOD,"3,900,000","3,422.95","1,139",Nov-20,MOUNT SINAI DRIVE,Resale,Strata,318,"12,264",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
FARRER PARK SUITES,"712,000",441.32,"1,613",Nov-20,OWEN ROAD,Resale,Strata,41,"17,366",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
GUILLEMARD SUITES,"819,000",635.08,"1,290",Nov-20,GUILLEMARD ROAD,Resale,Strata,59,"13,881",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
VILLA DELLE ROSE,"4,200,000","2,809.4","1,495",Nov-20,TAMAN NAKHODA,Resale,Strata,261,"16,092",-,Condominium,1,Freehold,10,Core Central Region,-
REFLECTIONS AT KEPPEL BAY,"1,600,000","1,119.46","1,429",Nov-20,KEPPEL BAY VIEW,Resale,Strata,104,"15,385",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
SOPHIA HILLS,"1,415,000",710.42,"1,992",Nov-20,MOUNT SOPHIA,Resale,Strata,66,"21,439",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
PRINCIPAL GARDEN,"1,620,000",861.12,"1,881",Nov-20,PRINCE CHARLES CRESCENT,Resale,Strata,80,"20,250",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
THE SUITES AT CENTRAL,"3,870,000","1,700.71","2,276",Nov-20,DEVONSHIRE ROAD,Resale,Strata,158,"24,494",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE INTERLACE,"1,445,000","1,044.11","1,384",Nov-20,DEPOT ROAD,Resale,Strata,97,"14,897",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
THE MARQ ON PATERSON HILL,"13,000,000","3,056.98","4,253",Nov-20,PATERSON HILL,Resale,Strata,284,"45,775",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
REGENT RESIDENCES,"1,180,000",818.06,"1,442",Nov-20,SERANGOON ROAD,Resale,Strata,76,"15,526",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
EMERALD APARTMENTS,"2,880,000","1,743.77","1,652",Nov-20,EMERALD HILL ROAD,Resale,Strata,162,"17,778",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE INTERLACE,"2,875,000","2,271.2","1,266",Nov-20,DEPOT ROAD,Resale,Strata,211,"13,626",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
THE HERMITAGE,"1,550,000",818.06,"1,895",Nov-20,SARKIES ROAD,Resale,Strata,76,"20,395",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SOLEIL @ SINARAN,"1,028,000",581.26,"1,769",Nov-20,SINARAN DRIVE,Resale,Strata,54,"19,037",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,26 to 30
DOMAIN 21,"1,320,000",882.65,"1,495",Nov-20,DELTA ROAD,Resale,Strata,82,"16,098",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,01 to 05
LINCOLN SUITES,"2,100,000","1,044.11","2,011",Nov-20,KHIANG GUAN AVENUE,Resale,Strata,97,"21,649",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,580,000","2,583.36",999,Nov-20,KEPPEL BAY DRIVE,Resale,Strata,240,"10,750",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
TANGLIN PARK,"2,060,000","1,119.46","1,840",Nov-20,RIDLEY PARK,Resale,Strata,104,"19,808",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE INTERLACE,"4,950,000","4,703.87","1,052",Nov-20,DEPOT ROAD,Resale,Strata,437,"11,327",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
SEAHILL,"708,000",495.14,"1,430",Nov-20,WEST COAST CRESCENT,Resale,Strata,46,"15,391",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,11 to 15
RACE COURSE 138,"1,550,000","1,657.66",935,Nov-20,RACE COURSE ROAD,Resale,Strata,154,"10,065",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
KERRISDALE,"1,330,000","1,270.15","1,047",Nov-20,STURDEE ROAD,Resale,Strata,118,"11,271",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,635,000","1,033.34","1,582",Nov-20,SIMS DRIVE,Resale,Strata,96,"17,031",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
THE TRUMPS,"1,300,000","1,291.68","1,006",Nov-20,JALAN KEMBANGAN,Resale,Strata,120,"10,833",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,06 to 10
EUHABITAT,"660,000",538.2,"1,226",Nov-20,JALAN EUNOS,Resale,Strata,50,"13,200",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
THE MERCURY,"1,273,000",635.08,"2,004",Nov-20,SHANGHAI ROAD,Resale,Strata,59,"21,576",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE POIZ RESIDENCES,"1,650,000",936.47,"1,762",Nov-20,MEYAPPA CHETTIAR ROAD,Resale,Strata,87,"18,966",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE CREST,"2,185,000","1,194.8","1,829",Nov-20,PRINCE CHARLES CRESCENT,Resale,Strata,111,"19,685",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
SETIA RESIDENCES,"6,100,000","3,347.6","1,822",Nov-20,EVELYN ROAD,Resale,Strata,311,"19,614",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PLATINUM EDGE,"1,380,000","1,054.87","1,308",Nov-20,LEICESTER ROAD,Resale,Strata,98,"14,082",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
HOLLAND PEAK,"3,838,000","2,551.07","1,504",Nov-20,HOLLAND HILL,Resale,Strata,237,"16,194",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE INFINITI,"1,378,000","1,270.15","1,085",Nov-20,WEST COAST PARK,Resale,Strata,118,"11,678",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
BARTLEY RIDGE,"700,000",495.14,"1,414",Nov-20,MOUNT VERNON ROAD,Resale,Strata,46,"15,217",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
EMERALD PARK,"1,403,000","1,173.28","1,196",Nov-20,INDUS ROAD,Resale,Strata,109,"12,872",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,01 to 05
PARC MACKENZIE,"1,430,000","1,377.79","1,038",Nov-20,MACKENZIE ROAD,Resale,Strata,128,"11,172",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ONE-NORTH RESIDENCES,"815,000",592.02,"1,377",Nov-20,ONE-NORTH GATEWAY,Resale,Strata,55,"14,818",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
MERAPRIME,"1,730,000","1,119.46","1,545",Nov-20,JALAN BUKIT HO SWEE,Resale,Strata,104,"16,635",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,21 to 25
THE PEAK @ CAIRNHILL I,"1,143,000",592.02,"1,931",Nov-20,CAIRNHILL CIRCLE,Resale,Strata,55,"20,782",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
VERDURE,"2,520,000","1,420.85","1,774",Nov-20,HOLLAND ROAD,Resale,Strata,132,"19,091",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VENTANA,"1,680,000","1,302.44","1,290",Nov-20,PASIR PANJANG HILL,Resale,Strata,121,"13,884",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VENTANA,"1,400,000","1,184.04","1,182",Nov-20,PASIR PANJANG HILL,Resale,Strata,110,"12,727",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
ADAM PARK CONDOMINIUM,"2,480,000","2,335.79","1,062",Nov-20,ADAM ROAD,Resale,Strata,217,"11,429",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
368 THOMSON,"1,132,000",688.9,"1,643",Nov-20,THOMSON ROAD,Resale,Strata,64,"17,688",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
DAISY SUITES,"1,080,000",861.12,"1,254",Nov-20,DAISY ROAD,Resale,Strata,80,"13,500",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE MEZZO,"1,180,000",839.59,"1,405",Nov-20,BALESTIER ROAD,Resale,Strata,78,"15,128",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
CLEMENTIWOODS CONDOMINIUM,"1,460,000","1,388.56","1,051",Nov-20,WEST COAST ROAD,Resale,Strata,129,"11,318",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
SIMS EDGE,"739,999",473.62,"1,562",Nov-20,GEYLANG EAST AVENUE 2,Resale,Strata,44,"16,818",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE INTERLACE,"2,550,000","2,142.04","1,190",Nov-20,DEPOT ROAD,Resale,Strata,199,"12,814",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"2,000,000","1,334.74","1,498",Nov-20,KEPPEL BAY DRIVE,Resale,Strata,124,"16,129",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE TREVOSE,"2,680,800","1,991.34","1,346",Nov-20,TREVOSE CRESCENT,Resale,Strata,185,"14,491",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,000,000","1,420.85","1,408",Nov-20,ONE-NORTH GATEWAY,Resale,Strata,132,"15,152",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
ONE-NORTH RESIDENCES,"1,580,000","1,108.69","1,425",Nov-20,ONE-NORTH GATEWAY,Resale,Strata,103,"15,340",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
THE WATER EDGE,"654,000",430.56,"1,519",Nov-20,LORONG 38 GEYLANG,Resale,Strata,40,"16,350",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
DOMAIN 21,"2,875,000","1,862.17","1,544",Nov-20,DELTA ROAD,Resale,Strata,173,"16,618",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,21 to 25
CAIRNHILL ASTORIA,"2,700,000","1,700.71","1,588",Nov-20,CAIRNHILL RISE,Resale,Strata,158,"17,089",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8@WOODLEIGH,"1,450,000","1,076.4","1,347",Nov-20,WOODLEIGH CLOSE,Resale,Strata,100,"14,500",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
THE FORESTA @ MOUNT FABER,"1,160,000",667.37,"1,738",Nov-20,WISHART ROAD,Resale,Strata,62,"18,710",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
CENTRA HEIGHTS,"500,000",409.03,"1,222",Nov-20,SIMS AVENUE,Resale,Strata,38,"13,158",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SCOTTS SQUARE,"2,133,300",624.31,"3,417",Nov-20,SCOTTS ROAD,Resale,Strata,58,"36,781",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
SCOTTS SQUARE,"2,143,800",624.31,"3,434",Nov-20,SCOTTS ROAD,Resale,Strata,58,"36,962",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
SCOTTS SQUARE,"2,223,000",624.31,"3,561",Nov-20,SCOTTS ROAD,Resale,Strata,58,"38,328",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
SHEARES VILLE,"2,470,000","1,474.67","1,675",Nov-20,HOLT ROAD,Resale,Strata,137,"18,029",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
BOTANNIA,"1,140,000",904.18,"1,261",Nov-20,WEST COAST PARK,Resale,Strata,84,"13,571",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
PAPILLON,"1,600,000","1,786.82",895,Nov-20,JALAN RAMA RAMA,Resale,Strata,166,"9,639",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
CRADELS,"788,000",581.26,"1,356",Nov-20,LORONG LIMAU,Resale,Strata,54,"14,593",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SOPHIA RESIDENCE,"1,320,000",796.54,"1,657",Nov-20,SOPHIA ROAD,Resale,Strata,74,"17,838",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
NOUVEL 18,"5,696,000","1,862.17","3,059",Nov-20,ANDERSON ROAD,Resale,Strata,173,"32,925",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
TANGLIN RESIDENCES,"8,000,000","5,048.32","1,585",Nov-20,ST. MARTIN'S DRIVE,Resale,Strata,469,"17,058",-,Condominium,1,Freehold,10,Core Central Region,-
FOUR SEASONS PARK,"5,780,000","2,260.44","2,557",Nov-20,CUSCADEN WALK,Resale,Strata,210,"27,524",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
D'LEEDON,"1,083,000",635.08,"1,705",Nov-20,LEEDON HEIGHTS,Resale,Strata,59,"18,356",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
SUITES@CHANGI,"525,000",409.03,"1,284",Nov-20,CHANGI ROAD,Resale,Strata,38,"13,816",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE TESSARINA,"2,280,000","1,313.21","1,736",Nov-20,WILBY ROAD,Resale,Strata,122,"18,689",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SHAW PLAZA - TWIN HEIGHTS,"1,420,000","1,237.86","1,147",Nov-20,BALESTIER ROAD,Resale,Strata,115,"12,348",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
DUCHESS CREST,"2,385,000","1,743.77","1,368",Nov-20,DUCHESS AVENUE,Resale,Strata,162,"14,722",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
EMERALD PARK,"1,380,000","1,087.16","1,269",Nov-20,INDUS ROAD,Resale,Strata,101,"13,663",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,06 to 10
MARTIN PLACE RESIDENCES,"2,210,000","1,044.11","2,117",Nov-20,MARTIN PLACE,Resale,Strata,97,"22,784",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SIMS URBAN OASIS,"645,000",409.03,"1,577",Nov-20,SIMS DRIVE,Resale,Strata,38,"16,974",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
HIGHLINE RESIDENCES,"2,078,000","1,076.4","1,931",Nov-20,KIM TIAN ROAD,Resale,Strata,100,"20,780",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"700,000",462.85,"1,512",Nov-20,SIMS DRIVE,Resale,Strata,43,"16,279",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"4,080,000","2,637.18","1,547",Nov-20,KEPPEL BAY VIEW,Resale,Strata,245,"16,653",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
ST THOMAS SUITES,"5,200,000","2,604.89","1,996",Nov-20,ST. THOMAS WALK,Resale,Strata,242,"21,488",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
MANDALE HEIGHTS,"1,750,000","1,205.57","1,452",Nov-20,MANDALAY ROAD,Resale,Strata,112,"15,625",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
CARABELLE,"1,860,000","1,399.32","1,329",Nov-20,WEST COAST WAY,Resale,Strata,130,"14,308",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
1919,"1,340,000",775.01,"1,729",Nov-20,SOPHIA ROAD,Resale,Strata,72,"18,611",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SUITES @ SHREWSBURY,"565,000",344.45,"1,640",Nov-20,SHREWSBURY ROAD,Resale,Strata,32,"17,656",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
HELIOS RESIDENCES,"8,400,000","4,628.52","1,815",Nov-20,CAIRNHILL CIRCLE,Resale,Strata,430,"19,535",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
ONE JERVOIS,"1,820,000",990.29,"1,838",Nov-20,JERVOIS CLOSE,Resale,Strata,92,"19,783",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PEACE CENTRE/MANSIONS,"1,550,000","2,346.55",661,Nov-20,SOPHIA ROAD,Resale,Strata,218,"7,110",-,Apartment,1,99 yrs lease commencing from 1970,09,Core Central Region,16 to 20
SIMS URBAN OASIS,"690,000",484.38,"1,425",Nov-20,SIMS DRIVE,Resale,Strata,45,"15,333",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
MILL POINT,"1,700,000",925.7,"1,836",Nov-20,ZION CLOSE,Resale,Strata,86,"19,767",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
THOMSON 800,"2,050,000","1,399.32","1,465",Nov-20,THOMSON ROAD,Resale,Strata,130,"15,769",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
JERVOIS MEADOWS,"1,686,000","1,184.04","1,424",Nov-20,JERVOIS ROAD,Resale,Strata,110,"15,327",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE BOUTIQ,"1,120,000",505.91,"2,214",Nov-20,KILLINEY ROAD,Resale,Strata,47,"23,830",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
NOUVEL 18,"11,193,000","3,541.36","3,161",Nov-20,ANDERSON ROAD,Resale,Strata,329,"34,021",-,Condominium,2,Freehold,10,Core Central Region,31 to 35
REFLECTIONS AT KEPPEL BAY,"1,818,000","1,205.57","1,508",Nov-20,KEPPEL BAY VIEW,Resale,Strata,112,"16,232",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
GOODWOOD RESIDENCE,"2,461,800","1,119.46","2,199",Nov-20,BUKIT TIMAH ROAD,Resale,Strata,104,"23,671",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VILLAGE TOWER,"2,830,000","1,829.88","1,547",Nov-20,MOUNT SINAI RISE,Resale,Strata,170,"16,647",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
DOVER PARKVIEW,"1,600,000","1,625.36",984,Nov-20,DOVER RISE,Resale,Strata,151,"10,596",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
STELLAR RV,"950,000",538.2,"1,765",Nov-20,RIVER VALLEY ROAD,Resale,Strata,50,"19,000",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CASA EMERALD,"970,000","1,054.87",920,Nov-20,LORONG 32 GEYLANG,Resale,Strata,98,"9,898",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
DUCHESS CREST,"2,392,800","1,743.77","1,372",Nov-20,DUCHESS AVENUE,Resale,Strata,162,"14,770",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
RIVERIA GARDENS,"2,780,000","1,431.61","1,942",Nov-20,RIVER VALLEY GROVE,Resale,Strata,133,"20,902",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
DOMUS,"2,650,000","2,787.88",951,Nov-20,IRRAWADDY ROAD,Resale,Strata,259,"10,232",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
RESIDENTIAL APARTMENTS,"888,000","1,022.58",868,Nov-20,FLANDERS SQUARE,Resale,Strata,95,"9,347",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
BALESTIER PLAZA,"1,288,888","1,367.03",943,Nov-20,BALESTIER ROAD,Resale,Strata,127,"10,149",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
ECHELON,"6,880,000","4,068.79","1,691",Nov-20,ALEXANDRA VIEW,Resale,Strata,378,"18,201",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,41 to 45
BLOSSOM VIEW,"930,000","1,011.82",919,Nov-20,LORONG 26 GEYLANG,Resale,Strata,94,"9,894",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
HERITAGE VIEW,"1,380,000","1,194.8","1,155",Nov-20,DOVER RISE,Resale,Strata,111,"12,432",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
ONE-NORTH RESIDENCES,"1,900,000","1,313.21","1,447",Nov-20,ONE-NORTH GATEWAY,Resale,Strata,122,"15,574",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
ESCADA VIEW,"850,000",968.76,877,Nov-20,LENGKONG EMPAT,Resale,Strata,90,"9,444",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
BLUE HORIZON,"950,000",925.7,"1,026",Nov-20,WEST COAST CRESCENT,Resale,Strata,86,"11,047",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,11 to 15
