Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SHAMROCK PARK,"8,300,000","3,956.85","2,098",Dec-23,NAMLY PLACE,Resale,Land,367.6,"22,579",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"11,800,000","5,224.85","2,258",Dec-23,REDWOOD AVENUE,Resale,Land,485.4,"24,310",-,Detached House,1,Freehold,10,Core Central Region,-
CHARLTON PARK,"3,430,000","1,799.74","1,906",Dec-23,JALAN MASTULI,Resale,Land,167.2,"20,514",-,Terrace House,1,Freehold,19,Outside Central Region,-
VILLA VERDE,"2,400,000","1,616.75","1,484",Dec-23,VERDE VIEW,Resale,Land,150.2,"15,979",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
THE RIVERINA,"3,040,000","2,287.35","1,329",Dec-23,RIVERINA VIEW,Resale,Land,212.5,"14,306",-,Semi-Detached House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
VILLA VERDE,"2,450,000","2,041.93","1,200",Dec-23,VERDE VIEW,Resale,Land,189.7,"12,915",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
CLOVER PARK,"4,880,000","2,303.5","2,119",Dec-23,CLOVER CLOSE,Resale,Land,214,"22,804",-,Terrace House,1,Freehold,20,Rest of Central Region,-
WATTEN ESTATE,"7,388,888","4,351.89","1,698",Dec-23,DUNEARN ROAD,Resale,Land,404.3,"18,276",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SELETAR HILLS ESTATE,"3,160,000","2,160.33","1,463",Nov-23,JALAN KETUMBIT,Resale,Land,200.7,"15,745",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
HOCK SENG PARK,"8,850,000","3,516.6","2,517",Nov-23,JALAN JAMBU MAWAR,Resale,Land,326.7,"27,089",-,Semi-Detached House,1,999 yrs lease commencing from 1875,21,Rest of Central Region,-
PARK VILLAS,"2,680,000","1,614.6","1,660",Nov-23,PARK VILLAS TERRACE,Resale,Land,150,"17,867",-,Terrace House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
LUXUS HILLS,"4,200,000","1,614.6","2,601",Nov-23,SELETAR GREEN VIEW,Resale,Land,150,"28,000",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,950,000","2,349.78","2,107",Nov-23,LORONG M TELOK KURAU,Resale,Land,218.3,"22,675",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","1,792.21","2,120",Nov-23,PALM DRIVE,Resale,Land,166.5,"22,823",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,025,000","2,350.86","2,138",Nov-23,CRESCENT ROAD,Resale,Land,218.4,"23,008",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,028,000","5,616.66","1,785",Nov-23,SEA AVENUE,Resale,Land,521.8,"19,218",-,Detached House,1,Freehold,15,Rest of Central Region,-
PAVILION PARK,"5,170,000","3,223.82","1,604",Nov-23,PAVILION CIRCLE,Resale,Land,299.5,"17,262",-,Terrace House,1,Freehold,23,Outside Central Region,-
DAISY TERRACE,"4,950,000","4,067.72","1,217",Nov-23,DAISY ROAD,Resale,Land,377.9,"13,099",-,Terrace House,1,Freehold,13,Outside Central Region,-
TEACHER'S HOUSING ESTATE,"3,410,000","1,804.05","1,890",Nov-23,TAGORE AVENUE,Resale,Land,167.6,"20,346",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
STRAITS GARDENS,"3,500,000","2,249.68","1,556",Nov-23,ANDREWS AVENUE,Resale,Land,209,"16,746",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,150,000","2,500.48","1,660",Nov-23,JALAN SENTOSA,Resale,Land,232.3,"17,865",-,Terrace House,1,Freehold,14,Outside Central Region,-
SPRING PARK ESTATE,"7,500,000","6,512.22","1,152",Nov-23,JALAN REMIS,Resale,Land,605,"12,397",-,Detached House,1,Freehold,16,Outside Central Region,-
GOLDEN HILL ESTATE,"4,200,000","2,016.1","2,083",Nov-23,MEI HWAN DRIVE,Resale,Land,187.3,"22,424",-,Terrace House,1,Freehold,20,Outside Central Region,-
CHUAN GREEN,"3,300,000","2,413.29","1,367",Nov-23,CHUAN DRIVE,Resale,Land,224.2,"14,719",-,Semi-Detached House,1,99 yrs lease commencing from 1997,19,Outside Central Region,-
