Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ARC AT TAMPINES,"1,045,000","1,130.22",925,Mar-20,TAMPINES AVENUE 8,Resale,Strata,105,"9,952",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
BELYSA,"910,000","1,033.34",881,Mar-20,PASIR RIS DRIVE 1,Resale,Strata,96,"9,479",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
THE RAINFOREST,"1,098,000","1,151.75",953,Mar-20,CHOA CHU KANG AVENUE 3,Resale,Strata,107,"10,262",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
SIMEI GREEN CONDOMINIUM,"985,000","1,194.8",824,Mar-20,SIMEI STREET 4,Resale,Strata,111,"8,874",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
WINDERMERE,"940,000","1,453.14",647,Mar-20,CHOA CHU KANG STREET 64,Resale,Strata,135,"6,963",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
PRIVE,"1,460,000","1,399.32","1,043",Mar-20,PUNGGOL FIELD,Resale,Strata,130,"11,231",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
PARK GREEN,"830,000","1,162.51",714,Mar-20,RIVERVALE LINK,Resale,Strata,108,"7,685",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
PARK GREEN,"1,100,000","1,388.56",792,Mar-20,RIVERVALE LINK,Resale,Strata,129,"8,527",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"743,000",785.77,946,Mar-20,SENGKANG EAST AVENUE,Resale,Strata,73,"10,178",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"950,000",871.88,"1,090",Mar-20,TAMPINES CENTRAL 7,Resale,Strata,81,"11,728",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE RAINFOREST,"930,000",958,971,Mar-20,CHOA CHU KANG AVENUE 3,Resale,Strata,89,"10,449",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"918,000","1,033.34",888,Mar-20,SENGKANG EAST AVENUE,Resale,Strata,96,"9,563",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
PRIVE,"820,000",828.83,989,Mar-20,PUNGGOL FIELD,Resale,Strata,77,"10,649",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"750,000",785.77,954,Mar-20,SENGKANG EAST AVENUE,Resale,Strata,73,"10,274",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,140,000","1,130.22","1,009",Mar-20,TAMPINES CENTRAL 7,Resale,Strata,105,"10,857",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
WATERCOLOURS,"780,000",914.94,853,Mar-20,PASIR RIS LINK,Resale,Strata,85,"9,176",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE RAINFOREST,"985,000",958,"1,028",Mar-20,CHOA CHU KANG AVENUE 3,Resale,Strata,89,"11,067",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
ARC AT TAMPINES,"770,000",807.3,954,Mar-20,TAMPINES AVENUE 8,Resale,Strata,75,"10,267",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
LUSH ACRES,"1,260,000","1,345.5",936,Mar-20,FERNVALE CLOSE,Resale,Strata,125,"10,080",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
THE TAMPINES TRILLIANT,"1,160,000","1,130.22","1,026",Mar-20,TAMPINES CENTRAL 7,Resale,Strata,105,"11,048",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
BLOSSOM RESIDENCES,"850,000",968.76,877,Mar-20,SEGAR ROAD,Resale,Strata,90,"9,444",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
NORTHOAKS,"770,000","1,248.62",617,Mar-20,WOODLANDS CRESCENT,Resale,Strata,116,"6,638",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
WATERCOLOURS,"700,000",742.72,942,Mar-20,PASIR RIS LINK,Resale,Strata,69,"10,145",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
BELYSA,"883,000",968.76,911,Mar-20,PASIR RIS DRIVE 1,Resale,Strata,90,"9,811",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
CHESTERVALE,"890,000","1,420.85",626,Mar-20,BANGKIT ROAD,Resale,Strata,132,"6,742",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
CHESTERVALE,"1,018,000","1,582.31",643,Mar-20,BANGKIT ROAD,Resale,Strata,147,"6,925",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
LILYDALE,"770,000","1,194.8",644,Mar-20,YISHUN AVENUE 6,Resale,Strata,111,"6,937",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,01 to 05
LAKE LIFE,"1,374,000","1,248.62","1,100",Mar-20,TAO CHING ROAD,Resale,Strata,116,"11,845",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
AUSTVILLE RESIDENCES,"764,500",785.77,973,Mar-20,SENGKANG EAST AVENUE,Resale,Strata,73,"10,473",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
AUSTVILLE RESIDENCES,"1,030,888","1,140.98",904,Mar-20,SENGKANG EAST AVENUE,Resale,Strata,106,"9,725",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE RAINFOREST,"870,000",958,908,Mar-20,CHOA CHU KANG AVENUE 3,Resale,Strata,89,"9,775",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
THE FLORAVALE,"890,000","1,410.08",631,Mar-20,WESTWOOD AVENUE,Resale,Strata,131,"6,794",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
NUOVO,"1,165,000","1,280.92",910,Mar-20,ANG MO KIO AVENUE 9,Resale,Strata,119,"9,790",-,Executive Condominium,1,99 yrs lease commencing from 2001,20,Outside Central Region,06 to 10
THE EDEN AT TAMPINES,"1,060,000","1,356.26",782,Mar-20,TAMPINES STREET 34,Resale,Strata,126,"8,413",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
WATERCOLOURS,"748,000",914.94,818,Mar-20,PASIR RIS LINK,Resale,Strata,85,"8,800",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE QUINTET,"968,000","1,291.68",749,Mar-20,CHOA CHU KANG STREET 64,Resale,Strata,120,"8,067",-,Executive Condominium,1,99 yrs lease commencing from 2003,23,Outside Central Region,16 to 20
RIVERPARC RESIDENCE,"1,100,000","1,237.86",889,Mar-20,PUNGGOL DRIVE,Resale,Strata,115,"9,565",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE ESPARIS,"1,000,000","1,323.97",755,Mar-20,PASIR RIS DRIVE 4,Resale,Strata,123,"8,130",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,01 to 05
THE FLORAVALE,"850,000","1,323.97",642,Mar-20,WESTWOOD AVENUE,Resale,Strata,123,"6,911",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,06 to 10
WATERCOLOURS,"790,000",914.94,863,Mar-20,PASIR RIS LINK,Resale,Strata,85,"9,294",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE CANOPY,"728,000",871.88,835,Mar-20,YISHUN AVENUE 11,Resale,Strata,81,"8,988",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
WOODSVALE,"788,000","1,291.68",610,Mar-20,WOODLANDS DRIVE 72,Resale,Strata,120,"6,567",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,010,000","1,001.05","1,009",Mar-20,TAMPINES CENTRAL 7,Resale,Strata,93,"10,860",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE CANOPY,"955,000","1,173.28",814,Mar-20,YISHUN AVENUE 11,Resale,Strata,109,"8,761",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,260,000","1,485.43",848,Mar-20,PUNGGOL DRIVE,Resale,Strata,138,"9,130",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
BLOSSOM RESIDENCES,"1,020,000","1,108.69",920,Mar-20,SEGAR ROAD,Resale,Strata,103,"9,903",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"860,000",990.29,868,Mar-20,PUNGGOL DRIVE,Resale,Strata,92,"9,348",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE RAINFOREST,"945,000",958,986,Mar-20,CHOA CHU KANG AVENUE 3,Resale,Strata,89,"10,618",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"900,000","1,022.58",880,Mar-20,SENGKANG EAST AVENUE,Resale,Strata,95,"9,474",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WOODSVALE,"810,000","1,291.68",627,Mar-20,WOODLANDS DRIVE 72,Resale,Strata,120,"6,750",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
WATERCOLOURS,"800,000",947.23,845,Mar-20,PASIR RIS LINK,Resale,Strata,88,"9,091",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
BELLEWOODS,"1,099,000","1,280.92",858,Mar-20,WOODLANDS AVENUE 5,Resale,Strata,119,"9,235",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,11 to 15
1 CANBERRA,"1,100,000","1,248.62",881,Mar-20,CANBERRA DRIVE,Resale,Strata,116,"9,483",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15
RIVERPARC RESIDENCE,"970,000","1,076.4",901,Mar-20,PUNGGOL DRIVE,Resale,Strata,100,"9,700",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
ESPARINA RESIDENCES,"1,300,000","1,291.68","1,006",Mar-20,COMPASSVALE BOW,Resale,Strata,120,"10,833",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE FLORAVALE,"785,000","1,227.1",640,Mar-20,WESTWOOD AVENUE,Resale,Strata,114,"6,886",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"868,000","1,033.34",840,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,96,"9,042",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"1,200,000","1,345.5",892,Feb-20,PUNGGOL DRIVE,Resale,Strata,125,"9,600",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"882,818","1,087.16",812,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,101,"8,741",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"1,140,000","1,130.22","1,009",Feb-20,TAMPINES CENTRAL 7,Resale,Strata,105,"10,857",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,260,000","1,442.38",874,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,134,"9,403",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
WESTMERE,"980,000","1,291.68",759,Feb-20,JURONG EAST STREET 13,Resale,Strata,120,"8,167",-,Executive Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
THE TERRACE,"885,000","1,001.05",884,Feb-20,EDGEDALE PLAINS,Resale,Strata,93,"9,516",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
LILYDALE,"780,000","1,194.8",653,Feb-20,YISHUN AVENUE 6,Resale,Strata,111,"7,027",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,01 to 05
WESTMERE,"1,030,000","1,205.57",854,Feb-20,JURONG EAST STREET 13,Resale,Strata,112,"9,196",-,Executive Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10
ARC AT TAMPINES,"778,000",807.3,964,Feb-20,TAMPINES AVENUE 8,Resale,Strata,75,"10,373",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE VISIONAIRE,"1,088,000","1,140.98",954,Feb-20,CANBERRA DRIVE,Resale,Strata,106,"10,264",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
WATERCOLOURS,"858,000","1,205.57",712,Feb-20,PASIR RIS LINK,Resale,Strata,112,"7,661",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"905,000","1,033.34",876,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,96,"9,427",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE FLORAVALE,"870,000","1,248.62",697,Feb-20,WESTWOOD AVENUE,Resale,Strata,116,"7,500",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,218,000","1,442.38",844,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,134,"9,090",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE TAMPINES TRILLIANT,"1,050,000","1,001.05","1,049",Feb-20,TAMPINES CENTRAL 7,Resale,Strata,93,"11,290",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
LILYDALE,"780,000","1,237.86",630,Feb-20,YISHUN AVENUE 6,Resale,Strata,115,"6,783",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,120,000","1,345.5",832,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,125,"8,960",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WATERCOLOURS,"770,000",914.94,842,Feb-20,PASIR RIS LINK,Resale,Strata,85,"9,059",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"980,000","1,054.87",929,Feb-20,COMPASSVALE BOW,Resale,Strata,98,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"1,680,000","2,432.66",691,Feb-20,PUNGGOL DRIVE,Resale,Strata,226,"7,434",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE CANOPY,"873,000","1,022.58",854,Feb-20,YISHUN AVENUE 11,Resale,Strata,95,"9,189",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
WOODSVALE,"777,000","1,227.1",633,Feb-20,WOODLANDS DRIVE 72,Resale,Strata,114,"6,816",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
PINEVALE,"950,000","1,291.68",735,Feb-20,TAMPINES STREET 73,Resale,Strata,120,"7,917",-,Executive Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,11 to 15
THE FLORAVALE,"840,000","1,399.32",600,Feb-20,WESTWOOD AVENUE,Resale,Strata,130,"6,462",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
1 CANBERRA,"950,000","1,011.82",939,Feb-20,CANBERRA DRIVE,Resale,Strata,94,"10,106",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
EASTVALE,"800,000","1,291.68",619,Feb-20,PASIR RIS DRIVE 3,Resale,Strata,120,"6,667",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
YEW MEI GREEN,"950,000","1,431.61",664,Feb-20,CHOA CHU KANG NORTH 6,Resale,Strata,133,"7,143",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"1,350,000","1,302.44","1,037",Feb-20,TAMPINES CENTRAL 7,Resale,Strata,121,"11,157",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
BLOSSOM RESIDENCES,"990,000","1,270.15",779,Feb-20,SEGAR ROAD,Resale,Strata,118,"8,390",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE QUINTET,"1,205,000","1,560.78",772,Feb-20,CHOA CHU KANG STREET 64,Resale,Strata,145,"8,310",-,Executive Condominium,1,99 yrs lease commencing from 2003,23,Outside Central Region,06 to 10
BELYSA,"770,000",828.83,929,Feb-20,PASIR RIS DRIVE 1,Resale,Strata,77,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
LA CASA,"920,000","1,259.39",731,Feb-20,WOODLANDS DRIVE 16,Resale,Strata,117,"7,863",-,Executive Condominium,1,99 yrs lease commencing from 2004,25,Outside Central Region,11 to 15
RIVERPARC RESIDENCE,"955,000","1,076.4",887,Feb-20,PUNGGOL DRIVE,Resale,Strata,100,"9,550",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"760,000",785.77,967,Feb-20,SENGKANG EAST AVENUE,Resale,Strata,73,"10,411",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
LUSH ACRES,"870,000",914.94,951,Feb-20,FERNVALE CLOSE,Resale,Strata,85,"10,235",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
WINDERMERE,"920,000","1,431.61",643,Feb-20,CHOA CHU KANG STREET 64,Resale,Strata,133,"6,917",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
SUMMERDALE,"970,000","1,399.32",693,Feb-20,BOON LAY DRIVE,Resale,Strata,130,"7,462",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,06 to 10
ARC AT TAMPINES,"760,000",796.54,954,Feb-20,TAMPINES AVENUE 8,Resale,Strata,74,"10,270",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
WHITEWATER,"865,000","1,205.57",718,Feb-20,PASIR RIS STREET 72,Resale,Strata,112,"7,723",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,06 to 10
THE CANOPY,"860,000","1,033.34",832,Feb-20,YISHUN AVENUE 11,Resale,Strata,96,"8,958",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
ARC AT TAMPINES,"1,245,000","1,420.85",876,Feb-20,TAMPINES AVENUE 8,Resale,Strata,132,"9,432",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
ESPARINA RESIDENCES,"943,000",828.83,"1,138",Feb-20,COMPASSVALE BOW,Resale,Strata,77,"12,247",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
WHITEWATER,"728,000",958,760,Feb-20,PASIR RIS STREET 72,Resale,Strata,89,"8,180",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,06 to 10
THE DEW,"1,140,000","1,313.21",868,Feb-20,BUKIT BATOK STREET 21,Resale,Strata,122,"9,344",-,Executive Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
SIMEI GREEN CONDOMINIUM,"933,000","1,194.8",781,Feb-20,SIMEI STREET 4,Resale,Strata,111,"8,405",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE CANOPY,"860,000","1,033.34",832,Feb-20,YISHUN AVENUE 11,Resale,Strata,96,"8,958",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
ARC AT TAMPINES,"800,000",807.3,991,Jan-20,TAMPINES AVENUE 8,Resale,Strata,75,"10,667",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"942,000","1,076.4",875,Jan-20,PUNGGOL DRIVE,Resale,Strata,100,"9,420",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,050,000","1,227.1",856,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,114,"9,211",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
BELYSA,"935,000","1,033.34",905,Jan-20,PASIR RIS DRIVE 1,Resale,Strata,96,"9,740",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE QUINTET,"945,000","1,259.39",750,Jan-20,CHOA CHU KANG STREET 64,Resale,Strata,117,"8,077",-,Executive Condominium,1,99 yrs lease commencing from 2003,23,Outside Central Region,16 to 20
AUSTVILLE RESIDENCES,"935,000","1,248.62",749,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,116,"8,060",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
BELYSA,"968,000","1,087.16",890,Jan-20,PASIR RIS DRIVE 1,Resale,Strata,101,"9,584",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
RIVERPARC RESIDENCE,"970,000","1,076.4",901,Jan-20,PUNGGOL DRIVE,Resale,Strata,100,"9,700",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
SIMEI GREEN CONDOMINIUM,"966,000","1,399.32",690,Jan-20,SIMEI STREET 4,Resale,Strata,130,"7,431",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
WOODSVALE,"735,000","1,227.1",599,Jan-20,WOODLANDS DRIVE 72,Resale,Strata,114,"6,447",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,150,000","1,227.1",937,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,114,"10,088",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
NORTHOAKS,"1,200,000","2,486.48",483,Jan-20,WOODLANDS CRESCENT,Resale,Strata,231,"5,195",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,11 to 15
NUOVO,"1,460,000","1,550.02",942,Jan-20,ANG MO KIO AVENUE 9,Resale,Strata,144,"10,139",-,Executive Condominium,1,99 yrs lease commencing from 2001,20,Outside Central Region,01 to 05
WATERCOLOURS,"888,000","1,097.93",809,Jan-20,PASIR RIS LINK,Resale,Strata,102,"8,706",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
LA CASA,"830,000","1,108.69",749,Jan-20,WOODLANDS DRIVE 16,Resale,Strata,103,"8,058",-,Executive Condominium,1,99 yrs lease commencing from 2004,25,Outside Central Region,06 to 10
WATERCOLOURS,"735,000",861.12,854,Jan-20,PASIR RIS LINK,Resale,Strata,80,"9,188",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
LILYDALE,"910,000","1,420.85",640,Jan-20,YISHUN AVENUE 6,Resale,Strata,132,"6,894",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"980,000","1,076.4",910,Jan-20,PUNGGOL DRIVE,Resale,Strata,100,"9,800",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"888,000","1,022.58",868,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,95,"9,347",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
ARC AT TAMPINES,"770,000",807.3,954,Jan-20,TAMPINES AVENUE 8,Resale,Strata,75,"10,267",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE DEW,"1,160,000","1,388.56",835,Jan-20,BUKIT BATOK STREET 21,Resale,Strata,129,"8,992",-,Executive Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
WOODSVALE,"738,000","1,237.86",596,Jan-20,WOODLANDS DRIVE 72,Resale,Strata,115,"6,417",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
ARC AT TAMPINES,"850,000",958,887,Jan-20,TAMPINES AVENUE 8,Resale,Strata,89,"9,551",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
PRIVE,"900,000",882.65,"1,020",Jan-20,PUNGGOL FIELD,Resale,Strata,82,"10,976",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
CHESTERVALE,"874,000","1,410.08",620,Jan-20,BANGKIT ROAD,Resale,Strata,131,"6,672",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
TWIN WATERFALLS,"875,000",914.94,956,Jan-20,PUNGGOL WALK,Resale,Strata,85,"10,294",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PRIVE,"1,150,000","1,130.22","1,018",Jan-20,PUNGGOL FIELD,Resale,Strata,105,"10,952",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
PINEVALE,"928,000","1,280.92",724,Jan-20,TAMPINES STREET 73,Resale,Strata,119,"7,798",-,Executive Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,11 to 15
WATERCOLOURS,"990,000","1,140.98",868,Jan-20,PASIR RIS LINK,Resale,Strata,106,"9,340",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE CANOPY,"735,000",871.88,843,Jan-20,YISHUN AVENUE 11,Resale,Strata,81,"9,074",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,038,000","1,248.62",831,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,116,"8,948",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WOODSVALE,"776,000","1,291.68",601,Jan-20,WOODLANDS DRIVE 72,Resale,Strata,120,"6,467",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
CHESTERVALE,"870,000","1,410.08",617,Jan-20,BANGKIT ROAD,Resale,Strata,131,"6,641",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
