Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
REGENT HEIGHTS,"855,000","1,022.58",836,Apr-19,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"9,000",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
NORTHVALE,"1,200,000","1,517.72",791,Apr-19,CHOA CHU KANG LOOP,Resale,Strata,141,"8,511",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
THE MAKENA,"2,100,000","1,291.68","1,626",Apr-19,MEYER ROAD,Resale,Strata,120,"17,500",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
EASTWOOD CENTRE,"1,530,000","2,927.81",523,Apr-19,EASTWOOD ROAD,Resale,Strata,272,"5,625",-,Apartment,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
ECO,"1,650,000","1,151.75","1,433",Apr-19,BEDOK SOUTH AVENUE 3,Resale,Strata,107,"15,421",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE BAYSHORE,"900,000",958,939,Apr-19,BAYSHORE ROAD,Resale,Strata,89,"10,112",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
ELLIOT AT THE EAST COAST,"1,880,000","1,313.21","1,432",Apr-19,ELLIOT ROAD,Resale,Strata,122,"15,410",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
MODENA,"1,365,000","1,485.43",919,Apr-19,SIMEI STREET 4,Resale,Strata,138,"9,891",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
WATERVIEW,"1,388,000","1,216.33","1,141",Apr-19,TAMPINES AVENUE 1,Resale,Strata,113,"12,283",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE ESTUARY,"1,058,000","1,119.46",945,Apr-19,YISHUN AVENUE 1,Resale,Strata,104,"10,173",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
ASTOR GREEN,"1,148,000","1,065.64","1,077",Apr-19,PINE GROVE,Resale,Strata,99,"11,596",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,11 to 15
ESTELLA GARDENS,"1,135,000","1,291.68",879,Apr-19,FLORA ROAD,Resale,Strata,120,"9,458",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RAFFLESIA CONDOMINIUM,"1,100,000",914.94,"1,202",Apr-19,BISHAN STREET 21,Resale,Strata,85,"12,941",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
CHILTERN PARK,"1,588,000","1,517.72","1,046",Apr-19,SERANGOON AVENUE 3,Resale,Strata,141,"11,262",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
PARC VISTA,"900,000","1,054.87",853,Apr-19,CORPORATION ROAD,Resale,Strata,98,"9,184",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
PARC VISTA,"1,260,000","1,625.36",775,Apr-19,CORPORATION ROAD,Resale,Strata,151,"8,344",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,400,000","1,517.72",922,Apr-19,MILTONIA CLOSE,Resale,Strata,141,"9,929",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE CALROSE,"1,480,000","1,302.44","1,136",Apr-19,YIO CHU KANG ROAD,Resale,Strata,121,"12,231",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
THE BEACON EDGE,"1,508,888",990.29,"1,524",Apr-19,TEMBELING ROAD,Resale,Strata,92,"16,401",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PANDAN VALLEY,"2,630,000","2,238.91","1,175",Apr-19,PANDAN VALLEY,Resale,Strata,208,"12,644",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
PINEHURST CONDOMINIUM,"950,000",925.7,"1,026",Apr-19,LORONG L TELOK KURAU,Resale,Strata,86,"11,047",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE MINTON,"1,150,000","1,087.16","1,058",Apr-19,HOUGANG STREET 11,Resale,Strata,101,"11,386",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
CLEMENTI PARK,"2,530,000","2,152.8","1,175",Apr-19,SUNSET WAY,Resale,Strata,200,"12,650",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
GRANDEUR 8,"1,300,000","1,646.89",789,Apr-19,ANG MO KIO CENTRAL 3,Resale,Strata,153,"8,497",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
GUILIN VIEW,"1,270,000","1,496.2",849,Apr-19,BUKIT BATOK STREET 52,Resale,Strata,139,"9,137",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
MODA,"1,495,000",979.52,"1,526",Apr-19,EAST COAST ROAD,Resale,Strata,91,"16,429",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE QUARTZ,"1,100,000","1,173.28",938,Apr-19,COMPASSVALE BOW,Resale,Strata,109,"10,092",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,01 to 05
BAYWATER,"1,388,000","1,291.68","1,075",Apr-19,BEDOK RESERVOIR ROAD,Resale,Strata,120,"11,567",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
PALM GROVE CONDOMINIUM,"1,610,000","1,388.56","1,159",Apr-19,PALM GROVE AVENUE,Resale,Strata,129,"12,481",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
THE WARREN,"950,000","1,194.8",795,Apr-19,CHOA CHU KANG LOOP,Resale,Strata,111,"8,559",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
THE WARREN,"1,170,000","1,356.26",863,Apr-19,CHOA CHU KANG LOOP,Resale,Strata,126,"9,286",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
KOVAN RESIDENCES,"1,785,000","1,442.38","1,238",Apr-19,KOVAN ROAD,Resale,Strata,134,"13,321",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
WATERFRONT GOLD,"1,510,000","1,194.8","1,264",Apr-19,BEDOK RESERVOIR ROAD,Resale,Strata,111,"13,604",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
MI CASA,"1,200,000","1,291.68",929,Apr-19,CHOA CHU KANG AVENUE 3,Resale,Strata,120,"10,000",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,06 to 10
WOODHAVEN,"870,000",850.36,"1,023",Apr-19,WOODGROVE AVENUE,Resale,Strata,79,"11,013",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
NEPTUNE COURT,"1,550,000","1,636.13",947,Apr-19,MARINE VISTA,Resale,Strata,152,"10,197",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,21 to 25
NOUVELLE PARK,"1,256,000","1,151.75","1,091",Apr-19,POH HUAT ROAD WEST,Resale,Strata,107,"11,738",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
SHERWOOD TOWER,"590,000",828.83,712,Apr-19,JALAN ANAK BUKIT,Resale,Strata,77,"7,662",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,06 to 10
833 M B RESIDENCES,"905,000",882.65,"1,025",Apr-19,MOUNTBATTEN ROAD,Resale,Strata,82,"11,037",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE LUXURIE,"890,000",731.95,"1,216",Apr-19,COMPASSVALE ROAD,Resale,Strata,68,"13,088",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
LAGUNA PARK,"1,550,000","1,614.6",960,Apr-19,MARINE PARADE ROAD,Resale,Strata,150,"10,333",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
IVORY HEIGHTS,"1,420,000","1,700.71",835,Apr-19,JURONG EAST STREET 13,Resale,Strata,158,"8,987",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"1,135,000","1,334.74",850,Apr-19,FLORA ROAD,Resale,Strata,124,"9,153",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
VUE 8 RESIDENCE,"1,132,000","1,033.34","1,095",Apr-19,PASIR RIS HEIGHTS,Resale,Strata,96,"11,792",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
TANAMERA CREST,"818,000",861.12,950,Apr-19,PARI DEDAP WALK,Resale,Strata,80,"10,225",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
THE LUCENT,"680,000",473.62,"1,436",Apr-19,LORONG N TELOK KURAU,Resale,Strata,44,"15,455",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SPACE @ KOVAN,"825,000",635.08,"1,299",Apr-19,YIO CHU KANG ROAD,Resale,Strata,59,"13,983",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE WINDSOR,"1,600,000","1,399.32","1,143",Apr-19,ONTARIO AVENUE,Resale,Strata,130,"12,308",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
SAVANNAH CONDOPARK,"1,020,000","1,227.1",831,Apr-19,SIMEI RISE,Resale,Strata,114,"8,947",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
PALMWOODS,"940,000","1,022.58",919,Apr-19,UPPER CHANGI ROAD,Resale,Strata,95,"9,895",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
HILLINGTON GREEN,"1,610,000","1,528.49","1,053",Apr-19,HILLVIEW AVENUE,Resale,Strata,142,"11,338",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
REGENT GROVE,"820,000","1,173.28",699,Apr-19,CHOA CHU KANG NORTH 7,Resale,Strata,109,"7,523",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"1,428,000","1,367.03","1,045",Apr-19,SENGKANG EAST AVENUE,Resale,Strata,127,"11,244",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
EAST SIGNATURE,"1,700,000","1,636.13","1,039",Apr-19,ELLIOT WALK,Resale,Strata,152,"11,184",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PALM GROVE CONDOMINIUM,"1,870,000","1,926.76",971,Apr-19,PALM GROVE AVENUE,Resale,Strata,179,"10,447",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
RIVEREDGE,"1,750,000","1,334.74","1,311",Apr-19,SAMPAN PLACE,Resale,Strata,124,"14,113",-,Condominium,1,99 yrs lease commencing from 2004,15,Rest of Central Region,06 to 10
GLENDALE PARK,"1,230,000","1,044.11","1,178",Apr-19,HILLVIEW AVENUE,Resale,Strata,97,"12,680",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
PARKVIEW APARTMENTS,"800,000","1,140.98",701,Apr-19,BUKIT BATOK STREET 25,Resale,Strata,106,"7,547",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
THE HILLIER,"810,000",592.02,"1,368",Apr-19,HILLVIEW RISE,Resale,Strata,55,"14,727",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
EUPHONY GARDENS,"830,000","1,216.33",682,Apr-19,JALAN MATA AYER,Resale,Strata,113,"7,345",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE BALE,"1,250,000","1,054.87","1,185",Apr-19,LORONG H TELOK KURAU,Resale,Strata,98,"12,755",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
COSTA RHU,"3,250,000","2,647.94","1,227",Apr-19,RHU CROSS,Resale,Strata,246,"13,211",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE SPRINGBLOOM,"1,450,000","1,302.44","1,113",Apr-19,SERANGOON AVENUE 3,Resale,Strata,121,"11,983",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
Q BAY RESIDENCES,"1,175,000","1,119.46","1,050",Apr-19,TAMPINES STREET 86,Resale,Strata,104,"11,298",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
RIVERVALE CREST,"835,000","1,237.86",675,Apr-19,RIVERVALE CRESCENT,Resale,Strata,115,"7,261",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,180,000","1,130.22","1,044",Apr-19,UPPER SERANGOON VIEW,Resale,Strata,105,"11,238",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE BAYSHORE,"1,160,000","1,184.04",980,Apr-19,BAYSHORE ROAD,Resale,Strata,110,"10,545",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
STRATFORD COURT,"1,010,000","1,227.1",823,Apr-19,BEDOK RIA CRESCENT,Resale,Strata,114,"8,860",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
CLOVER BY THE PARK,"1,790,000","1,280.92","1,397",Apr-19,BISHAN STREET 25,Resale,Strata,119,"15,042",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
KOVAN MELODY,"1,500,000","1,291.68","1,161",Apr-19,KOVAN ROAD,Resale,Strata,120,"12,500",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,16 to 20
MELVILLE PARK,"875,000","1,334.74",656,Apr-19,SIMEI STREET 1,Resale,Strata,124,"7,056",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
PARC CENTROS,"1,350,000","1,162.51","1,161",Apr-19,PUNGGOL CENTRAL,Resale,Strata,108,"12,500",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PALM ISLES,"880,000",990.29,889,Apr-19,FLORA DRIVE,Resale,Strata,92,"9,565",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
KOVAN RESIDENCES,"1,670,000","1,700.71",982,Apr-19,KOVAN ROAD,Resale,Strata,158,"10,570",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"2,300,000","1,776.06","1,295",Apr-19,PARBURY AVENUE,Resale,Strata,165,"13,939",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
CHANGI GREEN,"1,230,000","1,130.22","1,088",Apr-19,UPPER CHANGI ROAD EAST,Resale,Strata,105,"11,714",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,380,000","1,291.68","1,068",Apr-19,BEDOK RESERVOIR ROAD,Resale,Strata,120,"11,500",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
MAPLE WOODS,"2,080,000","1,334.74","1,558",Apr-19,BUKIT TIMAH ROAD,Resale,Strata,124,"16,774",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
SKIES MILTONIA,"780,000",721.19,"1,082",Apr-19,MILTONIA CLOSE,Resale,Strata,67,"11,642",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
PARC CENTROS,"1,050,000",990.29,"1,060",Apr-19,PUNGGOL CENTRAL,Resale,Strata,92,"11,413",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
COCO PALMS,"653,000",462.85,"1,411",Apr-19,PASIR RIS GROVE,Resale,Strata,43,"15,186",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
EDELWEISS PARK CONDOMINIUM,"1,210,000","1,334.74",907,Apr-19,FLORA ROAD,Resale,Strata,124,"9,758",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
LEGENDA AT JOO CHIAT,"1,450,000","2,034.4",713,Apr-19,JOO CHIAT LANE,Resale,Strata,189,"7,672",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
MERIDIAN 38,"2,380,000","2,217.38","1,073",Apr-19,LORONG M TELOK KURAU,Resale,Strata,206,"11,553",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE LUXURIE,"650,000",452.09,"1,438",Apr-19,COMPASSVALE ROAD,Resale,Strata,42,"15,476",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CASAFINA,"1,180,000","1,270.15",929,Apr-19,BEDOK SOUTH AVENUE 1,Resale,Strata,118,"10,000",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"960,000",882.65,"1,088",Apr-19,SIN MING WALK,Resale,Strata,82,"11,707",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
TIERRA VUE,"1,920,000","1,259.39","1,525",Apr-19,ST. PATRICK'S ROAD,Resale,Strata,117,"16,410",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FINLAND GARDENS,"2,300,000","1,851.41","1,242",Apr-19,EAST COAST TERRACE,Resale,Strata,172,"13,372",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PARC ROSEWOOD,"510,000",430.56,"1,185",Apr-19,ROSEWOOD DRIVE,Resale,Strata,40,"12,750",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE SHORE RESIDENCES,"1,616,000","1,054.87","1,532",Apr-19,AMBER ROAD,Resale,Strata,98,"16,490",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
MERAWOODS,"1,460,000","1,345.5","1,085",Apr-19,HILLVIEW AVENUE,Resale,Strata,125,"11,680",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
CASAFINA,"1,172,000","1,302.44",900,Apr-19,BEDOK SOUTH AVENUE 1,Resale,Strata,121,"9,686",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
CASABLANCA,"860,000","1,108.69",776,Apr-19,ROSEWOOD DRIVE,Resale,Strata,103,"8,350",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,06 to 10
KOVAN RESIDENCES,"1,670,000","1,442.38","1,158",Apr-19,KOVAN ROAD,Resale,Strata,134,"12,463",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
THE ATRIA AT MEYER,"2,350,000","1,474.67","1,594",Apr-19,MEYER ROAD,Resale,Strata,137,"17,153",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
PARC OLYMPIA,"670,000",645.84,"1,037",Apr-19,FLORA DRIVE,Resale,Strata,60,"11,167",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
A TREASURE TROVE,"1,280,000","1,130.22","1,133",Apr-19,PUNGGOL WALK,Resale,Strata,105,"12,190",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KOVAN MELODY,"1,440,000","1,302.44","1,106",Apr-19,KOVAN ROAD,Resale,Strata,121,"11,901",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
PARC OASIS,"1,180,000","1,388.56",850,Apr-19,JURONG EAST AVENUE 1,Resale,Strata,129,"9,147",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
TANAMERA CREST,"1,027,000","1,205.57",852,Apr-19,PARI DEDAP WALK,Resale,Strata,112,"9,170",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,06 to 10
COMPASS HEIGHTS,"1,200,000","1,323.97",906,Apr-19,SENGKANG SQUARE,Resale,Strata,123,"9,756",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"855,000",914.94,934,Apr-19,FLORA DRIVE,Resale,Strata,85,"10,059",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SOUTHAVEN II,"1,260,000","1,119.46","1,126",Apr-19,HINDHEDE WALK,Resale,Strata,104,"12,115",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
THE WARREN,"1,125,000","1,313.21",857,Apr-19,CHOA CHU KANG LOOP,Resale,Strata,122,"9,221",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
THE AMSTON,"1,810,000","1,819.12",995,Mar-19,HILLVIEW AVENUE,Resale,Strata,169,"10,710",-,Apartment,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,115,000","1,140.98",977,Mar-19,CANBERRA DRIVE,Resale,Strata,106,"10,519",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SKIES MILTONIA,"1,080,000","1,076.4","1,003",Mar-19,MILTONIA CLOSE,Resale,Strata,100,"10,800",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
COCO PALMS,"905,000",753.48,"1,201",Mar-19,PASIR RIS GROVE,Resale,Strata,70,"12,929",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
SUNRISE GARDENS,"665,000",828.83,802,Mar-19,SUNRISE AVENUE,Resale,Strata,77,"8,636",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,468,800","1,001.05","1,467",Mar-19,ANG MO KIO AVENUE 8,Resale,Strata,93,"15,794",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,16 to 20
THE GALE,"1,385,000","1,345.5","1,029",Mar-19,FLORA ROAD,Resale,Strata,125,"11,080",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
COSTA DEL SOL,"1,800,000","1,313.21","1,371",Mar-19,BAYSHORE ROAD,Resale,Strata,122,"14,754",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
HAZEL PARK CONDOMINIUM,"1,773,000","1,517.72","1,168",Mar-19,HAZEL PARK TERRACE,Resale,Strata,141,"12,574",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,16 to 20
FABER GARDEN CONDOMINIUM,"2,500,000","2,152.8","1,161",Mar-19,ANGKLONG LANE,Resale,Strata,200,"12,500",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
HILLBROOKS,"1,050,000","1,065.64",985,Mar-19,HILLVIEW AVENUE,Resale,Strata,99,"10,606",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
RIO VISTA,"1,050,000","1,248.62",841,Mar-19,UPPER SERANGOON VIEW,Resale,Strata,116,"9,052",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
CASTLE GREEN,"975,000","1,151.75",847,Mar-19,YIO CHU KANG ROAD,Resale,Strata,107,"9,112",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
THE MEYERISE,"1,800,000",871.88,"2,064",Mar-19,MEYER ROAD,Resale,Strata,81,"22,222",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
HILLVIEW 128,"968,888","1,054.87",918,Mar-19,HILLVIEW AVENUE,Resale,Strata,98,"9,887",-,Apartment,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
PARK NATURA,"2,100,000","1,743.77","1,204",Mar-19,BUKIT BATOK EAST AVENUE 6,Resale,Strata,162,"12,963",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
KOVAN REGENCY,"1,400,000","1,054.87","1,327",Mar-19,KOVAN RISE,Resale,Strata,98,"14,286",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
VILLA MARINA,"1,250,000","1,151.75","1,085",Mar-19,JALAN SEMPADAN,Resale,Strata,107,"11,682",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
CHILTERN PARK,"1,250,000","1,345.5",929,Mar-19,SERANGOON AVENUE 3,Resale,Strata,125,"10,000",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
MELVILLE PARK,"780,000","1,044.11",747,Mar-19,SIMEI STREET 1,Resale,Strata,97,"8,041",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,11 to 15
THE LUXURIE,"1,285,000","1,054.87","1,218",Mar-19,COMPASSVALE ROAD,Resale,Strata,98,"13,112",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PALM ISLES,"880,000",990.29,889,Mar-19,FLORA DRIVE,Resale,Strata,92,"9,565",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
WORTHINGTON,"2,050,000","1,894.46","1,082",Mar-19,BUTTERWORTH LANE,Resale,Strata,176,"11,648",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
OCEAN PARK,"4,150,000","3,896.57","1,065",Mar-19,EAST COAST ROAD,Resale,Strata,362,"11,464",-,Condominium,1,Freehold,15,Outside Central Region,16 to 20
SUNSHINE RESIDENCE,"1,053,000",968.76,"1,087",Mar-19,LORONG K TELOK KURAU,Resale,Strata,90,"11,700",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
COMPASS HEIGHTS,"1,075,000","1,237.86",868,Mar-19,SENGKANG SQUARE,Resale,Strata,115,"9,348",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
THE JADE,"1,120,000","1,011.82","1,107",Mar-19,BUKIT BATOK CENTRAL LINK,Resale,Strata,94,"11,915",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,16 to 20
EASTBAY,"1,009,050",688.9,"1,465",Mar-19,TAY LIAN TECK ROAD,Resale,Strata,64,"15,766",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CHUAN PARK,"1,080,000","1,173.28",920,Mar-19,LORONG CHUAN,Resale,Strata,109,"9,908",-,Condominium,1,99 yrs lease commencing from 1980,19,Outside Central Region,06 to 10
REGENT GROVE,"730,000","1,194.8",611,Mar-19,CHOA CHU KANG NORTH 7,Resale,Strata,111,"6,577",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
RIVER ISLES,"832,000",753.48,"1,104",Mar-19,EDGEDALE PLAINS,Resale,Strata,70,"11,886",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
COSTA DEL SOL,"1,700,000","1,560.78","1,089",Mar-19,BAYSHORE ROAD,Resale,Strata,145,"11,724",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
HILLINGTON GREEN,"1,550,000","1,356.26","1,143",Mar-19,HILLVIEW AVENUE,Resale,Strata,126,"12,302",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
D'NEST,"1,880,000","1,765.3","1,065",Mar-19,PASIR RIS GROVE,Resale,Strata,164,"11,463",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE CENTRIS,"1,470,000","1,237.86","1,188",Mar-19,JURONG WEST CENTRAL 3,Resale,Strata,115,"12,783",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
WATERFRONT KEY,"1,700,000","1,442.38","1,179",Mar-19,BEDOK RESERVOIR ROAD,Resale,Strata,134,"12,687",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,628,000","1,786.82",911,Mar-19,LORONG KILAT,Resale,Strata,166,"9,807",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
