Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
8 @ MOUNT SOPHIA,"1,950,000","1,313.21","1,485",May-19,MOUNT SOPHIA,Resale,Strata,122,"15,984",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
HERITAGE VIEW,"1,380,000","1,194.8","1,155",May-19,DOVER RISE,Resale,Strata,111,"12,432",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
EDENZ LOFT,"585,000",419.8,"1,394",May-19,LORONG 24 GEYLANG,Resale,Strata,39,"15,000",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
LINCOLN SUITES,"1,205,000",527.44,"2,285",May-19,KHIANG GUAN AVENUE,Resale,Strata,49,"24,592",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
THE SERENADE @ HOLLAND,"2,225,000","1,786.82","1,245",May-19,HOLLAND ROAD,Resale,Strata,166,"13,404",-,Condominium,1,99 yrs lease commencing from 2001,10,Core Central Region,16 to 20
VACANZA @ EAST,"720,000",559.73,"1,286",May-19,LENGKONG TUJOH,Resale,Strata,52,"13,846",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
ECHELON,"1,448,888",731.95,"1,979",May-19,ALEXANDRA VIEW,Resale,Strata,68,"21,307",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
HOLLAND RESIDENCES,"2,600,000","1,388.56","1,872",May-19,TAMAN WARNA,Resale,Strata,129,"20,155",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,850,000","1,216.33","1,521",May-19,KITCHENER LINK,Resale,Strata,113,"16,372",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
THE IMPERIAL,"2,048,000",979.52,"2,091",May-19,JALAN RUMBIA,Resale,Strata,91,"22,505",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
GALLOP GABLES,"2,050,000","1,205.57","1,700",May-19,FARRER ROAD,Resale,Strata,112,"18,304",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
STARLIGHT SUITES,"3,900,000","1,862.17","2,094",May-19,RIVER VALLEY CLOSE,Resale,Strata,173,"22,543",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
KELLETT COURT,"1,510,000","1,044.11","1,446",May-19,SHELFORD ROAD,Resale,Strata,97,"15,567",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
RANGOON 88,"680,000",441.32,"1,541",May-19,RANGOON ROAD,Resale,Strata,41,"16,585",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ICON,"1,020,000",559.73,"1,822",May-19,GOPENG STREET,Resale,Strata,52,"19,615",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
THE SPECTRUM,"1,180,000","1,087.16","1,085",May-19,PASIR PANJANG ROAD,Resale,Strata,101,"11,683",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
DUO RESIDENCES,"1,347,000",688.9,"1,955",May-19,FRASER STREET,Resale,Strata,64,"21,047",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,01 to 05
THE EBONY,"825,000",699.66,"1,179",May-19,LORONG MARICAN,Resale,Strata,65,"12,692",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
BOULEVARD VUE,"21,998,000","4,477.82","4,913",May-19,CUSCADEN WALK,Resale,Strata,416,"52,880",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
REFLECTIONS AT KEPPEL BAY,"3,130,000","1,711.48","1,829",May-19,KEPPEL BAY VIEW,Resale,Strata,159,"19,686",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
RV EDGE,"768,888",365.98,"2,101",May-19,SHANGHAI ROAD,Resale,Strata,34,"22,614",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE TESSARINA,"2,350,000","1,323.97","1,775",May-19,WILBY ROAD,Resale,Strata,123,"19,106",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
EUHABITAT,"1,045,000",904.18,"1,156",May-19,JALAN EUNOS,Resale,Strata,84,"12,440",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
CONCOURSE SKYLINE,"2,480,000","1,377.79","1,800",May-19,BEACH ROAD,Resale,Strata,128,"19,375",-,Apartment,1,99 yrs lease commencing from 2008,07,Rest of Central Region,21 to 25
3 ORCHARD BY-THE-PARK,"8,184,000","2,260.44","3,621",May-19,ORCHARD BOULEVARD,Resale,Strata,210,"38,971",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
WATERBANK AT DAKOTA,"1,860,000","1,130.22","1,646",May-19,DAKOTA CRESCENT,Resale,Strata,105,"17,714",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
NEW FUTURA,"6,400,100","1,829.88","3,498",May-19,LEONIE HILL ROAD,Resale,Strata,170,"37,648",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
NEW FUTURA,"6,420,600","1,829.88","3,509",May-19,LEONIE HILL ROAD,Resale,Strata,170,"37,768",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE CLIFT,"1,068,000",527.44,"2,025",May-19,MCCALLUM STREET,Resale,Strata,49,"21,796",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
VACANZA @ EAST,"1,005,000",839.59,"1,197",May-19,LENGKONG TUJOH,Resale,Strata,78,"12,885",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
BUCKLEY 18,"2,670,000","1,517.72","1,759",May-19,BUCKLEY ROAD,Resale,Strata,141,"18,936",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
WATERBANK AT DAKOTA,"1,880,000","1,151.75","1,632",May-19,DAKOTA CRESCENT,Resale,Strata,107,"17,570",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
HUNDRED TREES,"1,950,000","1,614.6","1,208",May-19,WEST COAST DRIVE,Resale,Strata,150,"13,000",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
111 EMERALD HILL,"8,400,000","4,477.82","1,876",May-19,EMERALD HILL ROAD,Resale,Strata,416,"20,192",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE COSMOPOLITAN,"3,150,000","1,399.32","2,251",May-19,KIM SENG ROAD,Resale,Strata,130,"24,231",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
SPRING GROVE,"1,488,000","1,011.82","1,471",May-19,GRANGE ROAD,Resale,Strata,94,"15,830",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,06 to 10
HIGHLINE RESIDENCES,"2,100,000","1,151.75","1,823",May-19,KIM TIAN ROAD,Resale,Strata,107,"19,626",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
THE ANCHORAGE,"2,280,000","1,420.85","1,605",May-19,ALEXANDRA ROAD,Resale,Strata,132,"17,273",-,Condominium,1,Freehold,03,Rest of Central Region,11 to 15
CAIRNHILL PLAZA,"3,500,000","2,292.73","1,527",May-19,CAIRNHILL ROAD,Resale,Strata,213,"16,432",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,650,000","1,517.72","1,746",May-19,KEPPEL BAY VIEW,Resale,Strata,141,"18,794",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE WATERINA,"1,585,000","1,356.26","1,169",May-19,LORONG 40 GEYLANG,Resale,Strata,126,"12,579",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RIVERGATE,"4,300,000","2,088.22","2,059",May-19,ROBERTSON QUAY,Resale,Strata,194,"22,165",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
RV EDGE,"875,000",462.85,"1,890",May-19,SHANGHAI ROAD,Resale,Strata,43,"20,349",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CASA FORTUNA,"1,050,000","1,237.86",848,May-19,AH HOOD ROAD,Resale,Strata,115,"9,130",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
EDENZ LOFT,"540,000",441.32,"1,224",May-19,LORONG 24 GEYLANG,Resale,Strata,41,"13,171",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"1,300,000",688.9,"1,887",May-19,COMMONWEALTH AVENUE,Resale,Strata,64,"20,313",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
REZI 26,"855,000",667.37,"1,281",May-19,LORONG 26 GEYLANG,Resale,Strata,62,"13,790",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TANGLIN VIEW,"1,500,000","1,140.98","1,315",May-19,PRINCE CHARLES CRESCENT,Resale,Strata,106,"14,151",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
ONE TREE HILL RESIDENCE,"2,625,000","1,227.1","2,139",May-19,ONE TREE HILL,Resale,Strata,114,"23,026",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
EURO-ASIA COURT,"2,500,000","1,453.14","1,720",May-19,RIVER VALLEY CLOSE,Resale,Strata,135,"18,519",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
BALMY COURT,"975,000","1,140.98",855,May-19,LORONG 27A GEYLANG,Resale,Strata,106,"9,198",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WATERINA,"930,000",667.37,"1,394",May-19,LORONG 40 GEYLANG,Resale,Strata,62,"15,000",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"8,520,000","8,893.22",958,May-19,MATTAR ROAD,Resale,Strata,826.2,"10,312",-,Apartment,4,Freehold,14,Rest of Central Region,01 to 05
THE ABERDEEN,"1,868,000","1,765.3","1,058",May-19,JALAN TAMAN,Resale,Strata,164,"11,390",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
2 RVG,"1,750,000",893.41,"1,959",May-19,RIVER VALLEY GROVE,Resale,Strata,83,"21,084",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
RICHMOND PARK,"4,386,500","1,550.02","2,830",May-19,BIDEFORD ROAD,Resale,Strata,144,"30,462",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE LEVELZ,"1,250,000",871.88,"1,434",May-19,FARRER ROAD,Resale,Strata,81,"15,432",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HILLCREST ARCADIA,"1,730,000","1,711.48","1,011",May-19,ARCADIA ROAD,Resale,Strata,159,"10,881",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
CAIRNHILL PLAZA,"3,638,000","2,292.73","1,587",May-19,CAIRNHILL ROAD,Resale,Strata,213,"17,080",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
THE TRIZON,"3,536,888","2,109.74","1,676",May-19,RIDGEWOOD CLOSE,Resale,Strata,196,"18,045",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"2,800,000","1,517.72","1,845",May-19,KEPPEL BAY VIEW,Resale,Strata,141,"19,858",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,165,000","1,011.82","1,151",May-19,LENGKONG TUJOH,Resale,Strata,94,"12,394",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
TREVISTA,"2,078,000","1,560.78","1,331",May-19,LORONG 3 TOA PAYOH,Resale,Strata,145,"14,331",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,21 to 25
ST MICHAEL'S PLACE,"1,450,000","1,259.39","1,151",May-19,JALAN TAMAN,Resale,Strata,117,"12,393",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ICON,"2,050,000","1,119.46","1,831",May-19,GOPENG STREET,Resale,Strata,104,"19,712",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,46 to 50
NINETEEN SHELFORD ROAD,"2,100,000","1,560.78","1,345",May-19,SHELFORD ROAD,Resale,Strata,145,"14,483",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
TWENTYONE ANGULLIA PARK,"10,500,000","3,121.56","3,364",May-19,ANGULLIA PARK,Resale,Strata,290,"36,207",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE ARTE,"2,450,000","1,625.36","1,507",May-19,JALAN RAJA UDANG,Resale,Strata,151,"16,225",-,Condominium,1,Freehold,12,Rest of Central Region,31 to 35
TREVISTA,"980,000",688.9,"1,423",May-19,LORONG 3 TOA PAYOH,Resale,Strata,64,"15,313",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,21 to 25
CARIBBEAN AT KEPPEL BAY,"1,425,000",893.41,"1,595",May-19,KEPPEL BAY DRIVE,Resale,Strata,83,"17,169",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE PRINCETON,"1,550,000","1,087.16","1,426",May-19,EWE BOON ROAD,Resale,Strata,101,"15,347",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
LE NOUVEL ARDMORE,"16,888,000","4,058.03","4,162",May-19,ARDMORE PARK,Resale,Strata,377,"44,796",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
SOLEIL @ SINARAN,"2,950,000","1,474.67","2,000",May-19,SINARAN DRIVE,Resale,Strata,137,"21,533",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,26 to 30
ONE TREE HILL MANSIONS,"1,850,000","1,614.6","1,146",May-19,ONE TREE HILL,Resale,Strata,150,"12,333",-,Apartment,1,99 yrs lease commencing from 1973,10,Core Central Region,01 to 05
DUO RESIDENCES,"1,350,000",667.37,"2,023",May-19,FRASER STREET,Resale,Strata,62,"21,774",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
CAIRNHILL CREST,"1,800,000",818.06,"2,200",May-19,CAIRNHILL CIRCLE,Resale,Strata,76,"23,684",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
LE CRESCENDO,"1,865,000","1,539.25","1,212",May-19,PAYA LEBAR ROAD,Resale,Strata,143,"13,042",-,Condominium,1,Freehold,14,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"920,000","1,140.98",806,May-19,TRURO ROAD,Resale,Strata,106,"8,679",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"1,880,000",925.7,"2,031",May-19,SPOTTISWOODE PARK ROAD,Resale,Strata,86,"21,860",-,Condominium,1,Freehold,02,Rest of Central Region,21 to 25
SPRING GROVE,"2,050,000","1,334.74","1,536",May-19,GRANGE ROAD,Resale,Strata,124,"16,532",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,01 to 05
NOVENA COURT,"1,310,000",861.12,"1,521",May-19,JALAN NOVENA BARAT,Resale,Strata,80,"16,375",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ST REGIS RESIDENCES SINGAPORE,"4,600,000","2,142.04","2,147",May-19,TANGLIN ROAD,Resale,Strata,199,"23,116",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
MON JERVOIS,"5,245,200","2,841.7","1,846",May-19,JERVOIS ROAD,Resale,Strata,264,"19,868",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
CITY SQUARE RESIDENCES,"942,000",570.49,"1,651",May-19,KITCHENER LINK,Resale,Strata,53,"17,774",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
THE ANCHORAGE,"1,760,000","1,184.04","1,486",May-19,ALEXANDRA ROAD,Resale,Strata,110,"16,000",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
CITYLIGHTS,"988,000",592.02,"1,669",May-19,JELLICOE ROAD,Resale,Strata,55,"17,964",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
THE CREST,"1,745,000",796.54,"2,191",May-19,PRINCE CHARLES CRESCENT,Resale,Strata,74,"23,581",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
ST MARTIN RESIDENCE,"1,238,000",548.96,"2,255",May-19,ST. MARTIN'S DRIVE,Resale,Strata,51,"24,275",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BLUE HORIZON,"1,330,000","1,216.33","1,093",May-19,WEST COAST CRESCENT,Resale,Strata,113,"11,770",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,11 to 15
PATERSON SUITES,"5,350,000","2,163.56","2,473",May-19,PATERSON ROAD,Resale,Strata,201,"26,617",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
RIVER PLACE,"1,120,000",796.54,"1,406",May-19,HAVELOCK ROAD,Resale,Strata,74,"15,135",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
SHELFORD REGENCY,"1,398,888",990.29,"1,413",May-19,SHELFORD ROAD,Resale,Strata,92,"15,205",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
DOMUS,"2,850,000","3,110.8",916,May-19,IRRAWADDY ROAD,Resale,Strata,289,"9,862",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
SHEARES VILLE,"2,250,000","1,399.32","1,608",May-19,HOLT ROAD,Resale,Strata,130,"17,308",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CASA SARINA,"1,190,000","1,184.04","1,005",May-19,LORONG SARINA,Resale,Strata,110,"10,818",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
NEW FUTURA,"6,412,400","1,829.88","3,504",May-19,LEONIE HILL ROAD,Resale,Strata,170,"37,720",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
HORIZON TOWERS,"3,225,000","2,486.48","1,297",May-19,LEONIE HILL,Resale,Strata,231,"13,961",-,Condominium,1,99 yrs lease commencing from 1979,09,Core Central Region,11 to 15
TRIBECA,"2,680,000","1,377.79","1,945",May-19,KIM SENG ROAD,Resale,Strata,128,"20,938",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
TREASURE PLACE,"1,620,000","1,550.02","1,045",May-19,LORONG SARHAD,Resale,Strata,144,"11,250",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
VA RESIDENCES,"658,000",505.91,"1,301",May-19,BOON TECK ROAD,Resale,Strata,47,"14,000",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
FIFTH AVENUE CONDOMINIUM,"2,450,000","1,345.5","1,821",May-19,FIFTH AVENUE,Resale,Strata,125,"19,600",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RIVERBAY,"1,030,000",785.77,"1,311",May-19,MAR THOMA ROAD,Resale,Strata,73,"14,110",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
BOTANNIA,"2,000,000","1,560.78","1,281",May-19,WEST COAST PARK,Resale,Strata,145,"13,793",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
THE ARTE,"2,230,000","1,528.49","1,459",May-19,JALAN RAJA UDANG,Resale,Strata,142,"15,704",-,Condominium,1,Freehold,12,Rest of Central Region,26 to 30
VARSITY PARK CONDOMINIUM,"1,680,000","1,496.2","1,123",May-19,WEST COAST ROAD,Resale,Strata,139,"12,086",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
THE ROCHESTER RESIDENCES,"1,728,000","1,302.44","1,327",May-19,ROCHESTER DRIVE,Resale,Strata,121,"14,281",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
CENTRAL IMPERIAL,"748,000",742.72,"1,007",May-19,LORONG 14 GEYLANG,Resale,Strata,69,"10,841",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE HELICONIA,"1,280,000","1,302.44",983,May-19,JALAN DAUD,Resale,Strata,121,"10,579",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
URBAN SUITES,"4,323,000","1,571.54","2,751",May-19,HULLET ROAD,Resale,Strata,146,"29,610",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,100,000",602.78,"1,825",May-19,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"19,643",-,Condominium,1,Freehold,02,Rest of Central Region,06 to 10
THE MARQUE @ IRRAWADDY,"1,450,000","1,087.16","1,334",May-19,SHAN ROAD,Resale,Strata,101,"14,356",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
TREVISTA,"1,550,000","1,108.69","1,398",May-19,LORONG 3 TOA PAYOH,Resale,Strata,103,"15,049",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,26 to 30
VIDA,"1,080,000",516.67,"2,090",May-19,PECK HAY ROAD,Resale,Strata,48,"22,500",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
GALLOP GREEN,"7,638,041","4,241.02","1,801",May-19,WOOLLERTON PARK,Resale,Strata,394,"19,386",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
OLEANDER TOWERS,"828,000",861.12,962,May-19,LORONG 1 TOA PAYOH,Resale,Strata,80,"10,350",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,16 to 20
SUNVILLE,"1,220,000","1,184.04","1,030",May-19,ST. MICHAEL'S ROAD,Resale,Strata,110,"11,091",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NINETEEN SHELFORD ROAD,"1,450,000",893.41,"1,623",May-19,SHELFORD ROAD,Resale,Strata,83,"17,470",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
URBAN SUITES,"5,300,000","2,002.1","2,647",May-19,HULLET ROAD,Resale,Strata,186,"28,495",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
EIGHT RIVERSUITES,"1,093,800",699.66,"1,563",May-19,WHAMPOA EAST,Resale,Strata,65,"16,828",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
THE IMPERIAL,"3,770,000","1,808.35","2,085",May-19,JALAN RUMBIA,Resale,Strata,168,"22,440",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
BURLINGTON SQUARE,"1,070,000",828.83,"1,291",May-19,BENCOOLEN STREET,Resale,Strata,77,"13,896",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,06 to 10
CITY SQUARE RESIDENCES,"1,830,000","1,194.8","1,532",May-19,KITCHENER LINK,Resale,Strata,111,"16,486",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
RIVERBAY,"590,000",387.5,"1,523",May-19,MAR THOMA ROAD,Resale,Strata,36,"16,389",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
SOUTH BEACH RESIDENCES,"4,208,000","1,345.5","3,127",May-19,BEACH ROAD,Resale,Strata,125,"33,664",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,31 to 35
THOMSON 800,"4,350,000","3,756.64","1,158",May-19,THOMSON ROAD,Resale,Strata,349,"12,464",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
368 THOMSON,"5,000,000","3,390.66","1,475",May-19,THOMSON ROAD,Resale,Strata,315,"15,873",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
MANDALE HEIGHTS,"1,662,000","1,205.57","1,379",May-19,MANDALAY ROAD,Resale,Strata,112,"14,839",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
DELIGHT COURT,"1,180,000","1,323.97",891,May-19,LORONG 33 GEYLANG,Resale,Strata,123,"9,593",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RICHMOND PARK,"3,310,000","1,291.68","2,563",May-19,BIDEFORD ROAD,Resale,Strata,120,"27,583",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
RV RESIDENCES,"950,000",419.8,"2,263",May-19,RIVER VALLEY ROAD,Resale,Strata,39,"24,359",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
ASTOR,"915,000","1,108.69",825,May-19,LENGKONG EMPAT,Resale,Strata,103,"8,883",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,06 to 10
SKYLINE 360 @ SAINT THOMAS WALK,"4,750,000","2,131.27","2,229",May-19,ST. THOMAS WALK,Resale,Strata,198,"23,990",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
WESTCOVE CONDOMINIUM,"1,210,000","1,539.25",786,May-19,WEST COAST CRESCENT,Resale,Strata,143,"8,462",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,01 to 05
368 THOMSON,"1,020,000",688.9,"1,481",May-19,THOMSON ROAD,Resale,Strata,64,"15,938",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
LLOYD SIXTYFIVE,"6,900,000","2,421.9","2,849",May-19,LLOYD ROAD,Resale,Strata,225,"30,667",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE PEAK @ CAIRNHILL II,"2,356,000",904.18,"2,606",May-19,CAIRNHILL CIRCLE,Resale,Strata,84,"28,048",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,011,280","1,194.8","1,683",May-19,KEPPEL BAY VIEW,Resale,Strata,111,"18,120",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,700,000",882.65,"1,926",May-19,MARINA BOULEVARD,Resale,Strata,82,"20,732",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
ADAM PARK CONDOMINIUM,"1,750,000","1,140.98","1,534",May-19,ADAM ROAD,Resale,Strata,106,"16,509",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
MON JERVOIS,"5,339,200","2,841.7","1,879",May-19,JERVOIS ROAD,Resale,Strata,264,"20,224",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
GRANDLINK SQUARE,"1,175,000","1,108.69","1,060",May-19,GUILLEMARD ROAD,Resale,Strata,103,"11,408",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
L'VIV,"1,920,000",990.29,"1,939",May-19,NEWTON ROAD,Resale,Strata,92,"20,870",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
HARBOUR VIEW TOWERS,"1,450,000","1,205.57","1,203",May-19,TELOK BLANGAH DRIVE,Resale,Strata,112,"12,946",-,Condominium,1,99 yrs lease commencing from 1990,04,Rest of Central Region,06 to 10
DRAYCOTT EIGHT,"5,720,000","2,895.52","1,975",May-19,DRAYCOTT PARK,Resale,Strata,269,"21,264",-,Condominium,1,99 yrs lease commencing from 1997,10,Core Central Region,06 to 10
BELMOND GREEN,"2,450,000","1,302.44","1,881",May-19,BALMORAL ROAD,Resale,Strata,121,"20,248",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
NINETEEN SHELFORD ROAD,"1,420,000",893.41,"1,589",May-19,SHELFORD ROAD,Resale,Strata,83,"17,108",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ASPEN HEIGHTS,"2,780,000","1,582.31","1,757",May-19,RIVER VALLEY ROAD,Resale,Strata,147,"18,912",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE VIRIDIAN,"1,060,000",882.65,"1,201",May-19,JALAN AMPAS,Resale,Strata,82,"12,927",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
SUNFLOWER VIEW,"999,000","1,011.82",987,May-19,LORONG 36 GEYLANG,Resale,Strata,94,"10,628",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ORANGE GROVE RESIDENCES,"5,800,000","3,670.52","1,580",May-19,ORANGE GROVE ROAD,Resale,Strata,341,"17,009",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
