LATITUDE,LONGITUDE,address,town,flat_type,floor_area_sqm,remaining_lease,bus_within_0.5,cbd_distance,hawker_distance,mall_within_2.0,mrtlrt_distance,park_distance,school_within_2.0,supermarket_within_0.5,resale_price,region
1.33794,103.70059,609 JURONG WEST ST 65,JURONG WEST,4 ROOM,95.0,82,21.0,17.854552,0.510438,4.0,0.365737,0.816593,15.0,0.0,446244.27599999995,West
1.33794,103.70059,609 JURONG WEST ST 65,JURONG WEST,5 ROOM,115.0,83,21.0,17.854552,0.510438,4.0,0.365737,0.816593,15.0,0.0,523433.456,West
1.33794,103.70059,609 JURONG WEST ST 65,JURONG WEST,EXECUTIVE,133.0,83,21.0,17.854552,0.510438,4.0,0.365737,0.816593,15.0,0.0,649496.79,West
1.33797,103.69812,649B JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,22.0,18.114398,0.372828,4.0,0.09886,0.581428,14.0,1.0,459004.92,West
1.33797,103.69812,649B JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,81,22.0,18.114398,0.372828,4.0,0.09886,0.581428,14.0,1.0,547732.54,West
1.33797,103.6997,607 JURONG WEST ST 65,JURONG WEST,4 ROOM,95.0,82,23.0,17.949269,0.443963,4.0,0.268226,0.756291,14.0,1.0,439600.8,West
1.33797,103.6997,607 JURONG WEST ST 65,JURONG WEST,5 ROOM,115.0,83,23.0,17.949269,0.443963,4.0,0.268226,0.756291,14.0,1.0,531308.96,West
1.33797,103.6997,607 JURONG WEST ST 65,JURONG WEST,EXECUTIVE,133.0,80,23.0,17.949269,0.443963,4.0,0.268226,0.756291,14.0,1.0,578866.0800000001,West
1.33797,103.70017,608 JURONG WEST ST 65,JURONG WEST,4 ROOM,95.0,83,22.0,17.899505,0.476276,4.0,0.320416,0.808942,15.0,0.0,467663.997888,West
1.33797,103.70017,608 JURONG WEST ST 65,JURONG WEST,5 ROOM,115.0,83,22.0,17.899505,0.476276,4.0,0.320416,0.808942,15.0,0.0,508124.052,West
1.33797,103.70017,608 JURONG WEST ST 65,JURONG WEST,EXECUTIVE,133.0,82,22.0,17.899505,0.476276,4.0,0.320416,0.808942,15.0,0.0,639384.342,West
1.338,103.69632,650B JURONG WEST ST 61,JURONG WEST,4 ROOM,90.0,82,26.0,18.305063,0.380299,3.0,0.120083,0.382419,14.0,1.0,463092.86400000006,West
1.338,103.69632,650B JURONG WEST ST 61,JURONG WEST,5 ROOM,109.0,82,26.0,18.305063,0.380299,3.0,0.120083,0.382419,14.0,1.0,512739.381,West
1.33802,103.6969,650A JURONG WEST ST 61,JURONG WEST,4 ROOM,90.0,82,26.0,18.244347,0.362698,4.0,0.066399,0.447171,14.0,1.0,435754.293,West
1.33802,103.6969,650A JURONG WEST ST 61,JURONG WEST,5 ROOM,111.0,81,26.0,18.244347,0.362698,4.0,0.066399,0.447171,14.0,1.0,532502.355,West
1.33803,103.69736,649A JURONG WEST ST 61,JURONG WEST,4 ROOM,90.0,82,26.0,18.197122,0.357366,4.0,0.049055,0.497303,14.0,1.0,449986.16,West
1.33803,103.69736,649A JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,82,26.0,18.197122,0.357366,4.0,0.049055,0.497303,14.0,1.0,521867.44000000006,West
1.33805,103.70243,663C JURONG WEST ST 65,JURONG WEST,4 ROOM,91.0,82,19.0,17.665408,0.662705,4.0,0.408608,0.611278,15.0,3.0,471758.075,West
1.33805,103.70243,663C JURONG WEST ST 65,JURONG WEST,5 ROOM,110.0,82,19.0,17.665408,0.662705,4.0,0.408608,0.611278,15.0,3.0,563889.652,West
1.33807,103.72343,331 TAH CHING RD,JURONG WEST,EXECUTIVE,139.0,78,15.0,15.487086,0.440261,4.0,0.737313,0.580537,13.0,1.0,683469.5174999998,West
1.33813,103.7016,663B JURONG WEST ST 65,JURONG WEST,4 ROOM,91.0,82,19.0,17.755264,0.581354,4.0,0.480622,0.703241,15.0,1.0,440998.41599999997,West
1.33813,103.7016,663B JURONG WEST ST 65,JURONG WEST,5 ROOM,110.0,82,19.0,17.755264,0.581354,4.0,0.480622,0.703241,15.0,1.0,536356.53,West
1.33814,103.72191,338B KANG CHING RD,JURONG WEST,3 ROOM,67.0,94,20.0,15.64585,0.395027,3.0,0.685308,0.425631,13.0,1.0,368165.67,West
1.33814,103.72191,338B KANG CHING RD,JURONG WEST,4 ROOM,89.0,94,20.0,15.64585,0.395027,3.0,0.685308,0.425631,13.0,1.0,469273.854,West
1.33818,103.72119,339B KANG CHING RD,JURONG WEST,4 ROOM,92.0,94,20.0,15.722148,0.398848,3.0,0.673035,0.355602,13.0,1.0,489055.89,West
1.33818,103.72119,339B KANG CHING RD,JURONG WEST,5 ROOM,112.0,94,20.0,15.722148,0.398848,3.0,0.673035,0.355602,13.0,1.0,588310.0700000001,West
1.33821,103.70316,664C JURONG WEST ST 64,JURONG WEST,4 ROOM,91.0,82,18.0,17.595638,0.723439,5.0,0.326031,0.530565,16.0,3.0,441232.5525,West
1.33821,103.70316,664C JURONG WEST ST 64,JURONG WEST,5 ROOM,110.0,82,18.0,17.595638,0.723439,5.0,0.326031,0.530565,16.0,3.0,537583.4199999999,West
1.33832,103.70086,610 JURONG WEST ST 65,JURONG WEST,4 ROOM,95.0,78,19.0,17.840676,0.502953,4.0,0.402074,0.786703,15.0,0.0,538170.750384,West
1.33832,103.70086,610 JURONG WEST ST 65,JURONG WEST,5 ROOM,114.0,83,19.0,17.840676,0.502953,4.0,0.402074,0.786703,15.0,0.0,515601.61750000005,West
1.33833,103.69764,648A JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,25.0,18.178476,0.32527,4.0,0.089344,0.532943,14.0,1.0,421351.476,West
1.33833,103.69764,648A JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,83,25.0,18.178476,0.32527,4.0,0.089344,0.532943,14.0,1.0,533796.192,West
1.33835,103.70359,664B JURONG WEST ST 64,JURONG WEST,4 ROOM,91.0,82,17.0,17.556037,0.759295,5.0,0.276643,0.483332,17.0,3.0,494137.8971520001,West
1.33835,103.70359,664B JURONG WEST ST 64,JURONG WEST,5 ROOM,110.0,82,17.0,17.556037,0.759295,5.0,0.276643,0.483332,17.0,3.0,564138.855,West
1.33839,103.69819,648B JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,23.0,18.122413,0.329508,4.0,0.131571,0.594924,14.0,1.0,467313.654,West
1.33839,103.69819,648B JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,83,23.0,18.122413,0.329508,4.0,0.131571,0.594924,14.0,1.0,524773.455,West
1.33842,103.69639,650C JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,82,27.0,18.313475,0.333691,4.0,0.138938,0.398722,14.0,1.0,465349.12450000003,West
1.33842,103.69639,650C JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,79,27.0,18.313475,0.333691,4.0,0.138938,0.398722,14.0,1.0,595634.0774999999,West
1.33846,103.69956,605 JURONG WEST ST 62,JURONG WEST,4 ROOM,95.0,83,24.0,17.981055,0.392177,4.0,0.267874,0.747035,14.0,1.0,449986.16,West
1.33846,103.69956,605 JURONG WEST ST 62,JURONG WEST,5 ROOM,115.0,83,24.0,17.981055,0.392177,4.0,0.267874,0.747035,14.0,1.0,509622.88,West
1.33846,103.69956,605 JURONG WEST ST 62,JURONG WEST,EXECUTIVE,133.0,82,24.0,17.981055,0.392177,4.0,0.267874,0.747035,14.0,1.0,655125.204,West
1.33851,103.72168,339C KANG CHING RD,JURONG WEST,3 ROOM,67.0,94,20.0,15.685976,0.434404,3.0,0.640599,0.382718,13.0,1.0,401135.73,West
1.33851,103.72168,339C KANG CHING RD,JURONG WEST,4 ROOM,89.0,93,20.0,15.685976,0.434404,3.0,0.640599,0.382718,13.0,1.0,522639.693,West
1.33852,103.72348,336 TAH CHING RD,JURONG WEST,EXECUTIVE,139.0,78,15.0,15.501044,0.486876,4.0,0.693756,0.568868,13.0,0.0,690186.4800000001,West
1.33853,103.70155,663A JURONG WEST ST 65,JURONG WEST,4 ROOM,91.0,82,19.0,17.776239,0.550835,4.0,0.481838,0.711202,15.0,1.0,439600.8,West
1.33853,103.70155,663A JURONG WEST ST 65,JURONG WEST,5 ROOM,110.0,82,19.0,17.776239,0.550835,4.0,0.481838,0.711202,15.0,1.0,531308.96,West
1.33857,103.72084,355 KANG CHING RD,JURONG WEST,4 ROOM,101.0,78,18.0,15.775054,0.447112,3.0,0.629302,0.298452,13.0,1.0,417620.76,West
1.33857,103.72084,355 KANG CHING RD,JURONG WEST,5 ROOM,120.0,78,18.0,15.775054,0.447112,3.0,0.629302,0.298452,13.0,1.0,486857.886,West
1.33861,103.70008,604 JURONG WEST ST 62,JURONG WEST,4 ROOM,95.0,83,20.0,17.932559,0.418082,4.0,0.327243,0.80608,15.0,1.0,474925.152,West
1.33861,103.70008,604 JURONG WEST ST 62,JURONG WEST,5 ROOM,115.0,83,20.0,17.932559,0.418082,4.0,0.327243,0.80608,15.0,1.0,534561.872,West
1.33861,103.70008,604 JURONG WEST ST 62,JURONG WEST,EXECUTIVE,133.0,81,20.0,17.932559,0.418082,4.0,0.327243,0.80608,15.0,1.0,660461.305,West
1.33867,103.71914,350 CORPORATION DR,JURONG WEST,4 ROOM,102.0,79,14.0,15.954163,0.523564,3.0,0.651085,0.166586,15.0,1.0,433721.6,West
1.33867,103.71914,350 CORPORATION DR,JURONG WEST,5 ROOM,122.0,75,14.0,15.954163,0.523564,3.0,0.651085,0.166586,15.0,1.0,552892.29,West
1.33876,103.72216,339D KANG CHING RD,JURONG WEST,3 ROOM,67.0,94,17.0,15.647125,0.4663,3.0,0.623115,0.420845,13.0,1.0,383366.373,West
1.33876,103.72216,339D KANG CHING RD,JURONG WEST,4 ROOM,89.0,94,17.0,15.647125,0.4663,3.0,0.623115,0.420845,13.0,1.0,497023.6545,West
1.33882,103.72369,332 TAH CHING RD,JURONG WEST,EXECUTIVE,143.0,78,15.0,15.49263,0.52659,4.0,0.673901,0.582136,14.0,0.0,681381.24,West
1.33884,103.70234,663D JURONG WEST ST 65,JURONG WEST,4 ROOM,91.0,82,20.0,17.704915,0.61076,4.0,0.414812,0.626554,15.0,3.0,459698.321076,West
1.33884,103.70234,663D JURONG WEST ST 65,JURONG WEST,5 ROOM,110.0,80,20.0,17.704915,0.61076,4.0,0.414812,0.626554,15.0,3.0,518378.873,West
1.33891,103.70075,611 JURONG WEST ST 65,JURONG WEST,4 ROOM,95.0,82,19.0,17.873398,0.454436,4.0,0.408952,0.802852,15.0,0.0,430114.381936,West
1.33891,103.70075,611 JURONG WEST ST 65,JURONG WEST,5 ROOM,115.0,83,19.0,17.873398,0.454436,4.0,0.408952,0.802852,15.0,0.0,545589.939,West
1.33895,103.70278,664D JURONG WEST ST 64,JURONG WEST,4 ROOM,91.0,82,18.0,17.662265,0.651141,4.0,0.366397,0.579174,16.0,3.0,466625.775,West
1.33895,103.70278,664D JURONG WEST ST 64,JURONG WEST,5 ROOM,110.0,80,18.0,17.662265,0.651141,4.0,0.366397,0.579174,16.0,3.0,591405.5175000001,West
1.33897,103.69795,648C JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,23.0,18.169243,0.260657,4.0,0.168101,0.582551,14.0,1.0,466207.98,West
1.33897,103.69795,648C JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,83,23.0,18.169243,0.260657,4.0,0.168101,0.582551,14.0,1.0,510608.7400000001,West
1.33904,103.69646,645 JURONG WEST ST 61,JURONG WEST,4 ROOM,100.0,80,28.0,18.327934,0.267431,4.0,0.186457,0.428599,14.0,1.0,435127.448,West
1.33904,103.69646,645 JURONG WEST ST 61,JURONG WEST,5 ROOM,120.0,80,28.0,18.327934,0.267431,4.0,0.186457,0.428599,14.0,1.0,520979.47200000007,West
1.33904,103.72315,335 KANG CHING RD,JURONG WEST,EXECUTIVE,139.0,79,15.0,15.55798,0.524667,4.0,0.626201,0.517529,13.0,0.0,691982.14,West
1.33911,103.71985,351 CORPORATION DR,JURONG WEST,4 ROOM,102.0,79,18.0,15.899132,0.533528,3.0,0.582929,0.174659,14.0,1.0,452999.25,West
1.33911,103.71985,351 CORPORATION DR,JURONG WEST,5 ROOM,121.0,79,18.0,15.899132,0.533528,3.0,0.582929,0.174659,14.0,1.0,550885.9365000001,West
1.33912,103.68661,902 JURONG WEST ST 91,JURONG WEST,4 ROOM,104.0,68,7.0,19.36843,1.224438,2.0,1.203715,0.723808,10.0,0.0,400749.195,West
1.33912,103.68661,902 JURONG WEST ST 91,JURONG WEST,5 ROOM,122.0,70,7.0,19.36843,1.224438,2.0,1.203715,0.723808,10.0,0.0,431152.56999999995,West
1.33912,103.69367,980 JURONG WEST ST 93,JURONG WEST,4 ROOM,111.0,71,28.0,18.624084,0.478182,3.0,0.439776,0.19571,12.0,2.0,395640.72,West
1.33912,103.69367,980 JURONG WEST ST 93,JURONG WEST,5 ROOM,132.0,69,28.0,18.624084,0.478182,3.0,0.439776,0.19571,12.0,2.0,537244.395,West
1.33916,103.72093,354 KANG CHING RD,JURONG WEST,4 ROOM,101.0,78,15.0,15.790055,0.509433,3.0,0.564527,0.277614,13.0,1.0,474290.47050000005,West
1.33916,103.72093,354 KANG CHING RD,JURONG WEST,5 ROOM,120.0,78,15.0,15.790055,0.509433,3.0,0.564527,0.277614,13.0,1.0,584188.0800000001,West
1.3392,103.68937,922 JURONG WEST ST 92,JURONG WEST,4 ROOM,106.0,70,13.0,19.080223,0.922977,3.0,0.902632,0.436482,10.0,1.0,345639.43500000006,West
1.3392,103.68937,922 JURONG WEST ST 92,JURONG WEST,5 ROOM,122.0,69,13.0,19.080223,0.922977,3.0,0.902632,0.436482,10.0,1.0,454832.148,West
1.33921,103.7034,664A JURONG WEST ST 64,JURONG WEST,4 ROOM,91.0,82,18.0,17.608146,0.704605,5.0,0.303602,0.517892,17.0,3.0,468174.852,West
1.33921,103.7034,664A JURONG WEST ST 64,JURONG WEST,5 ROOM,110.0,82,18.0,17.608146,0.704605,5.0,0.303602,0.517892,17.0,3.0,574224.1889999999,West
1.33925,103.69569,643 JURONG WEST ST 61,JURONG WEST,4 ROOM,90.0,80,28.0,18.416849,0.29268,3.0,0.258393,0.363296,14.0,1.0,391553.36100000003,West
1.33925,103.70022,602 JURONG WEST ST 62,JURONG WEST,4 ROOM,95.0,83,18.0,17.942139,0.383912,4.0,0.371728,0.83498,15.0,1.0,471672.24,West
1.33925,103.70022,602 JURONG WEST ST 62,JURONG WEST,5 ROOM,114.0,83,18.0,17.942139,0.383912,4.0,0.371728,0.83498,15.0,1.0,538108.4580000001,West
1.33928,103.72344,333 KANG CHING RD,JURONG WEST,EXECUTIVE,143.0,78,13.0,15.537995,0.560993,4.0,0.61615,0.544761,14.0,0.0,709744.395,West
1.33937,103.72018,352 KANG CHING RD,JURONG WEST,4 ROOM,101.0,79,16.0,15.875623,0.548708,3.0,0.548455,0.192078,14.0,1.0,421807.22,West
1.33937,103.72018,352 KANG CHING RD,JURONG WEST,5 ROOM,120.0,78,16.0,15.875623,0.548708,3.0,0.548455,0.192078,14.0,1.0,478065.87,West
1.3394,103.70067,612 JURONG WEST ST 65,JURONG WEST,4 ROOM,94.0,83,18.0,17.900517,0.417683,4.0,0.423167,0.819637,15.0,1.0,504201.36,West
1.3394,103.70067,612 JURONG WEST ST 65,JURONG WEST,5 ROOM,115.0,82,18.0,17.900517,0.417683,4.0,0.423167,0.819637,15.0,1.0,542778.35808,West
1.3394,103.72291,334 KANG CHING RD,JURONG WEST,EXECUTIVE,139.0,79,13.0,15.598106,0.554386,3.0,0.579104,0.483858,13.0,0.0,691826.482692,West
1.33943,103.69768,648D JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,24.0,18.214267,0.204697,4.0,0.207903,0.571066,14.0,1.0,466250.72,West
1.33943,103.69768,648D JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,83,24.0,18.214267,0.204697,4.0,0.207903,0.571066,14.0,1.0,524614.9450000001,West
1.33946,103.69711,646 JURONG WEST ST 61,JURONG WEST,4 ROOM,100.0,80,28.0,18.275518,0.201571,4.0,0.208576,0.513741,14.0,1.0,440983.55600000004,West
1.33946,103.69711,646 JURONG WEST ST 61,JURONG WEST,5 ROOM,121.0,78,28.0,18.275518,0.201571,4.0,0.208576,0.513741,14.0,1.0,489101.09750000003,West
1.33953,103.71917,349 CORPORATION DR,JURONG WEST,4 ROOM,102.0,75,13.0,15.987312,0.606288,3.0,0.559898,0.086503,16.0,0.0,467070.2445,West
1.33953,103.71917,349 CORPORATION DR,JURONG WEST,5 ROOM,121.0,75,13.0,15.987312,0.606288,3.0,0.559898,0.086503,16.0,0.0,615483.87,West
1.33954,103.6898,923 JURONG WEST ST 92,JURONG WEST,4 ROOM,106.0,71,13.0,19.046653,0.867448,3.0,0.864078,0.41244,10.0,1.0,361713.41750000004,West
1.33954,103.6898,923 JURONG WEST ST 92,JURONG WEST,5 ROOM,122.0,71,13.0,19.046653,0.867448,3.0,0.864078,0.41244,10.0,1.0,423017.52,West
1.33955,103.68891,921 JURONG WEST ST 92,JURONG WEST,4 ROOM,104.0,70,13.0,19.141322,0.964617,3.0,0.961091,0.499629,10.0,1.0,336294.612,West
1.33955,103.68891,921 JURONG WEST ST 92,JURONG WEST,5 ROOM,122.0,67,13.0,19.141322,0.964617,3.0,0.961091,0.499629,10.0,1.0,524715.195,West
1.33959,103.69636,644 JURONG WEST ST 61,JURONG WEST,4 ROOM,100.0,79,28.0,18.35932,0.218136,4.0,0.246186,0.446263,14.0,1.0,434105.79,West
1.33959,103.69636,644 JURONG WEST ST 61,JURONG WEST,5 ROOM,120.0,80,28.0,18.35932,0.218136,4.0,0.246186,0.446263,14.0,1.0,530069.3300000001,West
1.33961,103.70196,666B JURONG WEST ST 65,JURONG WEST,EXECUTIVE,130.0,82,16.0,17.773991,0.538556,4.0,0.469811,0.684161,15.0,1.0,686214.3749999999,West
1.33965,103.69327,974 JURONG WEST ST 93,JURONG WEST,EXECUTIVE,146.0,69,24.0,18.685277,0.493207,3.0,0.50469,0.238618,12.0,2.0,616020.8785,West
1.33966,103.70014,601 JURONG WEST ST 62,JURONG WEST,4 ROOM,94.0,83,18.0,17.966066,0.351845,4.0,0.388716,0.8378,15.0,1.0,465319.27200000006,West
1.33966,103.70014,601 JURONG WEST ST 62,JURONG WEST,5 ROOM,114.0,83,18.0,17.966066,0.351845,4.0,0.388716,0.8378,15.0,1.0,525988.8900000001,West
1.33966,103.70014,601 JURONG WEST ST 62,JURONG WEST,EXECUTIVE,134.0,83,18.0,17.966066,0.351845,4.0,0.388716,0.8378,15.0,1.0,574681.12,West
1.33969,103.69392,977 JURONG WEST ST 93,JURONG WEST,4 ROOM,104.0,71,27.0,18.619385,0.425124,3.0,0.444664,0.264893,13.0,2.0,411728.625,West
1.33969,103.69392,977 JURONG WEST ST 93,JURONG WEST,5 ROOM,121.0,71,27.0,18.619385,0.425124,3.0,0.444664,0.264893,13.0,2.0,479868.78,West
1.33972,103.68606,903 JURONG WEST ST 91,JURONG WEST,4 ROOM,104.0,70,9.0,19.447343,1.273814,2.0,1.274798,0.800779,10.0,0.0,340610.787,West
1.33972,103.68606,903 JURONG WEST ST 91,JURONG WEST,5 ROOM,124.5,69,9.0,19.447343,1.273814,2.0,1.274798,0.800779,10.0,0.0,401866.64400000003,West
1.33973,103.69449,979 JURONG WEST ST 93,JURONG WEST,4 ROOM,108.0,71,28.0,18.560043,0.365185,3.0,0.393871,0.301261,13.0,2.0,380715.768,West
1.33973,103.69449,979 JURONG WEST ST 93,JURONG WEST,5 ROOM,122.0,66,28.0,18.560043,0.365185,3.0,0.393871,0.301261,13.0,2.0,459004.92,West
1.33977,103.70138,666A JURONG WEST ST 65,JURONG WEST,EXECUTIVE,130.0,82,19.0,17.840312,0.47222,4.0,0.512317,0.750777,15.0,1.0,645658.3200000001,West
1.33978,103.70067,613 JURONG WEST ST 62,JURONG WEST,4 ROOM,94.0,81,19.0,17.915257,0.398266,4.0,0.444847,0.828213,15.0,1.0,454187.232,West
1.33978,103.70067,613 JURONG WEST ST 62,JURONG WEST,5 ROOM,114.0,81,19.0,17.915257,0.398266,4.0,0.444847,0.828213,15.0,1.0,559115.0534999999,West
1.33978,103.70067,613 JURONG WEST ST 62,JURONG WEST,EXECUTIVE,134.0,83,19.0,17.915257,0.398266,4.0,0.444847,0.828213,15.0,1.0,633193.256,West
1.3398,103.70294,665B JURONG WEST ST 64,JURONG WEST,EXECUTIVE,130.0,82,19.0,17.678261,0.637332,4.0,0.371017,0.584614,17.0,3.0,670623.1725,West
1.3398,103.72061,353 KANG CHING RD,JURONG WEST,4 ROOM,101.0,77,16.0,15.850882,0.585514,3.0,0.494658,0.224293,14.0,0.0,401826.878,West
1.3398,103.72061,353 KANG CHING RD,JURONG WEST,5 ROOM,120.0,78,16.0,15.850882,0.585514,3.0,0.494658,0.224293,14.0,0.0,518753.064,West
1.33981,103.68832,920 JURONG WEST ST 92,JURONG WEST,4 ROOM,104.0,71,12.0,19.212474,1.023724,2.0,1.031328,0.571026,10.0,1.0,352653.8485,West
1.33981,103.68832,920 JURONG WEST ST 92,JURONG WEST,5 ROOM,122.0,69,12.0,19.212474,1.023724,2.0,1.031328,0.571026,10.0,1.0,421807.22,West
1.33993,103.68735,919 JURONG WEST ST 91,JURONG WEST,4 ROOM,103.5,69,12.0,19.318262,1.128101,2.0,1.1387,0.673882,10.0,0.0,376236.405,West
1.33993,103.68735,919 JURONG WEST ST 91,JURONG WEST,5 ROOM,122.0,67,12.0,19.318262,1.128101,2.0,1.1387,0.673882,10.0,0.0,456484.0875000001,West
1.34001,103.6938,976 JURONG WEST ST 93,JURONG WEST,4 ROOM,104.0,71,26.0,18.642869,0.423909,3.0,0.474343,0.292693,13.0,2.0,381353.694,West
1.34001,103.6938,976 JURONG WEST ST 93,JURONG WEST,5 ROOM,121.0,70,26.0,18.642869,0.423909,3.0,0.474343,0.292693,13.0,2.0,458083.446,West
1.34009,103.70312,665A JURONG WEST ST 64,JURONG WEST,EXECUTIVE,130.0,82,18.0,17.670825,0.64955,4.0,0.36577,0.577169,17.0,3.0,652826.2990000001,West
1.34011,103.69739,647 JURONG WEST ST 61,JURONG WEST,4 ROOM,100.0,80,27.0,18.270696,0.127031,4.0,0.279286,0.574243,14.0,1.0,444564.64,West
1.34011,103.69739,647 JURONG WEST ST 61,JURONG WEST,5 ROOM,120.0,80,27.0,18.270696,0.127031,4.0,0.279286,0.574243,14.0,1.0,526850.301952,West
1.34013,103.69665,640 JURONG WEST ST 61,JURONG WEST,4 ROOM,100.0,80,29.0,18.348856,0.150633,4.0,0.290951,0.505746,14.0,1.0,432338.68200000003,West
1.34013,103.69665,640 JURONG WEST ST 61,JURONG WEST,5 ROOM,120.0,80,29.0,18.348856,0.150633,4.0,0.290951,0.505746,14.0,1.0,524100.865776,West
1.34015,103.68915,925 JURONG WEST ST 92,JURONG WEST,3 ROOM,73.0,70,14.0,19.137401,0.927142,3.0,0.95262,0.510609,10.0,1.0,292762.08,West
1.34015,103.68915,925 JURONG WEST ST 92,JURONG WEST,4 ROOM,103.0,70,14.0,19.137401,0.927142,3.0,0.95262,0.510609,10.0,1.0,345145.76,West
1.34021,103.72153,345 KANG CHING RD,JURONG WEST,4 ROOM,102.0,79,13.0,15.773517,0.621265,3.0,0.452903,0.325516,14.0,0.0,441802.725,West
1.34021,103.72153,345 KANG CHING RD,JURONG WEST,5 ROOM,121.0,79,13.0,15.773517,0.621265,3.0,0.452903,0.325516,14.0,0.0,582043.275192,West
1.34023,103.68594,904 JURONG WEST ST 91,JURONG WEST,3 ROOM,73.0,69,9.0,19.478402,1.28128,2.0,1.299911,0.832579,10.0,0.0,281344.512,West
1.34023,103.68594,904 JURONG WEST ST 91,JURONG WEST,4 ROOM,103.0,70,9.0,19.478402,1.28128,2.0,1.299911,0.832579,10.0,0.0,350613.22750000004,West
1.34024,103.69355,975 JURONG WEST ST 93,JURONG WEST,4 ROOM,105.0,70,25.0,18.677879,0.443492,3.0,0.511973,0.30916,13.0,2.0,384650.7,West
1.34024,103.69355,975 JURONG WEST ST 93,JURONG WEST,5 ROOM,127.0,69,25.0,18.677879,0.443492,3.0,0.511973,0.30916,13.0,2.0,446333.51599999995,West
1.34024,103.72089,346 KANG CHING RD,JURONG WEST,4 ROOM,102.0,79,15.0,15.841206,0.628462,3.0,0.445328,0.253559,14.0,0.0,460829.2,West
1.34024,103.72089,346 KANG CHING RD,JURONG WEST,5 ROOM,122.0,75,15.0,15.841206,0.628462,3.0,0.445328,0.253559,14.0,0.0,499564.065,West
1.34026,103.68983,924 JURONG WEST ST 92,JURONG WEST,4 ROOM,108.0,70,16.0,19.069694,0.850257,3.0,0.884557,0.458501,11.0,1.0,357820.32,West
1.34028,103.7076,698C JURONG WEST CTRL 3,JURONG WEST,3 ROOM,68.0,96,12.0,17.212823,0.796082,5.0,0.25243,0.242534,16.0,3.0,483094.9199999999,West
1.34028,103.7076,698C JURONG WEST CTRL 3,JURONG WEST,4 ROOM,93.0,95,12.0,17.212823,0.796082,5.0,0.25243,0.242534,16.0,3.0,653560.4145,West
1.34033,103.69825,623 JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,24.0,18.188949,0.13942,4.0,0.320234,0.669581,14.0,1.0,425187.82,West
1.34033,103.69825,623 JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,83,24.0,18.188949,0.13942,4.0,0.320234,0.669581,14.0,1.0,479785.168,West
1.34034,103.68784,917 JURONG WEST ST 91,JURONG WEST,3 ROOM,73.0,70,12.0,19.281684,1.068933,2.0,1.097811,0.645409,10.0,1.0,312913.75499999995,West
1.34034,103.68784,917 JURONG WEST ST 91,JURONG WEST,4 ROOM,103.0,70,12.0,19.281684,1.068933,2.0,1.097811,0.645409,10.0,1.0,379506.4,West
1.34037,103.69584,642 JURONG WEST ST 61,JURONG WEST,4 ROOM,100.0,80,30.0,18.442511,0.199976,4.0,0.349008,0.452967,14.0,1.0,519088.605,West
1.34037,103.69584,642 JURONG WEST ST 61,JURONG WEST,5 ROOM,121.0,80,30.0,18.442511,0.199976,4.0,0.349008,0.452967,14.0,1.0,523181.014436,West
1.34047,103.68523,905 JURONG WEST ST 91,JURONG WEST,4 ROOM,106.0,69,8.0,19.561046,1.357167,2.0,1.382137,0.915171,10.0,0.0,406845.27,West
1.34047,103.68523,905 JURONG WEST ST 91,JURONG WEST,5 ROOM,122.0,66,8.0,19.561046,1.357167,2.0,1.382137,0.915171,10.0,0.0,461136.06,West
1.34047,103.70835,697C JURONG WEST CTRL 3,JURONG WEST,4 ROOM,83.0,95,15.0,17.142154,0.721583,5.0,0.328557,0.265511,17.0,3.0,638605.302192,West
1.34047,103.70835,697C JURONG WEST CTRL 3,JURONG WEST,5 ROOM,113.0,94,15.0,17.142154,0.721583,5.0,0.328557,0.265511,17.0,3.0,795434.6625,West
1.3405,103.7202,347 KANG CHING RD,JURONG WEST,4 ROOM,102.0,78,19.0,15.922794,0.669957,3.0,0.424693,0.182683,14.0,0.0,433687.485,West
1.3405,103.7202,347 KANG CHING RD,JURONG WEST,5 ROOM,121.0,78,19.0,15.922794,0.669957,3.0,0.424693,0.182683,14.0,0.0,522970.965,West
1.34051,103.69888,622 JURONG WEST ST 61,JURONG WEST,4 ROOM,91.0,83,20.0,18.129693,0.184014,4.0,0.367402,0.741779,14.0,1.0,395640.72,West
1.34051,103.69888,622 JURONG WEST ST 61,JURONG WEST,5 ROOM,110.0,82,20.0,18.129693,0.184014,4.0,0.367402,0.741779,14.0,1.0,493958.455,West
