,private_lat,private_lon,school_lat,school_lon,distance
856,1.31182133275004,103.859005764814,1.3123,103.8508,0.914756
857,1.3118271135396,103.900061145388,1.3115,103.903,0.329061
858,1.31182861374827,103.915738375043,1.308,103.9175,0.466541
859,1.31183807963778,103.905403243169,1.3115,103.903,0.270058
860,1.31184221477958,103.894784770422,1.3085,103.8972,0.456977
861,1.31186101124359,103.796458882542,1.3006,103.8019,1.384619
862,1.31186408450582,103.923826324456,1.3086,103.9272,0.520803
863,1.31188509940931,103.912422594949,1.3062,103.911,0.648259
864,1.31190419143627,103.885369365155,1.3112,103.8882,0.324503
865,1.31191154335489,103.907721956198,1.3115,103.903,0.527476
866,1.31193961236165,103.799346050449,1.3006,103.8019,1.285687
867,1.31194266781347,103.879213970964,1.3177,103.8825,0.734179
868,1.31196298484589,103.797977203404,1.3006,103.8019,1.330145
869,1.31196323636668,103.903563342771,1.3115,103.903,0.080959
870,1.31199338819405,103.908192181689,1.3115,103.903,0.58041
871,1.31200443744473,103.885949377155,1.3112,103.8882,0.265799
872,1.31200537055565,103.806345933042,1.3196,103.8098,0.923574
873,1.3120066226844,103.90105908519,1.3115,103.903,0.223151
874,1.31205162480465,103.893223633222,1.3112,103.8882,0.566958
875,1.31205928208952,103.924449849436,1.3086,103.9272,0.489888
876,1.31206999136037,103.883562422294,1.3112,103.8882,0.525007
877,1.31207838359164,103.914086801504,1.308,103.9175,0.589629
878,1.3120786072378,103.878399313302,1.3177,103.8825,0.771128
879,1.31208149865107,103.885052375181,1.3112,103.8882,0.363609
880,1.3120905277435,103.904376279072,1.3115,103.903,0.166505
881,1.31209143307307,103.91459627982,1.308,103.9175,0.555972
882,1.31209477014011,103.800627193494,1.3006,103.8019,1.278901
883,1.31212237727812,103.894663569402,1.3085,103.8972,0.490018
884,1.31212684791503,103.887220221118,1.3112,103.8882,0.149643
885,1.31212753143258,103.886814275583,1.3112,103.8882,0.185208
886,1.31213522058592,103.799011037531,1.3006,103.8019,1.315403
887,1.31214958356147,103.93746826206,1.3185,103.9353,0.742502
888,1.31215774486282,103.804615563914,1.3196,103.8098,1.005043
889,1.31216250582269,103.898164171599,1.3085,103.8972,0.418955
890,1.3121734965646,103.756630347823,1.3129,103.7569,0.085755
891,1.31219203070087,103.889464697147,1.3112,103.8882,0.178446
892,1.31221104514144,103.886520466932,1.3112,103.8882,0.217798
893,1.31222097957874,103.920313771553,1.308,103.9175,0.562051
894,1.31223039181849,103.906376869088,1.3115,103.903,0.384394
895,1.31223185388565,103.915187125833,1.308,103.9175,0.53406
896,1.31223388473672,103.909394998258,1.3062,103.911,0.690692
897,1.31224455095574,103.911705394041,1.3062,103.911,0.67297
898,1.31224551080103,103.896023408821,1.3085,103.8972,0.434366
899,1.312255052662,103.931772326684,1.3086,103.9272,0.649829
900,1.31225825932858,103.888161790535,1.3112,103.8882,0.117094
901,1.31225854673977,103.884662481524,1.3112,103.8882,0.410724
902,1.31225903171368,103.893139764788,1.3112,103.8882,0.562083
903,1.31228274672898,103.90955975689,1.3062,103.911,0.691434
904,1.312294026994,103.798753102412,1.3006,103.8019,1.339654
905,1.31230752039196,103.934927867972,1.3185,103.9353,0.685984
906,1.3123178474915,103.883532317959,1.3112,103.8882,0.533972
907,1.31232393794378,103.885033090499,1.3112,103.8882,0.373717
908,1.31232627740589,103.910392393976,1.3062,103.911,0.680779
909,1.31232804035988,103.903812210573,1.3115,103.903,0.128662
910,1.31233587446047,103.909950111168,1.3062,103.911,0.688461
911,1.31236169056653,103.836727303615,1.309,103.8414,0.63922
912,1.31236368151801,103.797168759641,1.3006,103.8019,1.403297
913,1.31237446650293,103.921321907,1.308,103.9175,0.644118
914,1.31239029325188,103.881504147527,1.3177,103.8825,0.597489
915,1.31242002290993,103.938628539327,1.3185,103.9353,0.767593
916,1.31242960215498,103.906088719109,1.3115,103.903,0.358785
917,1.31243825333825,103.887341813982,1.3112,103.8882,0.166939
918,1.31244454232324,103.884576516653,1.3112,103.8882,0.426094
919,1.31245177706174,103.911015132544,1.3062,103.911,0.691291
920,1.31246173086025,103.827302948052,1.3208,103.8281,0.92626
921,1.31250268727998,103.880368117228,1.3177,103.8825,0.621741
922,1.31251969868081,103.891760188852,1.3112,103.8882,0.422233
923,1.31253129900962,103.888139939124,1.3112,103.8882,0.14736
924,1.3125313169466,103.89458179066,1.3085,103.8972,0.532548
925,1.31253733235708,103.885402784916,1.3112,103.8882,0.34464
926,1.31255760997324,103.912955503031,1.308,103.9175,0.713979
927,1.31256481224506,103.897986495436,1.3085,103.8972,0.45791
928,1.31256998658763,103.887209225771,1.3112,103.8882,0.187366
929,1.3125776569644,103.886492342637,1.3112,103.8882,0.243564
930,1.31258795766353,103.921245742582,1.308,103.9175,0.656615
931,1.31259022186903,103.915646212158,1.308,103.9175,0.54789
932,1.31259091846869,103.901995206181,1.3115,103.903,0.164486
933,1.31259777837018,103.884583890504,1.3112,103.8882,0.431098
934,1.31262459116981,103.911248716073,1.3062,103.911,0.710937
935,1.31263191926118,103.90763813785,1.3115,103.903,0.531138
936,1.31263398381288,103.894910348642,1.3085,103.8972,0.523341
937,1.31263448713718,103.798064584264,1.3006,103.8019,1.397495
938,1.31264806496492,103.920531159514,1.308,103.9175,0.614778
939,1.31264875307626,103.900581034415,1.3115,103.903,0.297671
940,1.31265222713663,103.906189486223,1.3115,103.903,0.377132
941,1.31266290803793,103.911509004252,1.3062,103.911,0.716877
942,1.31268459175571,103.885941111431,1.3112,103.8882,0.300244
943,1.31269286351102,103.91441930412,1.308,103.9175,0.621947
944,1.31269794714045,103.886776844129,1.3112,103.8882,0.229173
945,1.31270184017357,103.859968759019,1.3199,103.8559,0.915726
946,1.31270496152836,103.78147806298,1.3168,103.7841,0.538684
947,1.31271258775879,103.912125239337,1.3062,103.911,0.730936
948,1.31271291502007,103.848402147578,1.3123,103.8508,0.270736
949,1.31271363894631,103.800983401533,1.3196,103.8098,1.242005
950,1.31271535895398,103.913784894594,1.308,103.9175,0.665435
951,1.31271777977328,103.895271676171,1.3085,103.8972,0.513386
952,1.31273680388072,103.847194656397,1.3123,103.8508,0.404137
953,1.31274690453463,103.847597879821,1.3123,103.8508,0.359775
954,1.31275329709404,103.923657863473,1.3086,103.9272,0.605235
955,1.31276346405244,103.883518875617,1.3112,103.8882,0.5489
956,1.31277485329606,103.885104634024,1.3112,103.8882,0.385998
957,1.31277604580511,103.882455638462,1.3177,103.8825,0.544488
958,1.31278422240834,103.887200888953,1.3112,103.8882,0.207485
959,1.31278741680729,103.799362688634,1.3214,103.8081,1.361051
960,1.3127948955542,103.895663772368,1.3085,103.8972,0.504745
961,1.31280480687331,103.916690957392,1.308,103.9175,0.538866
962,1.3128109735379,103.848314426322,1.3123,103.8508,0.282332
963,1.31282978234139,103.895910698856,1.3085,103.8972,0.499804
964,1.31283005660824,103.890193955593,1.3112,103.8882,0.285886
965,1.31283406369555,103.883173584521,1.3177,103.8825,0.543247
966,1.31283465225541,103.9153076698,1.308,103.9175,0.587636
967,1.312846209179,103.875936321332,1.3177,103.8825,0.906448
968,1.31284892716775,103.805415948338,1.3196,103.8098,0.891801
969,1.31285080910896,103.886497625764,1.3112,103.8882,0.263086
970,1.31285376960405,103.84210742583,1.309,103.8414,0.433342
971,1.31286931612854,103.885753141885,1.3112,103.8882,0.328976
972,1.31287327322577,103.886114462631,1.3112,103.8882,0.296823
973,1.31287539656174,103.93478126757,1.3185,103.9353,0.624613
974,1.31287856892187,103.929259191275,1.3086,103.9272,0.525684
975,1.31288444198327,103.888327290325,1.3112,103.8882,0.186795
976,1.31288663605598,103.757740043394,1.3129,103.7569,0.0935
977,1.31289479727385,103.912335625355,1.3062,103.911,0.755052
978,1.31290426949308,103.903549123093,1.3115,103.903,0.16687
979,1.31291496683245,103.924721677755,1.3086,103.9272,0.551111
980,1.31291563993984,103.856924681278,1.3123,103.8508,0.68501
981,1.31291695250751,103.859047068258,1.3199,103.8559,0.847869
982,1.31291902869754,103.796984203708,1.3006,103.8019,1.46793
983,1.31292961264321,103.902950421986,1.3115,103.903,0.158175
984,1.3129501659887,103.905667434406,1.3115,103.903,0.3374
985,1.31295613447289,103.915002346739,1.308,103.9175,0.614487
986,1.31296540922295,103.827357627803,1.3208,103.8281,0.87024
987,1.31297120500789,103.828102208138,1.3208,103.8281,0.865668
988,1.31297420916757,103.903253194597,1.3115,103.903,0.165428
989,1.31297800060859,103.879770800217,1.3177,103.8825,0.604052
990,1.31298480453538,103.876190036205,1.3177,103.8825,0.87463
991,1.31299317012298,103.921430878375,1.308,103.9175,0.704425
992,1.31301205892227,103.909868598439,1.3062,103.911,0.763694
993,1.31301688185894,103.903807363724,1.3115,103.903,0.19028
994,1.31302142355877,103.887521408189,1.3112,103.8882,0.215097
995,1.31302913243704,103.794375471653,1.3168,103.7841,1.217206
996,1.31304113579468,103.885713201642,1.3112,103.8882,0.34357
997,1.31304905009595,103.910054014447,1.3062,103.911,0.764615
998,1.31310748947253,103.913175503291,1.308,103.9175,0.742011
999,1.31312217027915,103.879474779,1.3177,103.8825,0.607934
1000,1.3131227003568,103.857656215109,1.3123,103.8508,0.768435
1001,1.31312519718196,103.926325734684,1.3086,103.9272,0.509745
1002,1.31313559646891,103.885394886693,1.3112,103.8882,0.378505
1003,1.31315720102795,103.897803671838,1.3085,103.8972,0.519333
1004,1.31316952595243,103.92930608172,1.3086,103.9272,0.556992
1005,1.31317508970172,103.84379589573,1.309,103.8414,0.53313
1006,1.31318091815404,103.847805816417,1.3123,103.8508,0.347169
1007,1.31319452803722,103.847445951243,1.3123,103.8508,0.386157
1008,1.31321691347859,103.913873612046,1.308,103.9175,0.704021
1009,1.3132239972353,103.906034490054,1.3115,103.903,0.387799
1010,1.31325732047152,103.848953427343,1.3123,103.8508,0.231167
1011,1.31326424657257,103.923908810481,1.3086,103.9272,0.632579
1012,1.31326861994608,103.847955663098,1.3123,103.8508,0.334176
1013,1.3132776638734,103.798544784631,1.3214,103.8081,1.391925
1014,1.31327931407599,103.923369711664,1.3086,103.9272,0.670394
1015,1.31328174728474,103.904852255354,1.3115,103.903,0.285146
1016,1.31328282918802,103.885380308735,1.3112,103.8882,0.38925
1017,1.31328397529739,103.885092599911,1.3112,103.8882,0.415566
1018,1.313295093893,103.823252529752,1.3208,103.8281,0.989794
1019,1.31329768304541,103.853633404104,1.3123,103.8508,0.334071
1020,1.31330761763,103.798039271294,1.3214,103.8081,1.433295
1021,1.31332303646481,103.904360402368,1.3115,103.903,0.252106
1022,1.3133286779457,103.797417970533,1.3214,103.8081,1.486536
1023,1.3133350986259,103.897675931626,1.3085,103.8972,0.537258
1024,1.31335497672775,103.910858221599,1.3062,103.911,0.791318
1025,1.31336026870657,103.915311167083,1.308,103.9175,0.640816
1026,1.31336049179573,103.911481522688,1.3062,103.911,0.793582
1027,1.31336207683403,103.92756904356,1.3086,103.9272,0.528165
1028,1.31336434016643,103.887597407486,1.3112,103.8882,0.24854
1029,1.31337005210124,103.914756218153,1.308,103.9175,0.667707
1030,1.31338886288706,103.92635776294,1.3086,103.9272,0.53776
1031,1.31339423453775,103.892361725586,1.3112,103.8882,0.522863
1032,1.31341084014093,103.78532538516,1.3168,103.7841,0.398798
1033,1.31343809193913,103.91201252096,1.3062,103.911,0.808245
1034,1.31345286890954,103.879458401694,1.3177,103.8825,0.578905
1035,1.31345709214795,103.886467318231,1.3112,103.8882,0.315393
1036,1.31346307784466,103.922498787817,1.3197,103.924,0.709595
1037,1.31346334251531,103.904858125607,1.3115,103.903,0.299823
1038,1.31346564994475,103.93142655093,1.3185,103.9353,0.704068
1039,1.31347444456823,103.909041336926,1.3115,103.903,0.706902
1040,1.31348794645771,103.829908098471,1.318,103.8353,0.780385
1041,1.31350017106513,103.849977133757,1.3123,103.8508,0.161239
1042,1.31350790003335,103.928148923304,1.3086,103.9272,0.55287
1043,1.31351026234071,103.848372065079,1.3123,103.8508,0.30153
1044,1.31351506153359,103.793689742252,1.3168,103.7841,1.127365
1045,1.31352005248552,103.933093563916,1.3185,103.9353,0.602927
1046,1.31352657764499,103.888547680917,1.3112,103.8882,0.260155
1047,1.31353233527505,103.804996735084,1.3196,103.8098,0.857846
1048,1.31353535987581,103.882362870576,1.3177,103.8825,0.460757
1049,1.31353809863098,103.914944391669,1.3187,103.9176,0.642753
1050,1.31355578639069,103.904517013271,1.3115,103.903,0.283155
1051,1.31356852036011,103.910644541702,1.3062,103.911,0.815733
1052,1.31358089601051,103.758385706084,1.3129,103.7569,0.18168
1053,1.31358648659997,103.925565218811,1.3086,103.9272,0.580621
1054,1.31359813614381,103.887912449228,1.3112,103.8882,0.267098
1055,1.31360187547893,103.91220370573,1.3187,103.9176,0.823682
1056,1.31360423997635,103.93581051646,1.3185,103.9353,0.544321
1057,1.31365569116404,103.939090715487,1.3185,103.9353,0.681839
1058,1.31366264429277,103.928629464655,1.3086,103.9272,0.581967
1059,1.31368235479563,103.906155072881,1.3115,103.903,0.426057
1060,1.31369315585356,103.840387458086,1.309,103.8414,0.531039
1061,1.31371146216196,103.926782371376,1.3086,103.9272,0.567107
1062,1.31371862266175,103.886588867863,1.3112,103.8882,0.331225
1063,1.31372105189031,103.888759579471,1.3112,103.8882,0.285636
1064,1.31374267236126,103.904359283897,1.3115,103.903,0.290482
1065,1.3137519651045,103.929121494681,1.3086,103.9272,0.608492
1066,1.31376062248786,103.901762873018,1.3115,103.903,0.285377
1067,1.31380286104726,103.857763875638,1.3199,103.8559,0.70538
1068,1.3138194801212,103.929582304442,1.3086,103.9272,0.635128
1069,1.31384957032818,103.938098437733,1.3185,103.9353,0.60118
1070,1.31387665877617,103.850450616658,1.3123,103.8508,0.178622
1071,1.31389250792833,103.914260843359,1.3187,103.9176,0.648601
1072,1.31390006507675,103.893617178884,1.3112,103.8882,0.672757
1073,1.31392447346417,103.830437709726,1.318,103.8353,0.704204
1074,1.31392676595811,103.843104093225,1.3177,103.8457,0.507483
1075,1.3139281583716,103.87898672052,1.3177,103.8825,0.571686
1076,1.31393361941559,103.842380394708,1.309,103.8414,0.556338
1077,1.3139398304258,103.883560951253,1.3177,103.8825,0.432221
1078,1.31396457521939,103.845976878698,1.3177,103.8457,0.414192
1079,1.3139838637399,103.91444563651,1.3187,103.9176,0.628637
1080,1.31398873520922,103.919613892273,1.3187,103.9176,0.567115
1081,1.31400655260741,103.884015328938,1.3179,103.8837,0.431945
1082,1.31402139704148,103.857964230708,1.3199,103.8559,0.689426
1083,1.31404268792091,103.889347045446,1.3112,103.8882,0.339263
1084,1.31404425678498,103.841922909924,1.309,103.8414,0.560796
1085,1.31404520941052,103.854387162231,1.3123,103.8508,0.443412
1086,1.31404666379164,103.914670735105,1.3187,103.9176,0.609121
1087,1.31404986796426,103.839452778834,1.309,103.8414,0.598966
1088,1.31407021454552,103.914849369981,1.3187,103.9176,0.59648
1089,1.31408342873893,103.843984943567,1.3177,103.8457,0.443117
1090,1.31409213027808,103.852946523501,1.3123,103.8508,0.310381
1091,1.31413757436291,103.937742477406,1.3185,103.9353,0.553691
1092,1.31414358091839,103.904364654172,1.3115,103.903,0.329413
1093,1.31415835134435,103.884949577853,1.3179,103.8837,0.436479
1094,1.31416103105833,103.924252539221,1.3197,103.924,0.613115
1095,1.31416383479813,103.853905530109,1.3123,103.8508,0.402399
1096,1.31416518754068,103.936909415537,1.3185,103.9353,0.511693
1097,1.31416794726493,103.939732193722,1.3185,103.9353,0.687577
1098,1.31417031455963,103.883562175927,1.3177,103.8825,0.407803
1099,1.31417304336788,103.907608197555,1.3115,103.903,0.591926
1100,1.31417485125009,103.873278239692,1.3177,103.8825,1.097823
1101,1.31418513616608,103.882905262718,1.3177,103.8825,0.391264
1102,1.3141912983094,103.891500511011,1.3112,103.8882,0.494292
1103,1.31420997374251,103.938613920648,1.3185,103.9353,0.60087
1104,1.31423886255374,103.846333967549,1.3177,103.8457,0.389164
1105,1.31424399792716,103.844686730014,1.3177,103.8457,0.398438
1106,1.31425012958905,103.907321618868,1.3115,103.903,0.569027
1107,1.31425123117332,103.836041963599,1.318,103.8353,0.422664
1108,1.31427202290188,103.783302292911,1.3168,103.7841,0.29329
1109,1.31427299639943,103.9023720141,1.3115,103.903,0.314488
1110,1.31431126151618,103.928972680331,1.3086,103.9272,0.661619
1111,1.31431128029729,103.890714083323,1.3112,103.8882,0.443442
1112,1.31431580944403,103.9036634713,1.3115,103.903,0.319993
1113,1.31431777216437,103.90200952862,1.3115,103.903,0.330499
1114,1.31432459090656,103.923035026887,1.3197,103.924,0.604009
1115,1.31432631656582,103.831065213527,1.318,103.8353,0.622195
1116,1.31433769177991,103.905621178011,1.3115,103.903,0.42843
1117,1.31435904347144,103.904960642668,1.3115,103.903,0.384129
1118,1.31437879043026,103.783777032542,1.3168,103.7841,0.270127
1119,1.31437895447395,103.932248310701,1.3185,103.9353,0.568324
1120,1.31438189347147,103.854233088273,1.3123,103.8508,0.446063
1121,1.31439790095774,103.805164614791,1.3196,103.8098,0.772661
1122,1.31440664015595,103.886314457707,1.3112,103.8882,0.412015
1123,1.31441038654771,103.884629689864,1.3179,103.8837,0.399494
1124,1.31441955822584,103.914957327013,1.3187,103.9176,0.557242
1125,1.31442952129569,103.909113128686,1.3115,103.903,0.753515
1126,1.31443985425782,103.908849449218,1.3115,103.903,0.727639
1127,1.31444000148435,103.882324003158,1.3177,103.8825,0.361006
1128,1.31447883237245,103.839899712589,1.309,103.8414,0.628409
1129,1.31449452187166,103.842505898673,1.3177,103.8457,0.501988
1130,1.31451692746075,103.832206862263,1.318,103.8353,0.516557
1131,1.31452335408114,103.754787672361,1.3129,103.7569,0.295778
1132,1.31457225024614,103.916332438404,1.3187,103.9176,0.477728
1133,1.31458588919367,103.836877329386,1.318,103.8353,0.416332
1134,1.3145899979855,103.844453396673,1.3177,103.8457,0.370818
1135,1.31461476672549,103.78143191715,1.3168,103.7841,0.382824
1136,1.31461533619848,103.903415773085,1.3115,103.903,0.347572
1137,1.3146210829981,103.756653207035,1.3129,103.7569,0.19228
1138,1.31463066398432,103.914444947529,1.3187,103.9176,0.570754
1139,1.31463629333353,103.9346461848,1.3185,103.9353,0.433381
1140,1.3146418436756,103.846342585739,1.3177,103.8457,0.345634
1141,1.31464830253379,103.844819093226,1.3177,103.8457,0.351394
1142,1.31465166781856,103.883288149427,1.3177,103.8825,0.348295
1143,1.3146621502983,103.834178223122,1.318,103.8353,0.389625
1144,1.31467262956125,103.839010845653,1.318,103.8353,0.553101
1145,1.31467316091814,103.9044149803,1.3115,103.903,0.384589
1146,1.31469684747176,103.882628937424,1.3177,103.8825,0.332383
1147,1.31471753038515,103.841428522625,1.3177,103.8457,0.578567
1148,1.314721472629,103.778773989645,1.3155,103.7739,0.549217
1149,1.31473143131445,103.906909758761,1.3115,103.903,0.56303
1150,1.31474326765884,103.942302354429,1.3176,103.9456,0.484219
1151,1.31474675523302,103.834590248987,1.318,103.8353,0.368297
1152,1.31474773009184,103.929502058544,1.3086,103.9272,0.72646
1153,1.31478575074088,103.82706249682,1.3208,103.8281,0.674974
1154,1.31479673511902,103.90533522592,1.3115,103.903,0.447692
1155,1.31480226743889,103.893477464106,1.3112,103.8882,0.70966
1156,1.3148123135852,103.942590382344,1.3176,103.9456,0.455195
1157,1.31481342923106,103.888046887621,1.3112,103.8882,0.399918
1158,1.31481743950624,103.888376977987,1.3112,103.8882,0.400482
1159,1.31483629325537,103.831578486871,1.318,103.8353,0.542138
1160,1.31484303004794,103.756517672132,1.3129,103.7569,0.219023
1161,1.3148713210213,103.897207799255,1.3085,103.8972,0.704508
1162,1.31488272296555,103.907503321323,1.3115,103.903,0.62537
1163,1.31488574439802,103.936123920045,1.3185,103.9353,0.41003
1164,1.31489027644596,103.832928141724,1.318,103.8353,0.433492
1165,1.31489095859612,103.907792137947,1.3115,103.903,0.651936
1166,1.31489334383528,103.792492060927,1.3168,103.7841,0.957455
1167,1.31490075979298,103.840460862924,1.3177,103.8457,0.66013
1168,1.31490223556133,103.904709645973,1.3115,103.903,0.42158
1169,1.31490658738376,103.833656788561,1.318,103.8353,0.38787
1170,1.314912182543,103.935388869685,1.3185,103.9353,0.396846
1171,1.31491406100062,103.924170068973,1.3197,103.924,0.529543
1172,1.31491647149422,103.755640432995,1.3129,103.7569,0.263374
1173,1.314922413126,103.844843392551,1.3177,103.8457,0.321586
1174,1.31492827462524,103.905580887804,1.3115,103.903,0.475607
1175,1.31493319839362,103.934646721404,1.3185,103.9353,0.401044
1176,1.3149472094487,103.907632064561,1.3115,103.903,0.641123
1177,1.31495935076574,103.85355608987,1.3123,103.8508,0.424913
1178,1.31496035037871,103.838459402687,1.318,103.8353,0.486415
1179,1.31496483868511,103.899530731355,1.3115,103.903,0.543925
1180,1.31497453024316,103.904958377267,1.3115,103.903,0.44171
1181,1.31498372739716,103.889070236309,1.3112,103.8882,0.429448
1182,1.3149895743528,103.85470923791,1.3123,103.8508,0.526995
1183,1.31498987777031,103.829293820223,1.3208,103.8281,0.656048
1184,1.31501490880037,103.935756171002,1.3185,103.9353,0.388693
1185,1.31501566171397,103.943470472129,1.3176,103.9456,0.371251
1186,1.31501745994075,103.777799437784,1.3155,103.7739,0.437238
1187,1.3150220684132,103.923074440504,1.3197,103.924,0.527418
1188,1.31502432605995,103.826570312809,1.3208,103.8281,0.660945
1189,1.31503177108757,103.894760386542,1.3085,103.8972,0.771596
1190,1.31503287559433,103.777257042068,1.3155,103.7739,0.37716
1191,1.31506105973759,103.856679863644,1.3199,103.8559,0.542059
1192,1.31506262218241,103.834741202363,1.318,103.8353,0.3307
1193,1.31507578093932,103.943138987244,1.3176,103.9456,0.391049
1194,1.31507810095658,103.906372460422,1.3115,103.903,0.545348
1195,1.31511560847861,103.900276347946,1.3115,103.903,0.501713
1196,1.31511813894895,103.846765148153,1.3177,103.8457,0.309121
1197,1.31513812749678,103.842640203235,1.3177,103.8457,0.44295
1198,1.31514147457982,103.888042831488,1.3112,103.8882,0.436179
1199,1.31514448371947,103.884050282732,1.3179,103.8837,0.307175
1200,1.31514534529478,103.852365754708,1.3123,103.8508,0.359656
1201,1.31514994452974,103.853478164047,1.3123,103.8508,0.433756
1202,1.31515111853303,103.755817935612,1.3129,103.7569,0.276517
1203,1.31519248013843,103.782782232318,1.3168,103.7841,0.230441
1204,1.31519332622797,103.888717565728,1.3112,103.8882,0.445303
1205,1.31519496465052,103.88657401161,1.3179,103.8837,0.437915
1206,1.31520570234631,103.889925313896,1.3112,103.8882,0.482758
1207,1.31520905789978,103.854919307157,1.3199,103.8559,0.530058
1208,1.31524471792011,103.845450576406,1.3177,103.8457,0.272908
1209,1.31525702251664,103.887174862978,1.3112,103.8882,0.462885
1210,1.31528810526081,103.889430101654,1.3112,103.8882,0.472317
1211,1.31531826229036,103.835052683515,1.318,103.8353,0.297807
1212,1.31532312585557,103.843055868846,1.3177,103.8457,0.394548
1213,1.31533256536357,103.936275938681,1.3185,103.9353,0.366693
1214,1.31533808833757,103.781410638174,1.3168,103.7841,0.340164
1215,1.3153487379872,103.84144796992,1.3177,103.8457,0.539928
1216,1.31535435087488,103.940768478997,1.3176,103.9456,0.592268
1217,1.31535537044873,103.886535887931,1.3179,103.8837,0.422821
1218,1.31536955463919,103.776942592447,1.3155,103.7739,0.338918
1219,1.31537163676347,103.808430102826,1.3196,103.8098,0.491779
1220,1.31537475902919,103.842399874258,1.3177,103.8457,0.448326
1221,1.31537658111476,103.905462947954,1.3115,103.903,0.508798
1222,1.31538221755903,103.887936481421,1.3112,103.8882,0.463377
1223,1.31541313542995,103.907986439428,1.3115,103.903,0.703695
1224,1.31541887015515,103.752996217919,1.3129,103.7569,0.516067
1225,1.31544838531983,103.840354841468,1.318,103.8353,0.629344
1226,1.31546636181029,103.834295750594,1.318,103.8353,0.301627
1227,1.31547211014542,103.825103568175,1.3208,103.8281,0.676964
1228,1.31547382078474,103.92501436288,1.3197,103.924,0.480751
1229,1.31547407018063,103.888827552085,1.3112,103.8882,0.477737
1230,1.31550047383755,103.825624186108,1.3208,103.8281,0.64754
1231,1.3155055432603,103.758056882156,1.3129,103.7569,0.315567
1232,1.31552496371882,103.887975469134,1.3112,103.8882,0.478885
1233,1.31554107907724,103.890458266408,1.3112,103.8882,0.541828
1234,1.31554373964709,103.852489365428,1.3123,103.8508,0.404965
1235,1.31556754971306,103.779003669523,1.3155,103.7739,0.568038
1236,1.31558261176887,103.889462040581,1.3112,103.8882,0.50455
1237,1.31559613406501,103.900194183852,1.3115,103.903,0.550138
1238,1.31559997820356,103.851787324083,1.3123,103.8508,0.38108
1239,1.31562617162614,103.900455995607,1.3115,103.903,0.536958
1240,1.31565280808032,103.919563729076,1.3187,103.9176,0.401612
1241,1.31565586377638,103.844444721095,1.3177,103.8457,0.265717
1242,1.31565625391676,103.919245736107,1.3187,103.9176,0.38317
1243,1.31565955242364,103.925495336952,1.3197,103.924,0.476759
1244,1.31566025218298,103.935235961659,1.3185,103.9353,0.314086
1245,1.31567200360524,103.888350601456,1.3112,103.8882,0.494775
1246,1.31568172551155,103.845880417376,1.3177,103.8457,0.224072
1247,1.3156928164724,103.841615456446,1.3177,103.8457,0.505859
1248,1.31569545282668,103.788841222113,1.3168,103.7841,0.541603
1249,1.31570830110214,103.908882701488,1.3115,103.903,0.803213
1250,1.31572120937619,103.888837131268,1.3112,103.8882,0.504935
1251,1.31572497044571,103.888037485239,1.3112,103.8882,0.500675
1252,1.31574937142261,103.925857001244,1.3197,103.924,0.48326
1253,1.31578022165817,103.890338973057,1.3112,103.8882,0.559612
1254,1.31578148106134,103.941424516025,1.3176,103.9456,0.506332
1255,1.31578777361004,103.889959506676,1.3112,103.8882,0.543773
1256,1.31579491702714,103.944840473314,1.3176,103.9456,0.216758
1257,1.3157953905606,103.852804524115,1.3123,103.8508,0.446263
1258,1.31581012706306,103.88447392439,1.3179,103.8837,0.246617
1259,1.31583675363618,103.892746648427,1.3112,103.8882,0.72035
1260,1.3158426419275,103.807444059548,1.3196,103.8098,0.491284
1261,1.31585628957472,103.834009973852,1.318,103.8353,0.277128
1262,1.31588256242917,103.783410142766,1.3168,103.7841,0.127222
1263,1.31588531707827,103.827486151573,1.3208,103.8281,0.547717
1264,1.31590666330907,103.839947799817,1.318,103.8353,0.566684
1265,1.31592532071717,103.902987460361,1.3115,103.903,0.489331
1266,1.31595471813242,103.918767717554,1.3187,103.9176,0.330207
1267,1.31595897864075,103.832955604859,1.318,103.8353,0.344974
1268,1.31596321010011,103.806749637153,1.3196,103.8098,0.526268
1269,1.31596822029115,103.84339151806,1.3177,103.8457,0.320425
1270,1.31597266111923,103.777595374597,1.3155,103.7739,0.414567
1271,1.31600093644104,103.75529270627,1.3129,103.7569,0.386739
1272,1.31601051326105,103.780949661024,1.3168,103.7841,0.361307
1273,1.31601237857671,103.926872166898,1.3197,103.924,0.518111
1274,1.316014588469,103.885305865351,1.3179,103.8837,0.274597
1275,1.31602164556244,103.94567558931,1.3176,103.9456,0.174729
1276,1.31606027614435,103.905221925833,1.3115,103.903,0.56162
1277,1.31606251408169,103.942608137519,1.3176,103.9456,0.373856
1278,1.31607412947418,103.891092837354,1.3112,103.8882,0.627792
1279,1.31607998259264,103.776088224274,1.3155,103.7739,0.251831
1280,1.31608075312341,103.890484723984,1.3112,103.8882,0.596587
1281,1.3160878054443,103.946112888683,1.3176,103.9456,0.176685
1282,1.31608941426119,103.838579797187,1.318,103.8353,0.421739
1283,1.31609021863642,103.802300019532,1.3214,103.8081,0.872563
1284,1.31609687671794,103.822552413419,1.3208,103.8281,0.807231
1285,1.31610083617147,103.787579031528,1.3168,103.7841,0.394825
1286,1.31610089372943,103.888998018255,1.3112,103.8882,0.549145
1287,1.31612341185444,103.845518779011,1.3177,103.8457,0.175494
