,private_lat,private_lon,mrtlrt_lat,mrtlrt_lon,distance
3029,1.38117296444205,103.833002562288,1.38493120661204,103.836347461689,0.557909
3030,1.38117609488719,103.894377770931,1.38277158353267,103.893092468701,0.227122
3031,1.381243086918,103.829953642153,1.38493120661204,103.836347461689,0.820132
3032,1.38125149368121,103.892365947007,1.38277158353267,103.893092468701,0.186519
3033,1.38125247805632,103.868309426891,1.39194419246154,103.876279656924,1.477979
3034,1.38125622942809,103.832416693867,1.38493120661204,103.836347461689,0.597065
3035,1.381284454557,103.902877565841,1.38403076701516,103.902257550997,0.311414
3036,1.38143238111123,103.863043130131,1.39194419246154,103.876279656924,1.876414
3037,1.38156517978208,103.87377112809,1.39194419246154,103.876279656924,1.181124
3038,1.38160509277,103.862252094607,1.36994865924495,103.849616353028,1.907535
3039,1.38171310724704,103.830165804211,1.38493120661204,103.836347461689,0.774522
3040,1.38171959435797,103.875933489157,1.39194419246154,103.876279656924,1.13124
3041,1.38189286322029,103.891374413035,1.38277158353267,103.893092468701,0.21447
3042,1.38192465649776,103.830418344353,1.38493120661204,103.836347461689,0.738854
3043,1.38193442744681,103.940839678846,1.37295187483845,103.949257638047,1.365341
3044,1.38205286891444,103.828211857123,1.38493120661204,103.836347461689,0.959701
3045,1.38205333331051,103.861792257461,1.3817576070024,103.844800823243,1.891214
3046,1.38231949556004,103.861964696274,1.3817576070024,103.844800823243,1.911132
3047,1.38248193412919,103.86467344503,1.39194419246154,103.876279656924,1.662229
3048,1.3825354266759,103.875942653118,1.39194419246154,103.876279656924,1.041049
3049,1.38259793711842,103.861415121851,1.3817576070024,103.844800823243,1.851294
3050,1.38262935978221,103.865303725961,1.39194419246154,103.876279656924,1.597775
3051,1.38271176294189,103.876494040454,1.39194419246154,103.876279656924,1.021154
3052,1.38279199417322,103.830854030921,1.38493120661204,103.836347461689,0.655515
3053,1.38285169406133,103.86458552237,1.39194419246154,103.876279656924,1.644534
3054,1.38289565248822,103.860231120819,1.3817576070024,103.844800823243,1.721801
3055,1.38291612857094,103.836978305026,1.38493120661204,103.836347461689,0.233615
3056,1.38292037495742,103.749390816945,1.37861216691834,103.749051503721,0.477874
3057,1.38292628780836,103.871272269425,1.39194419246154,103.876279656924,1.142301
3058,1.3830037083264,103.859645503388,1.3817576070024,103.844800823243,1.657761
3059,1.38302397399306,103.870689089973,1.39194419246154,103.876279656924,1.166178
3060,1.38308686359064,103.870041056981,1.39194419246154,103.876279656924,1.200517
3061,1.3831061797156,103.864075310229,1.39194419246154,103.876279656924,1.673234
3062,1.3831970375554,103.869467884058,1.39194419246154,103.876279656924,1.228888
3063,1.38320877445053,103.838551545698,1.38493120661204,103.836347461689,0.310547
3064,1.38328619494119,103.868953201555,1.39194419246154,103.876279656924,1.257502
3065,1.38333019306037,103.872428862457,1.39194419246154,103.876279656924,1.044457
3066,1.38336405676072,103.868429976477,1.39194419246154,103.876279656924,1.289668
3067,1.38358928801262,103.865485509185,1.39194419246154,103.876279656924,1.515416
3068,1.38362727573634,103.866616167256,1.39194419246154,103.876279656924,1.415017
3069,1.38368229415478,103.94344577664,1.37295187483845,103.949257638047,1.351352
3070,1.38375964625203,103.748580762329,1.38482201199317,103.744549116509,0.463794
3071,1.38376985635694,103.863754347309,1.39194419246154,103.876279656924,1.661314
3072,1.38379450967901,103.875529143429,1.39194419246154,103.876279656924,0.905013
3073,1.38387870579414,103.861311384434,1.3817576070024,103.844800823243,1.852324
3074,1.38388355752479,103.860647623181,1.3817576070024,103.844800823243,1.779146
3075,1.38394664472847,103.873268230389,1.39194419246154,103.876279656924,0.945701
3076,1.38407858074655,103.862335585359,1.39194419246154,103.876279656924,1.778908
3077,1.38417967897415,103.874131505136,1.39194419246154,103.876279656924,0.891222
3078,1.38433231906465,103.875902631936,1.39194419246154,103.876279656924,0.842728
3079,1.38436749012019,103.84241031276,1.3817576070024,103.844800823243,0.3925
3080,1.38446287685656,103.748111309103,1.38482201199317,103.744549116509,0.39841
3081,1.38448436934967,103.860755413902,1.3817576070024,103.844800823243,1.800961
3082,1.3845977466324,103.83619310173,1.38493120661204,103.836347461689,0.040678
3083,1.38471061207564,103.871938744192,1.39194419246154,103.876279656924,0.934418
3084,1.38473082499962,103.872091757629,1.39194419246154,103.876279656924,0.923799
3085,1.38491111260439,103.878034390208,1.39194419246154,103.876279656924,0.801825
3086,1.38496911516779,103.872763607344,1.39194419246154,103.876279656924,0.864849
3087,1.38498037365016,103.871728552557,1.39194419246154,103.876279656924,0.92166
3088,1.38505796039387,103.86081072861,1.3817576070024,103.844800823243,1.818689
3089,1.3850728859764,103.871427119631,1.39194419246154,103.876279656924,0.932155
3090,1.3852996584976,103.864626903663,1.39194419246154,103.876279656924,1.490471
3091,1.38533247899912,103.871700060617,1.39194419246154,103.876279656924,0.891199
3092,1.38535343646089,103.870387954161,1.39194419246154,103.876279656924,0.980312
3093,1.38535436810113,103.867820834206,1.39194419246154,103.876279656924,1.190425
3094,1.38553387052787,103.839735652312,1.38493120661204,103.836347461689,0.382906
3095,1.38557216543248,103.860437174772,1.3817576070024,103.844800823243,1.790517
3096,1.38559922676215,103.877472316082,1.39194419246154,103.876279656924,0.714038
3097,1.38566940539813,103.8715151234,1.39194419246154,103.876279656924,0.873241
3098,1.38574468612612,103.872737093055,1.39194419246154,103.876279656924,0.790791
3099,1.38575387376732,103.858831809799,1.3817576070024,103.844800823243,1.622791
3100,1.385779645821,103.878877907288,1.39209287233916,103.880157875405,0.712469
3101,1.38594326050146,103.867938547901,1.39194419246154,103.876279656924,1.141036
3102,1.38599068997159,103.872079717109,1.39194419246154,103.876279656924,0.807361
3103,1.38603624928779,103.742894193541,1.38517205129643,103.744369068113,0.189925
3104,1.38604135027807,103.860623334195,1.3817576070024,103.844800823243,1.823441
3105,1.38607279545681,103.860941010743,1.39194419246154,103.876279656924,1.826286
3106,1.38613555395882,103.861672507221,1.39194419246154,103.876279656924,1.747875
3107,1.38615595855123,103.836189202575,1.38493120661204,103.836347461689,0.136567
3108,1.38616270360036,103.858874407205,1.3817576070024,103.844800823243,1.640206
3109,1.38626932548523,103.8734064982,1.39194419246154,103.876279656924,0.704266
3110,1.38632748719087,103.86058073002,1.3817576070024,103.844800823243,1.827358
3111,1.38644815890394,103.878826246626,1.39209287233916,103.880157875405,0.641515
3112,1.38652566357574,103.861815430527,1.39194419246154,103.876279656924,1.717572
3113,1.38653998627,103.869207772374,1.39194419246154,103.876279656924,0.988166
3114,1.38658179045454,103.874601038129,1.39194419246154,103.876279656924,0.621678
3115,1.38663522376273,103.864346816396,1.39194419246154,103.876279656924,1.451936
3116,1.38665607016721,103.841258679782,1.38493120661204,103.836347461689,0.578878
3117,1.38668619882803,103.876693235316,1.39194419246154,103.876279656924,0.583221
3118,1.38676571254884,103.877540054688,1.39194419246154,103.876279656924,0.589539
3119,1.38678263167616,103.837192720397,1.38493120661204,103.836347461689,0.225298
3120,1.38683323774533,103.87599898831,1.39194419246154,103.876279656924,0.566006
3121,1.38683857399065,103.744781738443,1.38517205129643,103.744369068113,0.189912
3122,1.38687369544929,103.857260851137,1.3817576070024,103.844800823243,1.4976
3123,1.38688938080139,103.866590284006,1.39194419246154,103.876279656924,1.214554
3124,1.38696606754773,103.874577169476,1.39194419246154,103.876279656924,0.58215
3125,1.38696758925279,103.860471958248,1.3817576070024,103.844800823243,1.836684
3126,1.38707633420237,103.83557842454,1.38493120661204,103.836347461689,0.252165
3127,1.38708444961569,103.862637872284,1.39194419246154,103.876279656924,1.61045
3128,1.38710312775451,103.85724397348,1.3817576070024,103.844800823243,1.505638
3129,1.38718715581849,103.875314161656,1.39194419246154,103.876279656924,0.536871
3130,1.38718841691871,103.869337214926,1.39194419246154,103.876279656924,0.934588
3131,1.38719804293287,103.874994142986,1.39194419246154,103.876279656924,0.543955
3132,1.38724345071923,103.877852385076,1.39194419246154,103.876279656924,0.548461
3133,1.38724349493487,103.837578944378,1.38493120661204,103.836347461689,0.290095
3134,1.38729919247668,103.836516988783,1.38493120661204,103.836347461689,0.262519
3135,1.38736435921892,103.877126788159,1.39194419246154,103.876279656924,0.515115
3136,1.38757752356947,103.863804004966,1.39194419246154,103.876279656924,1.469942
3137,1.38763744899531,103.856470713649,1.3817576070024,103.844800823243,1.452363
3138,1.38765250701262,103.857158084635,1.3817576070024,103.844800823243,1.521864
3139,1.38769520125694,103.86533035009,1.39194419246154,103.876279656924,1.305956
3140,1.38772039450961,103.855348224083,1.3817576070024,103.844800823243,1.346294
3141,1.38775264428001,103.857764471398,1.3817576070024,103.844800823243,1.587698
3142,1.38782070699098,103.837466759973,1.38493120661204,103.836347461689,0.342929
3143,1.38787708035638,103.867198077988,1.39194419246154,103.876279656924,1.106203
3144,1.38793232781999,103.876636778405,1.39194419246154,103.876279656924,0.445388
3145,1.38793668099516,103.833971572656,1.38493120661204,103.836347461689,0.424681
3146,1.38801544862845,103.877082692413,1.39194419246154,103.876279656924,0.443517
3147,1.38801817755504,103.862612410563,1.39194419246154,103.876279656924,1.581726
3148,1.38811525760851,103.866609163291,1.39194419246154,103.876279656924,1.156486
3149,1.38820037710408,103.878493859317,1.39209287233916,103.880157875405,0.468559
3150,1.38822765510706,103.86715845967,1.39194419246154,103.876279656924,1.095104
3151,1.38822776284514,103.858740468004,1.3817576070024,103.844800823243,1.708331
3152,1.38831704185806,103.838878151936,1.38493120661204,103.836347461689,0.468491
3153,1.38839367541895,103.860820001655,1.39194419246154,103.876279656924,1.764684
3154,1.38840835852002,103.833661378995,1.38493120661204,103.836347461689,0.487018
3155,1.38844444421302,103.866299641051,1.39194419246154,103.876279656924,1.176134
3156,1.38845251403045,103.896379886373,1.39152768192613,103.895416080688,0.356552
3157,1.38856798359404,103.836142152709,1.38493120661204,103.836347461689,0.402785
3158,1.38857203788312,103.862247171615,1.39194419246154,103.876279656924,1.605532
3159,1.38873214573131,103.83869988876,1.38493120661204,103.836347461689,0.495156
3160,1.38879912168555,103.852035348555,1.3817576070024,103.844800823243,1.120019
3161,1.38887143127704,103.872017156345,1.39194419246154,103.876279656924,0.583491
