,hdb_lat,hdb_lon,mall_lat,mall_lon,distance
5206,1.368849627,103.8445648,1.37193729131781,103.845949444498,0.374582
5207,1.368852256,103.8714889,1.36511490572797,103.865159501442,0.816665
5208,1.368862166,103.8979544,1.37248308734511,103.893788141349,0.612602
5209,1.3688641,103.8339542,1.37193729131781,103.845949444498,1.377498
5210,1.368886512,103.8835612,1.35954450890401,103.885169070198,1.048374
5211,1.368897511,103.8562008,1.36925511350953,103.848464053097,0.861914
5212,1.36892657,103.9548706,1.37228761596577,103.949733905672,0.681841
5213,1.36892715,103.9526538,1.37228761596577,103.949733905672,0.493625
5214,1.368932887,103.9579517,1.36706634197242,103.964635610477,0.771942
5215,1.368939065,103.8544123,1.36925511350953,103.848464053097,0.66289
5216,1.368948175,103.8987181,1.37248308734511,103.893788141349,0.673641
5217,1.368961482,103.9533574,1.37228761596577,103.949733905672,0.545783
5218,1.368970796,103.8432845,1.37193729131781,103.845949444498,0.442215
5219,1.368981057,103.9521937,1.37228761596577,103.949733905672,0.456745
5220,1.368992878,103.8527614,1.36925511350953,103.848464053097,0.479121
5221,1.368993421,103.9491179,1.37228761596577,103.949733905672,0.37065
5222,1.368994531,103.9477101,1.37228761596577,103.949733905672,0.428157
5223,1.368998011,103.9586476,1.36706634197242,103.964635610477,0.699788
5224,1.369022763,103.9609132,1.36706634197242,103.964635610477,0.467344
5225,1.36903491,103.9524362,1.37228761596577,103.949733905672,0.468829
5226,1.369047313,103.870584,1.36511490572797,103.865159501442,0.743979
5227,1.369054029,103.9514965,1.37228761596577,103.949733905672,0.407825
5228,1.369074657,103.8382207,1.37193729131781,103.845949444498,0.916511
5229,1.369089458,103.8534215,1.36925511350953,103.848464053097,0.552008
5230,1.369117523,103.9497161,1.37228761596577,103.949733905672,0.350538
5231,1.369122417,103.8516161,1.36925511350953,103.848464053097,0.351091
5232,1.369138888,103.8952644,1.37248308734511,103.893788141349,0.404638
5233,1.369140106,103.8846969,1.35954450890401,103.885169070198,1.062333
5234,1.369196966,103.8416666,1.37193729131781,103.845949444498,0.564793
5235,1.369199891,103.9472983,1.37228761596577,103.949733905672,0.435937
5236,1.369199969,103.8715888,1.36511490572797,103.865159501442,0.846158
5237,1.36920419,103.8975129,1.37248308734511,103.893788141349,0.550708
5238,1.369218634,103.8818831,1.35954450890401,103.885169070198,1.130495
5239,1.369242268,103.8959704,1.37248308734511,103.893788141349,0.432894
5240,1.369255763,103.9511373,1.37228761596577,103.949733905672,0.369842
5241,1.369264492,103.9616926,1.36706634197242,103.964635610477,0.407859
5242,1.369267722,103.9513777,1.37228761596577,103.949733905672,0.38075
5243,1.369283267,103.8940711,1.37248308734511,103.893788141349,0.355218
5244,1.369284513,103.8971346,1.37248308734511,103.893788141349,0.513603
5245,1.369289348,103.8341319,1.37193729131781,103.845949444498,1.347348
5246,1.369297892,103.8838268,1.35954450890401,103.885169070198,1.088775
5247,1.369300799,103.9610236,1.36706634197242,103.964635610477,0.471835
5248,1.36930321,103.8983512,1.37248308734511,103.893788141349,0.617662
5249,1.36931023,103.8915253,1.37248308734511,103.893788141349,0.431861
5250,1.369311222,103.8743828,1.36511490572797,103.865159501442,1.126449
5251,1.369311859,103.8545506,1.36925511350953,103.848464053097,0.677388
5252,1.369347268,103.872614,1.36511490572797,103.865159501442,0.952495
5253,1.369373299,103.9479702,1.37228761596577,103.949733905672,0.37732
5254,1.369374641,103.8853281,1.37248308734511,103.893788141349,1.002279
5255,1.36938351,103.8714075,1.36511490572797,103.865159501442,0.840395
5256,1.369384052,103.9564921,1.3765903645695,103.955689449482,0.801828
5257,1.369408655,103.9507092,1.37228761596577,103.949733905672,0.336335
5258,1.369410498,103.8460598,1.36925511350953,103.848464053097,0.268115
5259,1.369425986,103.9613889,1.36706634197242,103.964635610477,0.445679
5260,1.369427156,103.8955517,1.37248308734511,103.893788141349,0.390771
5261,1.369433518,103.8705114,1.36511490572797,103.865159501442,0.763398
5262,1.369441594,103.8464882,1.36925511350953,103.848464053097,0.220853
5263,1.369460545,103.834659,1.37193729131781,103.845949444498,1.285989
5264,1.369480468,103.8533098,1.36925511350953,103.848464053097,0.539848
5265,1.369488164,103.8847887,1.37248308734511,103.893788141349,1.054859
5266,1.369509359,103.8583522,1.36511490572797,103.865159501442,0.900016
5267,1.36954817,103.8841372,1.35954450890401,103.885169070198,1.112099
5268,1.369561785,103.8805075,1.35954450890401,103.885169070198,1.223127
5269,1.369563443,103.8446989,1.37193729131781,103.845949444498,0.2971
5270,1.369569939,103.9548643,1.37228761596577,103.949733905672,0.645205
5271,1.36957399,103.9505304,1.37228761596577,103.949733905672,0.312878
5272,1.369589558,103.9502894,1.37228761596577,103.949733905672,0.304675
5273,1.369590483,103.947456,1.37228761596577,103.949733905672,0.391418
5274,1.369617218,103.8966128,1.37248308734511,103.893788141349,0.44636
5275,1.369653123,103.9491693,1.37228761596577,103.949733905672,0.298008
5276,1.369680219,103.8983372,1.37248308734511,103.893788141349,0.59359
5277,1.369686255,103.9479224,1.37228761596577,103.949733905672,0.351257
5278,1.369700518,103.8937572,1.37248308734511,103.893788141349,0.307702
5279,1.369702265,103.8434376,1.37193729131781,103.845949444498,0.37312
5280,1.3697156,103.8976244,1.37248308734511,103.893788141349,0.525274
