hdb_lat,hdb_lon,within_0.1,within_0.3,within_0.5,within_1,within_1.5,within_2.0
1.418998472,103.840568,0,0,0,1,2,2
1.419099934,103.8464618,0,0,0,0,0,2
1.419114769,103.8349352,0,1,1,1,2,2
1.419130541,103.8398203,0,0,0,1,2,2
1.419140508,103.8325924,0,1,1,1,2,2
1.419197045,103.8335943,0,1,1,1,2,2
1.419230704,103.8389821,0,0,0,1,2,2
1.419237545,103.8442279,0,0,0,0,1,2
1.419241611,103.8449417,0,0,0,0,1,2
1.41930445,103.8353287,0,0,1,1,2,2
1.41930729,103.8470436,0,0,0,0,0,2
1.419356831,103.8330734,0,1,1,1,2,2
1.419408052,103.8399938,0,0,0,1,2,2
1.419411849,103.8328413,0,1,1,1,2,2
1.419428068,103.8421813,0,0,0,0,2,2
1.419458324,103.8430917,0,0,0,0,2,2
1.419495702,103.8459734,0,0,0,0,1,2
1.419542929,103.8396727,0,0,0,1,2,2
1.419606825,103.8472882,0,0,0,0,0,2
1.419613451,103.8354763,0,0,1,1,2,2
1.419666881,103.8348907,0,0,1,1,2,2
1.419694312,103.8325512,0,1,1,1,2,2
1.419709567,103.8334482,0,1,1,1,2,2
1.419737575,103.8427031,0,0,0,0,2,2
1.419783239,103.840574,0,0,0,1,2,2
1.419795164,103.8461741,0,0,0,0,1,2
1.419797493,103.8393128,0,0,0,1,2,2
1.419829067,103.8360325,0,0,1,1,2,2
1.419886313,103.8400518,0,0,0,1,2,2
1.419910341,103.8455548,0,0,0,0,1,2
1.41992026,103.845223,0,0,0,0,1,2
1.419965522,103.8322044,0,1,1,1,2,2
1.419969058,103.8469695,0,0,0,0,0,2
1.419980452,103.844384,0,0,0,0,2,2
1.419999161,103.8419991,0,0,0,0,2,2
1.420000055,103.8337945,0,1,1,1,2,2
1.420066635,103.8352837,0,0,1,1,2,2
1.420069051,103.8391333,0,0,0,1,2,2
1.420140403,103.8396925,0,0,0,1,2,2
1.420197193,103.8465045,0,0,0,0,0,2
1.420199866,103.8410746,0,0,0,1,2,2
1.420200859,103.8361529,0,0,1,1,2,2
1.420259122,103.8385663,0,0,0,1,2,2
1.42033318,103.8471024,0,0,0,0,0,2
1.420360739,103.8354176,0,0,1,1,2,2
1.420369191,103.8444037,0,0,0,0,2,2
1.420404162,103.8455388,0,0,0,0,1,2
1.420460297,103.8392862,0,0,0,1,2,2
1.420500376,103.8323761,0,0,1,1,2,2
1.420509897,103.8318634,0,0,1,1,2,2
1.42051978,103.8335644,0,0,1,1,2,2
1.420539324,103.8406901,0,0,0,1,2,2
1.420542469,103.8341675,0,0,1,1,2,2
1.420552661,103.8412172,0,0,0,1,2,2
1.420560238,103.8384492,0,0,0,1,2,2
1.420579381,103.836103,0,0,1,1,2,2
1.420611271,103.8421833,0,0,0,0,2,2
1.420642997,103.843114,0,0,0,0,2,2
1.420667317,103.8462078,0,0,0,0,0,2
1.420777466,103.8352195,0,0,1,2,2,2
1.420816854,103.838166,0,0,0,1,2,2
1.420871842,103.8391389,0,0,0,1,2,2
1.420911806,103.8472933,0,0,0,0,0,2
1.420970055,103.8374468,0,0,0,2,2,2
1.420987097,103.8486127,0,0,0,0,0,2
1.420989793,103.836353,0,0,0,2,2,2
1.421035749,103.8463335,0,0,0,0,0,2
1.421036139,103.8320626,0,0,1,2,2,2
1.421048942,103.8422065,0,0,0,0,2,2
1.421061805,103.8388065,0,0,0,1,2,2
1.421064828,103.8339785,0,0,1,2,2,2
1.421072548,103.8431171,0,0,0,0,2,2
1.421332274,103.847281,0,0,0,0,0,2
1.421334173,103.8363183,0,0,0,2,2,2
1.421335159,103.837437,0,0,0,2,2,2
1.421379458,103.8320547,0,0,1,2,2,2
1.421386044,103.8356042,0,0,0,2,2,2
1.421409011,103.833971,0,0,1,2,2,2
1.421411704,103.8485637,0,0,0,0,0,2
1.421421833,103.8392494,0,0,0,1,2,2
1.421452423,103.8433279,0,0,0,0,2,2
1.421485248,103.8424762,0,0,0,0,2,2
1.421557611,103.842782,0,0,0,0,2,2
1.42162688,103.8397046,0,0,0,1,2,2
1.421679349,103.8460892,0,0,0,0,0,2
1.421687526,103.8475607,0,0,0,0,0,2
1.421707735,103.8374745,0,0,0,2,2,2
1.421713481,103.8355453,0,0,0,2,2,2
1.421715919,103.8492437,0,0,0,0,0,2
1.421726089,103.8363364,0,0,0,2,2,2
1.421752493,103.7045792,0,0,0,0,0,0
1.421839205,103.8327652,0,0,1,2,2,2
1.421856387,103.8338588,0,0,1,2,2,2
1.421896321,103.8394874,0,0,0,2,2,2
1.421901781,103.8386056,0,0,0,2,2,2
1.421966452,103.8317594,0,0,0,2,2,2
1.421976911,103.8433173,0,0,0,0,2,2
1.421993263,103.846147,0,0,0,0,0,2
1.422010011,103.8343331,0,0,0,2,2,2
1.422015232,103.8407143,0,0,0,1,2,2
1.422032789,103.8420627,0,0,0,0,2,2
1.422045348,103.8440212,0,0,0,0,2,2
1.422053752,103.8446752,0,0,0,0,2,2
1.422056845,103.8356601,0,0,0,2,2,2
1.422069069,103.8480918,0,0,0,0,0,2
1.422078154,103.8472334,0,0,0,0,0,2
1.422082643,103.8454157,0,0,0,0,2,2
1.422097317,103.8495604,0,0,0,0,0,2
1.422099812,103.842666,0,0,0,0,2,2
1.422112028,103.8374914,0,0,0,2,2,2
1.422138653,103.8328827,0,0,0,2,2,2
1.422144614,103.8332613,0,0,0,2,2,2
1.422177977,103.8385981,0,0,0,2,2,2
1.422185963,103.8323596,0,0,0,2,2,2
1.422208461,103.8337911,0,0,0,2,2,2
1.422240771,103.839349,0,0,0,2,2,2
1.422331396,103.8461331,0,0,0,0,1,2
1.422419196,103.8389593,0,0,0,2,2,2
1.422422421,103.8483265,0,0,0,0,0,2
1.422482717,103.844903,0,0,0,0,2,2
1.422527792,103.8474452,0,0,0,0,0,2
1.422531712,103.8321855,0,0,0,2,2,2
1.422547191,103.8363053,0,0,0,2,2,2
1.422559348,103.8339441,0,0,0,2,2,2
1.422564133,103.8372739,0,0,0,2,2,2
1.422602296,103.8442477,0,0,0,0,2,2
1.422716492,103.8469637,0,0,0,0,0,2
1.422721485,103.8463669,0,0,0,0,1,2
1.42279633,103.8398349,0,0,0,2,2,2
1.422829664,103.8492234,0,0,0,0,0,2
1.422842965,103.8483138,0,0,0,0,0,2
1.422898939,103.8390857,0,0,0,2,2,2
1.423032288,103.8451598,0,0,0,0,2,2
1.423053464,103.8404103,0,0,0,1,2,2
1.423079814,103.8396668,0,0,0,2,2,2
1.423080827,103.8464194,0,0,0,0,1,2
1.423122016,103.8474982,0,0,0,0,0,2
1.423191787,103.8446277,0,0,0,0,2,2
1.423214181,103.8330493,0,0,0,2,2,2
1.423226433,103.8480493,0,0,0,0,0,2
1.423245545,103.8485419,0,0,0,0,0,2
1.423258712,103.849155,0,0,0,0,0,2
1.423365101,103.8391035,0,0,0,2,2,2
1.423490066,103.8453332,0,0,0,0,1,2
1.423529489,103.8318719,0,0,0,2,2,2
1.423638733,103.83258,0,0,0,2,2,2
1.423732891,103.8460823,0,0,0,0,1,2
1.423779231,103.8400518,0,0,0,1,2,2
1.423788555,103.8473029,0,0,0,0,0,2
1.423810021,103.844973,0,0,0,0,2,2
1.423959886,103.8326074,0,0,0,2,2,2
1.424361513,103.8339403,0,0,0,2,2,2
1.424388797,103.8520831,0,0,0,0,0,1
1.424442637,103.8458701,0,0,0,0,1,2
1.42448626,103.8322514,0,0,0,2,2,2
1.424501755,103.8344987,0,0,0,2,2,2
1.424602053,103.8332224,0,0,0,2,2,2
1.424694074,103.8523857,0,0,0,0,0,0
1.4247024,103.8339498,0,0,0,2,2,2
1.424967672,103.8464663,0,0,0,0,1,2
1.425023537,103.8339735,0,0,0,2,2,2
1.425180059,103.8365963,0,0,0,2,2,2
1.425310512,103.8454557,0,0,0,0,1,2
1.425323894,103.8518436,0,0,0,0,0,1
1.425362031,103.8345456,0,0,1,2,2,2
1.425365719,103.8339814,0,0,1,2,2,2
1.425398425,103.833259,0,0,0,2,2,3
1.425404168,103.8448431,0,0,0,0,1,2
1.425479851,103.844279,0,0,0,0,1,2
1.425531445,103.8469619,0,0,0,0,1,2
1.425667158,103.8290161,0,0,0,1,2,3
1.425687412,103.8340076,0,0,1,2,2,3
1.425741789,103.8474043,0,0,0,0,1,2
1.425752338,103.8281044,0,0,0,1,2,3
1.425785973,103.8452281,0,0,0,0,1,2
1.425789629,103.830527,0,0,0,2,2,3
1.425794855,103.8327247,0,0,1,2,2,3
1.425852849,103.8315983,0,0,0,2,2,3
1.425907134,103.8481699,0,0,0,0,0,2
1.425962025,103.8297795,0,0,0,2,2,3
1.426017176,103.8446546,0,0,0,0,1,2
1.426029527,103.8342661,0,0,1,2,2,3
1.426042213,103.844359,0,0,0,0,1,2
1.426070117,103.849303,0,0,0,0,0,1
1.426091761,103.8459976,0,0,0,0,1,2
1.426101834,103.8289667,0,0,0,1,2,3
1.426124889,103.8275126,0,0,0,1,2,3
1.426133751,103.8433915,0,0,0,0,2,2
1.426137278,103.8452165,0,0,0,0,1,2
1.426203854,103.8472732,0,0,0,0,1,2
1.426210117,103.8312401,0,0,0,2,2,3
1.426246007,103.8332335,0,0,1,2,2,3
1.426266324,103.8487032,0,0,0,0,0,2
1.426349826,103.8465743,0,0,0,0,1,2
1.426362176,103.8371504,0,0,1,1,2,2
1.426389113,103.8269108,0,0,0,1,2,3
1.426420518,103.828958,0,0,0,1,2,3
1.426429316,103.8440721,0,0,0,0,1,2
1.426462542,103.8449089,0,0,0,0,1,2
1.426474819,103.8299159,0,0,0,1,2,3
1.426510753,103.8342847,0,0,1,2,2,3
1.426536214,103.8306688,0,0,0,1,2,3
1.426549687,103.8472651,0,0,0,0,1,2
1.426568766,103.8332432,0,0,1,2,2,3
1.426576808,103.8481442,0,0,0,0,0,2
1.426609633,103.8373364,0,0,1,1,2,2
1.426616248,103.7748723,0,0,0,1,2,4
1.426616849,103.7729486,0,0,0,1,2,4
1.42681828,103.8285128,0,0,0,1,2,3
1.426840129,103.8492735,0,0,0,0,0,1
1.426851971,103.8459661,0,0,0,0,1,2
1.42688085,103.8293031,0,0,0,1,2,3
1.426888592,103.834067,0,0,1,1,2,3
1.426915481,103.8373512,0,0,1,1,2,3
1.426926621,103.842897,0,0,0,1,1,2
1.426937264,103.8485532,0,0,0,0,0,1
1.426956151,103.83071,0,0,0,1,2,3
1.426982263,103.7746927,0,0,0,1,2,4
1.426982924,103.7725785,0,0,0,1,2,4
1.426987042,103.8346275,0,1,1,1,2,3
1.427016517,103.8276626,0,0,0,1,2,3
1.427033766,103.8470886,0,0,0,0,1,2
1.427078207,103.8327061,0,0,1,1,2,3
1.427113195,103.7739962,0,0,0,1,2,4
1.427113417,103.7732832,0,0,0,1,2,4
1.427134226,103.8502349,0,0,0,0,0,1
1.42714143,103.8422313,0,0,0,1,2,2
1.427208078,103.8373771,0,0,1,1,2,3
1.427233299,103.831528,0,0,1,1,2,3
1.427237612,103.8340502,0,1,1,1,2,3
1.427278132,103.84198,0,0,0,1,2,2
1.427293025,103.7748594,0,0,0,1,2,4
1.427295079,103.7724946,0,0,0,1,2,4
1.427353081,103.8412192,0,0,0,1,2,2
1.427419194,103.8457022,0,0,0,0,1,2
1.427495093,103.8423771,0,0,0,1,1,2
1.427518982,103.8334505,0,1,1,1,2,3
1.427526355,103.8470842,0,0,0,0,1,2
1.427528119,103.8274166,0,0,0,1,2,3
1.427567502,103.8508987,0,0,0,0,0,1
1.427611888,103.8342684,0,1,1,1,2,3
1.427637494,103.8501229,0,0,0,0,0,1
1.427666799,103.794644,0,1,1,1,3,4
1.427674645,103.8377315,0,0,1,1,2,3
1.427675631,103.8465235,0,0,0,0,1,2
1.427731875,103.7936251,1,1,1,1,3,4
1.427737475,103.8456859,0,0,0,0,1,2
1.427745413,103.7951275,0,1,1,1,3,4
1.427774302,103.7746217,0,0,0,1,2,4
1.427774715,103.7727744,0,0,0,1,2,4
1.42785215,103.8277813,0,0,0,1,2,3
1.427877213,103.8379621,0,0,1,1,2,3
1.427886114,103.847541,0,0,0,0,1,2
1.427906219,103.7740083,0,0,0,1,2,4
1.427906323,103.7733879,0,0,0,1,2,4
1.427939244,103.842677,0,0,0,1,1,2
1.427978266,103.8342828,0,1,1,1,2,3
1.428001203,103.827147,0,0,0,1,2,3
1.428019044,103.793054,0,1,1,1,3,4
1.428038849,103.8509595,0,0,0,0,0,1
1.428140097,103.7745744,0,0,1,1,2,4
1.428140108,103.7728219,0,0,0,1,2,4
1.428179153,103.8412715,0,0,0,1,2,2
1.428217798,103.8277613,0,0,0,1,2,3
1.428225543,103.8334881,0,1,1,1,2,3
1.428236646,103.7926869,0,1,1,1,3,4
1.428314925,103.7937345,0,1,1,1,3,4
1.428324759,103.8459083,0,0,0,0,1,2
1.428348586,103.8311163,0,0,1,1,2,3
1.428359462,103.8470373,0,0,0,0,1,2
1.428369499,103.77376,0,0,1,1,2,4
1.428375953,103.8341135,0,1,1,1,2,3
1.428446579,103.7952889,0,1,1,1,4,4
1.428459351,103.8435688,0,0,0,1,1,2
1.428475919,103.844071,0,0,0,0,1,2
1.428508539,103.8448942,0,0,0,0,1,2
1.428514205,103.7745724,0,0,1,1,2,4
1.428514216,103.7728199,0,0,1,1,2,4
1.42851535,103.8485037,0,0,0,0,0,1
1.428569002,103.8277354,0,0,0,1,2,3
1.42861439,103.794718,0,1,1,1,4,4
1.428619044,103.7930933,0,1,1,1,3,4
1.428658386,103.8317276,0,0,1,1,2,3
1.428661503,103.8419995,0,0,0,1,1,2
1.428697825,103.8492007,0,0,0,0,0,1
1.428715494,103.8271691,0,0,0,1,2,3
1.428734082,103.7734886,0,0,1,1,2,4
1.428734428,103.8408362,0,0,0,1,1,2
1.428839245,103.8458099,0,0,0,0,1,2
1.428849419,103.847221,0,0,0,0,1,1
1.428852532,103.7723692,0,0,1,1,2,4
1.42885831,103.7740247,0,0,1,1,2,4
1.428866921,103.828909,0,0,0,1,2,3
1.428868315,103.7747743,0,0,1,1,2,4
1.428872859,103.8481626,0,0,0,0,1,1
1.428879611,103.8415286,0,0,0,1,1,2
1.428904967,103.8452061,0,0,0,0,1,2
1.428920039,103.8334762,0,1,1,1,2,3
1.428924931,103.8312414,0,0,1,1,2,3
1.428934889,103.8277162,0,0,0,1,2,3
1.428975104,103.8324446,0,1,1,1,2,3
1.428980649,103.8464735,0,0,0,0,1,2
1.4290305,103.8443035,0,0,0,0,1,2
1.429034454,103.8303364,0,0,0,1,2,3
1.429045941,103.8446216,0,0,0,0,1,2
1.429077117,103.7922559,0,1,1,2,3,4
1.42909455,103.8295117,0,0,0,1,2,3
1.429120988,103.7733265,0,0,1,1,2,4
1.4291654,103.8438889,0,0,0,1,1,2
1.429169585,103.8472128,0,0,0,0,1,1
1.429212793,103.8484039,0,0,0,0,1,1
1.429234208,103.8288806,0,0,0,1,2,3
1.429238562,103.8421457,0,0,0,1,1,2
1.429247793,103.8451922,0,0,0,0,1,2
1.429259491,103.7935917,0,1,1,2,4,4
1.429264553,103.8310748,0,0,1,1,2,3
1.429277238,103.834049,0,1,1,1,2,3
1.429312758,103.8334922,0,1,1,1,2,3
1.4293693,103.8324714,0,1,1,1,2,3
1.429403896,103.7727281,0,0,1,1,2,4
1.429408797,103.7787134,0,0,0,1,3,5
1.429409278,103.7764371,0,0,1,1,3,5
1.429415599,103.7953999,0,0,1,1,4,4
1.429430697,103.7921472,0,0,1,2,3,4
1.429443111,103.8414074,0,0,0,1,1,3
1.429467692,103.8491714,0,0,0,0,0,1
1.429546821,103.8472789,0,0,0,0,1,1
1.429551047,103.8424397,0,0,0,1,1,2
1.429557314,103.7948078,0,1,1,1,4,4
1.429569991,103.8480205,0,0,0,0,1,1
1.429584898,103.8288511,0,0,0,1,3,3
1.429591948,103.8451215,0,0,0,0,1,2
1.429654211,103.8308899,0,0,1,1,3,3
1.429657857,103.7925829,0,0,1,2,3,4
1.42968121,103.7972198,0,0,1,1,4,4
1.429704068,103.7939703,0,1,1,2,4,4
1.429720068,103.8331094,0,1,1,1,2,3
1.429725201,103.7805794,0,0,0,1,3,4
1.429745236,103.8321398,0,0,1,1,2,3
1.429746748,103.7791349,0,0,0,1,3,5
1.429747616,103.7760153,0,0,1,1,3,4
1.429766747,103.7800018,0,0,0,1,3,4
1.429779542,103.8430569,0,0,0,1,1,2
1.429803207,103.7785904,0,0,0,1,3,5
1.429804224,103.7765607,0,0,1,1,3,5
1.429815405,103.8294672,0,0,0,1,3,3
1.429880336,103.8336645,0,1,1,1,2,3
1.4298903,103.7964039,0,0,1,1,4,4
1.42989256,103.7738539,0,1,1,1,2,4
1.429918918,103.8443675,0,0,0,0,1,2
1.42992992,103.7746366,0,1,1,1,3,4
1.429954557,103.8288352,0,0,0,1,3,3
1.429994562,103.7722614,0,0,1,1,2,4
1.430034554,103.8396748,0,0,0,1,1,3
1.430044164,103.7804546,0,0,0,2,3,4
1.430057496,103.7794398,0,0,0,1,3,5
1.430071099,103.8423964,0,0,0,1,1,2
1.430091918,103.7974883,0,0,0,1,4,4
1.430100193,103.8331176,0,1,1,1,3,3
1.430103781,103.7759771,0,0,1,1,3,4
1.430123617,103.8321532,0,0,1,1,3,3
1.430131631,103.7906424,0,0,1,3,3,5
1.430140406,103.7958352,0,0,1,1,4,4
1.430162312,103.7929876,0,0,1,2,4,4
1.430170308,103.7910916,0,0,1,3,3,5
1.430239671,103.7802178,0,0,0,2,3,4
1.430245961,103.8448383,0,0,0,0,1,2
1.430268639,103.8400672,0,0,0,1,1,3
1.430301256,103.8426182,0,0,0,1,1,2
1.430350442,103.7722589,0,0,1,1,2,4
1.430361279,103.7788034,0,0,0,1,3,5
1.430375738,103.7899279,0,0,0,3,3,5
1.430395887,103.7953168,0,0,1,1,4,4
1.430421239,103.7795825,0,0,0,1,3,4
1.43044858,103.7727741,0,1,1,1,2,4
1.43045858,103.7761696,0,0,1,1,3,4
1.430459509,103.7820031,0,0,0,3,4,4
1.430467857,103.8434667,0,0,0,1,1,2
1.430484111,103.7968513,0,0,1,1,4,4
1.430501737,103.7976829,0,0,0,1,4,4
1.430515333,103.840307,0,0,0,1,1,3
1.43053231,103.8276187,0,0,0,1,2,3
1.430548515,103.7920721,0,0,1,3,4,4
1.430583438,103.7908458,0,0,0,3,3,5
1.430584405,103.7962761,0,0,1,1,4,4
1.430597111,103.8444648,0,0,0,0,1,2
1.430611865,103.7916741,0,0,1,3,3,5
1.430613135,103.8430536,0,0,0,1,1,2
1.43063856,103.8381334,0,0,1,1,1,3
1.430661919,103.8373343,0,1,1,1,1,3
1.430688092,103.775652,0,1,1,1,3,4
1.430708471,103.7722614,0,1,1,1,2,4
1.430713193,103.7957089,0,0,1,1,4,4
1.430716349,103.8357982,0,1,1,1,2,3
1.430717387,103.7817439,0,0,0,3,4,5
1.430718578,103.8367896,0,1,1,1,1,3
1.430746653,103.7811614,0,0,0,3,4,4
1.430777635,103.8306257,0,0,0,1,3,3
1.430788912,103.7795177,0,0,0,2,3,4
1.430800055,103.7923732,0,0,1,3,4,4
1.430803873,103.7761724,0,1,1,1,3,4
1.430806337,103.8342681,0,1,1,1,3,3
1.430840617,103.8318555,0,0,1,1,3,3
1.430840725,103.7977702,0,0,0,1,4,4
1.430866568,103.8394259,0,0,0,1,1,3
1.430866875,103.7895547,0,0,0,3,3,6
1.430897002,103.8300008,0,0,0,1,2,3
1.430923426,103.792754,0,0,1,3,4,4
1.430941645,103.8425748,0,0,0,1,1,3
1.430961964,103.7965447,0,0,0,1,4,4
1.430969417,103.8336487,0,1,1,1,3,3
1.431001762,103.8324685,0,0,1,1,3,3
1.431002594,103.8310938,0,0,1,1,2,3
1.431004377,103.7816023,0,0,0,3,4,5
1.431022338,103.8376232,0,0,1,1,1,3
1.431023714,103.831365,0,0,1,1,3,3
1.431039775,103.834755,0,1,1,1,2,3
1.431063955,103.7904541,0,0,0,3,3,6
1.431064327,103.7722589,0,1,1,1,2,4
1.4310656,103.8363071,0,1,1,1,1,3
1.431084684,103.7737483,0,1,1,1,2,4
1.431084969,103.8402478,0,0,0,1,1,3
1.431130148,103.7919505,0,0,1,3,4,5
1.431164248,103.7811347,0,0,0,3,4,5
1.431168486,103.8342644,0,1,1,1,2,3
1.431172749,103.7791132,0,0,0,1,3,5
1.43118626,103.8306013,0,0,0,1,2,3
1.431187204,103.7972377,0,0,0,1,4,4
1.431190724,103.7760741,0,1,1,1,3,4
1.431225955,103.8371589,0,0,1,1,1,3
1.431229838,103.84056,0,0,0,1,1,3
1.431238489,103.7797125,0,0,0,2,3,4
1.43124009,103.8367841,0,1,1,1,1,3
1.431280663,103.8318297,0,0,1,1,2,3
1.431281034,103.7980182,0,0,0,1,4,4
1.431299393,103.8446753,0,0,0,0,1,2
1.431316781,103.838866,0,0,1,1,1,3
1.43136935,103.8288928,0,0,0,1,2,3
1.43137338,103.8443314,0,0,0,0,1,2
1.43138584,103.8376994,0,0,1,1,1,3
1.431411206,103.7931869,0,0,1,3,4,4
1.431416566,103.8414574,0,0,0,1,1,3
1.431446165,103.8363189,0,1,1,1,2,3
1.43144901,103.7918991,0,0,0,3,4,6
1.431472774,103.7899819,0,0,0,3,3,6
1.431476406,103.7758462,0,1,1,1,3,4
1.431478614,103.827452,0,0,0,1,2,3
1.431489272,103.7925584,0,0,0,3,4,4
1.43150527,103.7735157,0,1,1,1,2,4
1.431508881,103.7774003,0,0,1,1,3,5
1.431508971,103.7763618,0,1,1,1,3,4
1.431511148,103.7744284,0,1,1,1,2,4
1.431514023,103.8343215,0,1,1,1,2,3
1.431515854,103.7788816,0,0,0,1,3,5
1.431531072,103.7811204,0,0,0,3,3,5
1.431544365,103.7780952,0,0,1,1,3,5
1.431544558,103.7961524,0,0,0,1,4,4
1.431548506,103.8327841,0,0,1,1,2,3
1.43157507,103.8408153,0,0,0,1,1,3
1.431606894,103.7896089,0,0,0,3,3,6
1.431609912,103.8306141,0,0,0,1,2,3
1.43161422,103.795072,0,0,0,2,4,4
1.431634146,103.792879,0,0,0,3,4,4
1.431642419,103.7845206,0,0,0,2,4,5
1.43165616,103.8313191,0,0,1,1,2,3
1.431731417,103.8417528,0,0,0,1,1,3
1.43173161,103.7921062,0,0,0,3,4,6
1.43174085,103.83566,0,1,1,1,2,3
1.431745661,103.7806583,0,0,0,3,3,5
1.431745781,103.8382956,0,0,1,1,1,3
1.431769244,103.7909352,0,0,0,3,4,6
1.431771026,103.7850069,0,0,0,2,4,5
1.431783389,103.8374403,0,0,1,1,1,3
1.431785721,103.7944846,0,0,0,2,4,4
1.431815141,103.8365354,0,0,1,1,2,3
1.431840547,103.8441335,0,0,0,0,1,1
1.431855587,103.775294,0,1,1,1,3,4
1.431856203,103.7770637,0,0,1,1,3,5
1.431856856,103.7953059,0,0,0,2,4,4
1.431868736,103.8412423,0,0,0,1,1,3
1.431870583,103.7790208,0,0,0,2,3,5
1.431886857,103.834256,0,1,1,1,2,3
1.431887619,103.8335678,0,1,1,1,2,3
1.431889988,103.8457902,0,0,0,0,1,1
1.431895935,103.7762683,0,1,1,1,3,4
1.431930856,103.842565,0,0,0,1,1,3
1.431939551,103.8449871,0,0,0,0,1,1
1.431950188,103.8323379,0,0,1,1,2,3
1.431957208,103.7811125,0,0,0,3,3,5
1.431957833,103.8453791,0,0,0,0,1,1
1.431983196,103.8302534,0,0,0,1,2,3
1.432007003,103.7841881,0,0,0,2,4,5
1.432031291,103.8314362,0,0,1,1,2,3
1.432072667,103.7804551,0,0,0,3,3,5
1.432089861,103.8461983,0,0,0,0,1,1
1.432104164,103.7964908,0,0,0,1,4,4
1.432120156,103.8391231,0,0,0,1,1,3
1.432133848,103.7905807,0,0,0,3,4,6
1.432194526,103.7911555,0,0,0,3,4,6
1.432217901,103.8340914,0,0,1,1,2,3
1.432221351,103.8275551,0,0,0,1,2,3
1.432247782,103.8319118,0,0,1,1,2,3
1.432275913,103.8364041,0,0,1,1,2,3
1.432281699,103.795797,0,0,0,2,4,4
1.432282258,103.7867144,0,0,1,3,4,6
1.432322781,103.79325,0,0,0,3,4,5
1.432323551,103.829072,0,0,0,1,2,3
1.432367366,103.8433009,0,0,0,1,1,3
1.432376504,103.8405877,0,0,0,1,1,3
1.432376505,103.8314109,0,0,0,1,2,3
1.432383854,103.8423841,0,0,0,1,1,3
1.432391702,103.7850653,0,0,0,2,4,6
1.432407771,103.8345249,0,0,1,1,2,3
1.432414546,103.8333445,0,0,1,1,2,3
1.43241465,103.8465171,0,0,0,0,1,1
1.432441704,103.7908638,0,0,0,3,4,6
1.432458954,103.7804594,0,0,0,3,3,5
1.43248777,103.8443674,0,0,0,0,1,1
1.43249996,103.7917867,0,0,0,3,4,6
1.432533029,103.8457056,0,0,0,0,1,1
1.432542705,103.7873877,0,0,2,3,4,6
1.432557372,103.8307841,0,0,0,1,2,3
1.432599732,103.7812229,0,0,0,3,3,5
1.432622676,103.8363187,0,0,1,1,2,3
1.432626083,103.8463817,0,0,0,0,1,1
1.432647685,103.7936795,0,0,0,3,4,5
1.432698719,103.8393691,0,0,0,1,1,3
1.432707915,103.8400524,0,0,0,1,1,3
1.432719712,103.7891156,0,0,1,3,3,6
1.432721939,103.7968464,0,0,0,2,4,4
1.432729459,103.7947774,0,0,0,2,4,4
1.432761015,103.7884971,0,0,1,3,3,6
1.432778464,103.831224,0,0,0,1,2,3
1.432786275,103.8331329,0,0,1,1,2,3
1.432792722,103.8340283,0,0,1,1,2,3
1.432799057,103.8286462,0,0,0,1,2,3
1.432841842,103.8443331,0,0,0,0,1,2
1.432846977,103.7845503,0,0,1,2,4,5
1.432869321,103.8426976,0,0,0,1,1,2
1.432896143,103.7927681,0,0,0,3,4,5
1.432906242,103.8446954,0,0,0,0,1,1
1.432923061,103.8434727,0,0,0,0,1,2
1.432925236,103.792007,0,0,0,3,4,6
1.432927299,103.7867397,0,0,2,2,4,6
1.432927729,103.7960128,0,0,0,2,4,4
1.43293946,103.7818814,0,0,0,3,4,5
1.432959349,103.7767377,0,1,1,1,3,5
1.432966919,103.8362381,0,0,1,1,2,3
1.432967231,103.7778075,0,0,1,1,3,6
1.43297209,103.7749265,1,1,1,1,3,4
1.432982423,103.7910633,0,0,1,3,4,6
1.433002949,103.77428,1,1,1,1,2,4
1.43300314,103.7739842,1,1,1,1,2,4
1.433028868,103.7731341,0,1,1,1,2,4
1.433051096,103.8392442,0,0,0,1,1,3
1.433145228,103.7844341,0,0,1,2,4,5
1.433148912,103.7952096,0,0,0,2,4,5
1.433162606,103.8316848,0,0,0,1,2,3
1.433180088,103.7917904,0,0,0,3,4,6
1.433191403,103.7815949,0,0,0,3,3,5
1.43321264,103.8286175,0,0,0,1,2,4
1.433235129,103.7939883,0,0,0,3,4,5
1.433275633,103.7849719,0,0,2,2,4,6
1.433280527,103.8444368,0,0,0,0,1,2
1.433302969,103.791309,0,0,1,3,4,6
1.433316146,103.8361503,0,0,1,1,2,3
1.43331769,103.8275154,0,0,0,1,2,4
1.433317738,103.7754916,0,1,1,1,3,4
1.43332338,103.7764863,0,1,1,1,3,5
1.433332885,103.7777557,0,0,1,1,3,6
1.433333284,103.7749216,0,1,1,1,3,4
1.43333489,103.773674,0,1,1,1,2,4
1.433355307,103.8427051,0,0,0,1,1,2
1.43338279,103.8435179,0,0,0,0,1,2
1.433396056,103.8271178,0,0,0,1,2,4
1.43341655,103.8000127,0,0,0,2,3,4
1.433426062,103.79886,0,0,0,2,4,4
1.433436197,103.7874227,0,1,2,2,4,6
1.433436771,103.7980554,0,0,0,2,4,4
1.433446353,103.8005581,0,0,0,1,3,4
1.433452957,103.788654,0,0,2,3,3,6
1.433454122,103.8389187,0,0,0,1,2,3
1.433485373,103.8011804,0,0,0,1,2,4
1.433504242,103.7864961,0,0,2,2,4,6
