,private_lat,private_lon,mall_lat,mall_lon,distance
1071,1.31389250792833,103.914260843359,1.30522306203042,103.905043928938,1.40397
1072,1.31390006507675,103.893617178884,1.31470866320366,103.893508573389,0.090224
1073,1.31392447346417,103.830437709726,1.30665484543191,103.829588045188,0.809381
1074,1.31392676595811,103.843104093225,1.31719450988559,103.843611443038,0.365715
1075,1.3139281583716,103.87898672052,1.30222177381282,103.876152665088,1.332304
1076,1.31393361941559,103.842380394708,1.31719450988559,103.843611443038,0.385723
1077,1.3139398304258,103.883560951253,1.31470866320366,103.893508573389,1.110334
1078,1.31396457521939,103.845976878698,1.31719450988559,103.843611443038,0.443685
1079,1.3139838637399,103.91444563651,1.30522306203042,103.905043928938,1.425909
1080,1.31398873520922,103.919613892273,1.32475054237912,103.92918919889,1.597388
1081,1.31400655260741,103.884015328938,1.31470866320366,103.893508573389,1.059356
1082,1.31402139704148,103.857964230708,1.3113827185663,103.856626855768,0.327541
1083,1.31404268792091,103.889347045446,1.31470866320366,103.893508573389,0.468956
1084,1.31404425678498,103.841922909924,1.31719450988559,103.843611443038,0.395794
1085,1.31404520941052,103.854387162231,1.3113827185663,103.856626855768,0.38575
1086,1.31404666379164,103.914670735105,1.30522306203042,103.905043928938,1.449058
1087,1.31404986796426,103.839452778834,1.31719450988559,103.843611443038,0.578887
1088,1.31407021454552,103.914849369981,1.30522306203042,103.905043928938,1.465555
1089,1.31408342873893,103.843984943567,1.31719450988559,103.843611443038,0.34651
1090,1.31409213027808,103.852946523501,1.3113827185663,103.856626855768,0.507461
1091,1.31413757436291,103.937742477406,1.32475054237912,103.92918919889,1.51105
1092,1.31414358091839,103.904364654172,1.30522306203042,103.905043928938,0.989278
1093,1.31415835134435,103.884949577853,1.31470866320366,103.893508573389,0.954476
1094,1.31416103105833,103.924252539221,1.32475054237912,103.92918919889,1.293417
1095,1.31416383479813,103.853905530109,1.3113827185663,103.856626855768,0.431616
1096,1.31416518754068,103.936909415537,1.32475054237912,103.92918919889,1.451967
1097,1.31416794726493,103.939732193722,1.32475054237912,103.92918919889,1.657107
1098,1.31417031455963,103.883562175927,1.31470866320366,103.893508573389,1.108538
1099,1.31417304336788,103.907608197555,1.30522306203042,103.905043928938,1.029968
1100,1.31417485125009,103.873278239692,1.3104736675734,103.86431321816,1.078397
