,hdb_lat,hdb_lon,mrtlrt_lat,mrtlrt_lon,distance
6157,1.377571602,103.9406596,1.37295187483845,103.949257638047,1.084673
6158,1.377573173,103.7744621,1.38001549415384,103.772661218987,0.336301
6159,1.377573211,103.7753528,1.38001549415384,103.772661218987,0.403303
6160,1.377582856,103.7644023,1.37791644778218,103.7630222694,0.157948
6161,1.377589951,103.9364097,1.37295187483845,103.949257638047,1.519011
6162,1.377596852,103.7672272,1.37775464931119,103.766667312264,0.064705
6163,1.377603205,103.8875462,1.38277158353267,103.893092468701,0.841176
6164,1.377621124,103.75574,1.37665929343111,103.753699631572,0.250741
6165,1.377629363,103.7484888,1.37861216691834,103.749051503721,0.125425
6166,1.377643751,103.7699751,1.37612653786325,103.771279750058,0.221869
6167,1.37765002,103.7529943,1.37665929343111,103.753699631572,0.134768
6168,1.37769118,103.8427452,1.3817576070024,103.844800823243,0.504494
6169,1.377742579,103.8783893,1.38933878100909,103.885937358519,1.532895
6170,1.377752166,103.8786653,1.38933878100909,103.885937358519,1.515385
6171,1.377756396,103.9379652,1.37295187483845,103.949257638047,1.364388
6172,1.377762638,103.8437822,1.3817576070024,103.844800823243,0.456057
6173,1.377762881,103.8962745,1.38277158353267,103.893092468701,0.657371
6174,1.377789046,103.8794445,1.38933878100909,103.885937358519,1.467353
6175,1.377794772,103.737379,1.38029828610944,103.745291799876,0.923082
6176,1.377805803,103.8797195,1.38933878100909,103.885937358519,1.450898
6177,1.377807745,103.7430672,1.38029828610944,103.745291799876,0.370313
6178,1.377811037,103.8897257,1.38277158353267,103.893092468701,0.664266
6179,1.377815681,103.8912825,1.38277158353267,103.893092468701,0.583845
6180,1.37781592,103.9333326,1.37295187483845,103.949257638047,1.852074
6181,1.377822649,103.7350124,1.38029828610944,103.745291799876,1.176265
6182,1.377822868,103.8903226,1.38277158353267,103.893092468701,0.628053
6183,1.377835206,103.9345825,1.37295187483845,103.949257638047,1.720113
6184,1.377855585,103.7698404,1.37612653786325,103.771279750058,0.249422
6185,1.377859365,103.9435062,1.37295187483845,103.949257638047,0.839134
