,private_lat,private_lon,park_lat,park_lon,distance
2929,1.37355127564875,103.827272683384,1.37253,103.829257,0.248029
2930,1.37379483298163,103.940157628255,1.372195,103.941115,0.206508
2931,1.37379534150109,103.839318650403,1.372724,103.839545,0.121112
2932,1.37383591735897,103.763124764765,1.371598,103.763649,0.254242
2933,1.37393257481075,103.901140296964,1.377165,103.898595,0.456058
2934,1.37395420297069,103.739420693564,1.372286,103.751977,1.409485
2935,1.37447287448697,103.90307048623,1.377165,103.898595,0.580245
2936,1.37460383882424,103.953736505213,1.371519,103.952449,0.369977
2937,1.3752667219996,103.826652214663,1.373488,103.82983,0.404662
2938,1.37539461680906,103.762846423505,1.371598,103.763649,0.429207
2939,1.37544442670241,103.846817673413,1.374168,103.842949,0.45308
2940,1.37549641233976,103.833903324716,1.375957,103.832492,0.165114
2941,1.37577531879135,103.902561278398,1.377165,103.898595,0.46738
2942,1.37591819779032,103.958797848133,1.371519,103.952449,0.857809
2943,1.37596230396663,103.75775275301,1.375881,103.757226,0.059306
2944,1.37598403034978,103.831213807442,1.375957,103.832492,0.142278
2945,1.37598905087877,103.831948115709,1.375957,103.832492,0.060631
2946,1.37599314442815,103.903643859593,1.377165,103.898595,0.576623
2947,1.37623204899844,103.832608157639,1.375957,103.832492,0.033047
2948,1.37623971198515,103.833395307863,1.375957,103.832492,0.105275
2949,1.37636681424593,103.757223707803,1.375881,103.757226,0.053719
2950,1.37645034269114,103.757566801486,1.375881,103.757226,0.073497
2951,1.37647034302247,103.959846533938,1.371519,103.952449,0.988685
2952,1.37653402370619,103.960777976088,1.371519,103.952449,1.080128
2953,1.37668248610963,103.82711945452,1.373488,103.82983,0.464504
2954,1.37681338518036,103.834238335208,1.375957,103.832492,0.216188
2955,1.37681626395504,103.831763648658,1.375957,103.832492,0.12489
2956,1.37687733971205,103.829712487518,1.375957,103.832492,0.325636
2957,1.37695714547341,103.941637372458,1.372195,103.941115,0.529773
2958,1.37697290394125,103.751272385118,1.372286,103.751977,0.524153
2959,1.37713527068888,103.829018831624,1.375957,103.832492,0.407888
2960,1.37725119687533,103.832128293007,1.375957,103.832492,0.14872
2961,1.37727987843588,103.960995134049,1.371519,103.952449,1.144697
2962,1.37728755480684,103.76343057748,1.371598,103.763649,0.629591
2963,1.37740472725171,103.747280386228,1.372286,103.751977,0.770421
2964,1.37742779265615,103.959877225877,1.371519,103.952449,1.053693
2965,1.37753513487016,103.83421115951,1.378694,103.832599,0.220475
2966,1.37771148616043,103.747462093029,1.372286,103.751977,0.782539
2967,1.37773097821539,103.832815924087,1.378694,103.832599,0.109188
2968,1.37776271751871,103.957380821299,1.381234,103.950481,0.858455
2969,1.3778540231339,103.956693393734,1.381234,103.950481,0.785915
2970,1.37794304958658,103.758276899347,1.375881,103.757226,0.256255
2971,1.37811995342948,103.90229625161,1.377165,103.898595,0.425223
2972,1.37816740380988,103.957248234037,1.381234,103.950481,0.825925
2973,1.37819479696272,103.747083682509,1.372286,103.751977,0.850551
2974,1.37821589199696,103.944105552322,1.3789,103.94608,0.232388
2975,1.37822955941898,103.774915254169,1.376873,103.779438,0.525202
2976,1.37829380600619,103.959135610337,1.381234,103.950481,1.01654
2977,1.37832548104782,103.943946455586,1.3789,103.94608,0.245788
2978,1.37834985706372,103.95659135188,1.381234,103.950481,0.751075
2979,1.3783509761617,103.956295113266,1.381234,103.950481,0.721308
2980,1.3783716505621,103.959581718084,1.381234,103.950481,1.061098
2981,1.37844431965523,103.835000639758,1.379764,103.834644,0.151225
2982,1.3785794514657,103.828375856327,1.382009,103.829206,0.390313
2983,1.37861654539376,103.762615523169,1.375881,103.757226,0.671744
2984,1.37889853918179,103.959628801553,1.381234,103.950481,1.050279
2985,1.37901413540146,103.961386227639,1.381234,103.950481,1.238189
2986,1.37905482184639,103.961097744973,1.381234,103.950481,1.205831
2987,1.37905830537423,103.831320410347,1.378694,103.832599,0.147883
2988,1.37908988698315,103.960558475679,1.381234,103.950481,1.146282
2989,1.37914470426804,103.94468894976,1.3789,103.94608,0.157153
2990,1.37939195187997,103.96368774531,1.381234,103.950481,1.483791
