,private_lat,private_lon,supermarket_lat,supermarket_lon,distance
2114,1.33728050799228,103.725473335024,1.335042,103.720268,0.629964
2115,1.33736619558038,103.952894841053,1.342706,103.953025,0.590626
2116,1.33737154304539,103.78384945686,1.336676,103.783709,0.078482
2117,1.33740869452715,103.764540719896,1.336831,103.754341,1.136916
2118,1.33742074109903,103.846538493576,1.338891,103.848993,0.317879
2119,1.33749860638598,103.736026773011,1.336585,103.737623,0.204359
2120,1.33750799193201,103.932674865185,1.333066,103.931091,0.521844
2121,1.33753586880554,103.920651855815,1.337405,103.921775,0.125829
2122,1.33765540429936,103.790739839238,1.338995,103.793134,0.304851
2123,1.33766725912155,103.951233105481,1.342706,103.953025,0.591771
2124,1.33767339695087,103.783740729173,1.336676,103.783709,0.110344
2125,1.33772750116803,103.780072604798,1.338657,103.77856,0.197233
2126,1.33776039469073,103.957840337612,1.334325,103.962389,0.632895
2127,1.33778601896947,103.956005537864,1.342706,103.953025,0.637174
2128,1.33780921329804,103.930957548361,1.333066,103.931091,0.52469
2129,1.33781310073984,103.935679722167,1.332335,103.938051,0.66073
2130,1.33781826306472,103.77051775048,1.340827,103.774213,0.528964
2131,1.33782425660883,103.760698126807,1.336831,103.754341,0.715955
2132,1.33788665985022,103.735067620142,1.336585,103.737623,0.318735
2133,1.33798266958461,103.93439199512,1.333066,103.931091,0.656143
2134,1.33799273369393,103.820137758485,1.331665,103.807034,1.617477
2135,1.33799910827976,103.958083275484,1.334325,103.962389,0.628224
2136,1.33816700907683,103.957911962318,1.334325,103.962389,0.654775
2137,1.33822248553508,103.781375965144,1.336676,103.783709,0.310895
2138,1.33822676719573,103.929909522243,1.333066,103.931091,0.585603
2139,1.33825014005325,103.835794123085,1.332965,103.84705,1.382276
