QUERY,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE
BUCKLEY RESIDENCE BUCKLEY ROAD,BUCKLEY RESIDENCE,6,BUCKLEY ROAD,BUCKLEY RESIDENCE,6 BUCKLEY ROAD BUCKLEY RESIDENCE SINGAPORE 309762,309762,28802.8828806309,33274.8320977353,1.31720027050967,103.840532892335
DORSET MANSIONS DORSET ROAD,DORSET MANSIONS,101,DORSET ROAD,DORSET MANSIONS,101 DORSET ROAD DORSET MANSIONS SINGAPORE 219494,219494,29853.9378282465,32865.6991262008,1.31350017106513,103.849977133757
ADAM PLACE ADAM ROAD,ADAM PLACE APARTMENT,5,ADAM ROAD,ADAM PLACE APARTMENT,5 ADAM ROAD ADAM PLACE APARTMENT SINGAPORE 289880,289880,25741.1467201216,34161.9411169048,1.32522289753749,103.813021562629
D - HERITAGE APARTMENTS LENGKONG EMPAT,D - HERITAGE APARTMENTS,43,LENGKONG EMPAT,D - HERITAGE APARTMENTS,43 LENGKONG EMPAT D - HERITAGE APARTMENTS SINGAPORE 417659,417659,36831.4763673116,34503.6364153568,1.32831187101076,103.912674237605
EVERGREEN VIEW LORONG 36 GEYLANG,EVERGREEN VIEW,15,LORONG 36 GEYLANG,EVERGREEN VIEW,15 LORONG 36 GEYLANG EVERGREEN VIEW SINGAPORE 398150,398150,34146.4716952508,32868.6807344723,1.31352657764499,103.888547680917
RESIDENTIAL APARTMENTS WHAMPOA DRIVE,,,,,,,,,,
RIDGEWOOD MOUNT SINAI RISE,RIDGEWOOD CONDOMINIUM,15,MOUNT SINAI RISE,RIDGEWOOD CONDOMINIUM,15 MOUNT SINAI RISE RIDGEWOOD CONDOMINIUM SINGAPORE 276906,276906,21798.5454017306,33139.1574951932,1.31597266111923,103.777595374597
FERN LODGE LORONG 4 GEYLANG,FERN LODGE,7,LORONG 4 GEYLANG,FERN LODGE,7 LORONG 4 GEYLANG FERN LODGE SINGAPORE 399266,399266,32757.6342519736,32602.0828158651,1.31111580692247,103.876068248261
E7 LODGE LORONG MELAYU,E7 LODGE,66,LORONG MELAYU,E7 LODGE,66 LORONG MELAYU E7 LODGE SINGAPORE 416953,416953,36599.8579770355,33769.779676253,1.32167520272371,103.910592815024
WATERLOO VIEW WATERLOO STREET,WATERLOO VIEW,166,WATERLOO STREET,WATERLOO VIEW,166 WATERLOO STREET WATERLOO VIEW SINGAPORE 187963,187963,30159.1831797194,31457.3770618904,1.30076378356785,103.852719817474
LIEN TOWERS HOLLAND PARK,LIEN TOWERS,21,HOLLAND PARK,LIEN TOWERS,21 HOLLAND PARK LIEN TOWERS SINGAPORE 249476,249476,24843.6746092215,32472.2150049284,1.3099415336002,103.804957464572
TEN @ SUFFOLK SUFFOLK ROAD,TEN @ SUFFOLK,10,SUFFOLK ROAD,TEN @ SUFFOLK,10 SUFFOLK ROAD TEN @ SUFFOLK SINGAPORE 307786,307786,29239.1981662828,32986.2031731587,1.3145899979855,103.844453396673
DALVEY COURT DALVEY ESTATE,DALVEY COURT,28,DALVEY ESTATE,DALVEY COURT,28 DALVEY ESTATE DALVEY COURT SINGAPORE 259548,259548,26759.5902761836,33697.8299548384,1.32102569890443,103.822172846509
HONOLULU TOWER BUKIT TIMAH ROAD,HONOLULU TOWER,341,BUKIT TIMAH ROAD,HONOLULU TOWER,341 BUKIT TIMAH ROAD HONOLULU TOWER SINGAPORE 259719,259719,27750.4877272332,33373.29393957,1.31809073406194,103.831076582966
CASA IRRAWADDY IRRAWADDY ROAD,CASA IRRAWADDY,61,IRRAWADDY ROAD,CASA IRRAWADDY,61 IRRAWADDY ROAD CASA IRRAWADDY SINGAPORE 329557,329557,29418.9844505219,34130.3361358102,1.32493712413545,103.846068919286
38 JERVOIS JERVOIS ROAD,38 JERVOIS,38,JERVOIS ROAD,38 JERVOIS,38 JERVOIS ROAD 38 JERVOIS SINGAPORE 249078,249078,26819.9757512035,30719.9123791251,1.29409446498063,103.822715554852
CARMI MANSIONS LORONG 33 GEYLANG,CARMI MANSIONS,38,LORONG 33 GEYLANG,CARMI MANSIONS,38 LORONG 33 GEYLANG CARMI MANSIONS SINGAPORE 387991,387991,34089.6864455538,33111.7665741313,1.31572497044571,103.888037485239
RESIDENTIAL APARTMENTS LORONG 6 GEYLANG,,,,,,,,,,
PEACE CENTRE/MANSIONS SOPHIA ROAD,,,,,,,,,,
VILLA DES FLORES WHITLEY ROAD,VILLA DES FLORES,125,WHITLEY ROAD,VILLA DES FLORES,125 WHITLEY ROAD VILLA DES FLORES SINGAPORE 297820,297820,28421.1946163652,34112.8434205167,1.32477895626053,103.837103239546
RESIDENTIAL APARTMENTS ORANGE GROVE ROAD,,,,,,,,,,
RICH MANSIONS BUKIT TIMAH ROAD,RICH MANSIONS,311,BUKIT TIMAH ROAD,RICH MANSIONS,311 BUKIT TIMAH ROAD RICH MANSIONS SINGAPORE 259709,259709,28026.6015972411,33290.7244841941,1.31734400609436,103.83355760809
URBAN EDGE @ HOLLAND V FORD AVENUE,URBAN EDGE @ HOLLAND V,2,FORD AVENUE,URBAN EDGE @ HOLLAND V,2 FORD AVENUE URBAN EDGE @ HOLLAND V SINGAPORE 268686,268686,23666.0034493562,32813.6417052932,1.31302913243704,103.794375471653
DYNASTY LODGE SIXTH AVENUE,DYNASTY LODGE,265,SIXTH AVENUE,DYNASTY LODGE,265 SIXTH AVENUE DYNASTY LODGE SINGAPORE 276559,276559,23446.9052289361,34007.319059236,1.32382429426695,103.792406589576
RESIDENTIAL APARTMENTS LORONG 15 GEYLANG,,,,,,,,,,
VILLA CHANCERY CHANCERY LANE,VILLA CHANCERY,39,CHANCERY LANE,VILLA CHANCERY,39 CHANCERY LANE VILLA CHANCERY SINGAPORE 309568,309568,28604.4985548686,33978.1395122129,1.32356073869496,103.838750321504
RITZ @ FARRER RACE COURSE ROAD,RITZ @ FARRER,142,RACE COURSE ROAD,RITZ @ FARRER,142 RACE COURSE ROAD RITZ @ FARRER SINGAPORE 218593,218593,30123.0851585865,32471.6716340836,1.30993670825951,103.852395529501
RESIDENTIAL APARTMENTS LORONG 32 GEYLANG,,,,,,,,,,
NEWTON IMPERIAL NEWTON ROAD,NEWTON IMPERIAL,24,NEWTON ROAD,NEWTON IMPERIAL,24 NEWTON ROAD NEWTON IMPERIAL SINGAPORE 307956,307956,28904.7227807902,33070.0994558707,1.3153487379872,103.84144796992
75BR BEACH ROAD,75BR,75,BEACH ROAD,75BR,75 BEACH ROAD 75BR SINGAPORE 189689,189689,30568.6303934604,31050.0243623536,1.29707979825852,103.856398852446
SKYPARK ST. THOMAS WALK,SKYPARK,22,SAINT THOMAS WALK,SKYPARK,22 SAINT THOMAS WALK SKYPARK SINGAPORE 238107,238107,28302.0589849502,31060.5675183181,1.29717525117902,103.836032712174
BALESTIER PLAZA BALESTIER ROAD,SHAW PLAZA - TWIN HEIGHTS,350,BALESTIER ROAD,SHAW PLAZA - TWIN HEIGHTS,350 BALESTIER ROAD SHAW PLAZA - TWIN HEIGHTS SINGAPORE 329779,329779,30048.2061017072,34106.3142834809,1.32471984327386,103.851722813244
RESIDENTIAL APARTMENTS LEWIS ROAD,,,,,,,,,,
KENTVIEW PARK PASIR PANJANG HILL,KENTVIEW PARK,87,PASIR PANJANG HILL,KENTVIEW PARK,87 PASIR PANJANG HILL KENTVIEW PARK SINGAPORE 118892,118892,22701.2940394273,29373.4317403883,1.28191694352023,103.785707663012
D' HILLSIDE LOFT PASIR PANJANG HILL,D' HILLSIDE LOFT,31,PASIR PANJANG HILL,D' HILLSIDE LOFT,31 PASIR PANJANG HILL D' HILLSIDE LOFT SINGAPORE 118853,118853,22661.2902074074,29296.522700645,1.28122139862594,103.785348226184
HORIZON TOWERS LEONIE HILL ROAD,HORIZON TOWERS,15,LEONIE HILL ROAD,HORIZON TOWERS,15 LEONIE HILL ROAD HORIZON TOWERS SINGAPORE 239194,239194,28006.5738172391,31183.9053749833,1.29829067681172,103.833377647901
RESIDENTIAL APARTMENTS ROBIN DRIVE,,,,,,,,,,
THE TWINS BALMORAL CRESCENT,THE TWINS,6,BALMORAL CRESCENT,THE TWINS,6 BALMORAL CRESCENT THE TWINS SINGAPORE 259896,259896,28141.5246214857,33003.5338639356,1.31474675523302,103.834590248987
EDEN DRAYCOTT PARK,EDEN,2,DRAYCOTT PARK,EDEN,2 DRAYCOTT PARK EDEN SINGAPORE 259386,259386,27831.2339906115,32492.9872562569,1.31012955171774,103.831802134537
SUMMER GREEN BOON TECK ROAD,SUMMER GREEN,11,BOON TECK ROAD,SUMMER GREEN,11 BOON TECK ROAD SUMMER GREEN SINGAPORE 329585,329585,29824.9227574468,34355.2010427564,1.32697070112982,103.84971650708
SHELFORD MANSIONS SHELFORD ROAD,SHELFORD MANSIONS,27,SHELFORD ROAD,SHELFORD MANSIONS,27 SHELFORD ROAD SHELFORD MANSIONS SINGAPORE 288421,288421,25594.0878748838,34504.9360620417,1.32832481094821,103.811700132613
EUNOS GREEN SIMS AVENUE EAST,EUNOS GREEN,10,SIMS AVENUE EAST,EUNOS GREEN,10 SIMS AVENUE EAST EUNOS GREEN SINGAPORE 416558,416558,36060.8490827437,33439.9941332303,1.31869288808784,103.905749453707
SURREY POINT SURREY ROAD,,,,,,,,,,
DELIGHT COURT LORONG 33 GEYLANG,DELIGHT COURT,16,LORONG 33 GEYLANG,DELIGHT COURT,16 LORONG 33 GEYLANG DELIGHT COURT SINGAPORE 387982,387982,34090.2828459051,33047.2465833407,1.31514147457982,103.888042831488
RESIDENTIAL APARTMENTS MOUNT EMILY ROAD,,,,,,,,,,
SYLVAN LODGE HOLLAND ROAD,SYLVAN LODGE,143,HOLLAND ROAD,SYLVAN LODGE,143 HOLLAND ROAD SYLVAN LODGE SINGAPORE 278575,278575,24076.5659474935,32769.997754747,1.31263448713718,103.798064584264
MOUNT ROSIE GARDEN GOLDHILL AVENUE,MOUNT ROSIE GARDEN,50,GOLDHILL AVENUE,MOUNT ROSIE GARDEN,50 GOLDHILL AVENUE MOUNT ROSIE GARDEN SINGAPORE 309031,309031,28069.940295171,33752.430582542,1.32151951282408,103.833947029498
RESIDENTIAL APARTMENTS BEATTY ROAD,,,,,,,,,,
PETAIN COURT PETAIN ROAD,PETAIN COURT,2,PETAIN ROAD,PETAIN COURT,2 PETAIN ROAD PETAIN COURT SINGAPORE 208085,208085,30858.7400883352,32680.0703038685,1.31182133275004,103.859005764814
THE CHAMPAGNE CHANGI ROAD,THE CHAMPAGNE,380,CHANGI ROAD,THE CHAMPAGNE,380 CHANGI ROAD THE CHAMPAGNE SINGAPORE 419832,419832,36600.8132346012,33404.4112731796,1.3183709427721,103.910601296516
INSTITUTION VILLE INSTITUTION HILL,,,,,,,,,,
MANSIONS 28 LORONG 31 GEYLANG,MANSIONS 28,28,LORONG 31 GEYLANG,MANSIONS 28,28 LORONG 31 GEYLANG MANSIONS 28 SINGAPORE 388038,388038,33993.6859961534,33060.0211858694,1.31525702251664,103.887174862978
WAI WING CENTRE BALESTIER ROAD,WAI WING CENTRE,501,BALESTIER ROAD,WAI WING CENTRE,501 BALESTIER ROAD WAI WING CENTRE SINGAPORE 329844,329844,29522.6701831324,34272.8045991734,1.32622555347597,103.847000598534
RESIDENTIAL APARTMENTS LORONG 42 GEYLANG,,,,,,,,,,
RESIDENTIAL APARTMENTS LORONG 8 GEYLANG,,,,,,,,,,
THE OXLEY OXLEY RISE,THE RISE @ OXLEY,71,OXLEY RISE,THE RISE @ OXLEY,71 OXLEY RISE THE RISE @ OXLEY SINGAPORE 238698,238698,29099.8426439734,31087.3102505077,1.29741708512545,103.843201150392
LIANG SEAH COURT LIANG SEAH STREET,,,,,,,,,,
MAR THOMA MANSIONS MAR THOMA ROAD,MAR THOMA MANSIONS,28,MAR THOMA ROAD,MAR THOMA MANSIONS,28 MAR THOMA ROAD MAR THOMA MANSIONS SINGAPORE 328708,328708,31324.113122643,34459.3180335984,1.32791217152286,103.863187561929
ADVANCE APARTMENTS LORONG 25A GEYLANG,,,,,,,,,,
SARHAD VILLE LORONG SARHAD,SARHAD VILLE,45,LORONG SARHAD,SARHAD VILLE,45 LORONG SARHAD SARHAD VILLE SINGAPORE 119161,119161,23016.1051634019,29240.165409971,1.28071178129837,103.788536382694
DUCHESS ROYALE DUCHESS AVENUE,DUCHESS ROYALE,32,DUCHESS AVENUE,DUCHESS ROYALE,32 DUCHESS AVENUE DUCHESS ROYALE SINGAPORE 269105,269105,24979.4719181694,34049.1843419857,1.32420309927884,103.8061775148
MARTINA MANSIONS BUKIT TIMAH ROAD,MARTINA MANSIONS,315,BUKIT TIMAH ROAD,MARTINA MANSIONS,315 BUKIT TIMAH ROAD MARTINA MANSIONS SINGAPORE 259710,259710,27996.0035714293,33305.5551000517,1.31747812895518,103.833282669164
THE 101 BEACH ROAD,THE 101,101,BEACH ROAD,THE 101,101 BEACH ROAD THE 101 SINGAPORE 189703,189703,30629.9154026881,31124.4033921417,1.29775245086994,103.856949531399
GILSTEAD MANSION GILSTEAD ROAD,NEWTON MANSION,27,GILSTEAD ROAD,NEWTON MANSION,27 GILSTEAD ROAD NEWTON MANSION SINGAPORE 309071,309071,28597.3069424732,33299.3913581148,1.31742238046589,103.838685687896
RESIDENTIAL APARTMENTS TRURO ROAD,,,,,,,,,,
SOPHIA VILLE SOPHIA ROAD,,,,,,,,,,
FAIRHAVEN SOPHIA ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS GUILLEMARD ROAD/JALAN MOLEK,,,,,,,,,,
EMERALD APARTMENTS EMERALD HILL ROAD,EMERALD APARTMENTS,140,EMERALD HILL ROAD,EMERALD APARTMENTS,140 EMERALD HILL ROAD EMERALD APARTMENTS SINGAPORE 229417,229417,28705.6013388196,31941.4048599228,1.30514122743721,103.839658737676
PEPYS HILL CONDOMINIUM PEPYS ROAD,PEPYS HILL CONDOMINIUM,19,PEPYS ROAD,PEPYS HILL CONDOMINIUM,19 PEPYS ROAD PEPYS HILL CONDOMINIUM SINGAPORE 118450,118450,23600.1092013,28912.2562700622,1.27774637356665,103.793783926302
RESIDENTIAL APARTMENTS JALAN MASJID,,,,,,,,,,
AVON PARK YOUNGBERG TERRACE,AVON PARK,1,YOUNGBERG TERRACE,AVON PARK,1 YOUNGBERG TERRACE AVON PARK SINGAPORE 357741,357741,32056.6596515365,35712.5212820917,1.33924560642212,103.869770060845
PARC REGENCY PASIR PANJANG ROAD,PARC REGENCY,315,PASIR PANJANG ROAD,PARC REGENCY,315 PASIR PANJANG ROAD PARC REGENCY SINGAPORE 118652,118652,21856.3991415193,30061.1476927008,1.28813624894878,103.778115825202
RESIDENTIAL APARTMENTS SHREWSBURY ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS YONG SIAK STREET,,,,,,,,,,
TRENDALE TOWER CAIRNHILL ROAD,TRENDALE TOWER,79,CAIRNHILL ROAD,TRENDALE TOWER,79 CAIRNHILL ROAD TRENDALE TOWER SINGAPORE 229681,229681,28283.6605910473,32439.514141215,1.30964595890626,103.835867406972
ENG APARTMENTS LORONG 25A GEYLANG,ENG APARTMENTS,25,LORONG 25A GEYLANG,ENG APARTMENTS,25 LORONG 25A GEYLANG ENG APARTMENTS SINGAPORE 388230,388230,33518.5228127809,32941.4876149185,1.31418513616608,103.882905262718
QUEENSBERRY LODGE SHANGHAI ROAD,QUEENSBERRY LODGE,11,SHANGHAI ROAD,QUEENSBERRY LODGE,11 SHANGHAI ROAD QUEENSBERRY LODGE SINGAPORE 248185,248185,27343.8504114924,30827.3330901228,1.29506595555146,103.827422791277
VICTORY POINT AVA ROAD/BALESTIER ROAD,,,,,,,,,,
CRESCENT BUILDING BALESTIER ROAD,,,,,,,,,,
VILLA CHANCERITA CHANCERY HILL ROAD,VILLA CHANCERITA,16,CHANCERY HILL ROAD,VILLA CHANCERITA,16 CHANCERY HILL ROAD VILLA CHANCERITA SINGAPORE 309657,309657,28556.0668146582,34196.6291342843,1.32553668245596,103.838315140395
WEST-N PASIR PANJANG ROAD,WEST-N,250P,PASIR PANJANG ROAD,WEST-N,250P PASIR PANJANG ROAD WEST-N SINGAPORE 117452,117452,22450.4317493914,29409.934262855,1.28224701621897,103.783453562772
YUEN SING MANSION LORONG 13 GEYLANG,,,,,,,,,,
EASTPAC BUILDING BALESTIER ROAD,EASTPAC BUILDING,586,BALESTIER ROAD,EASTPAC BUILDING,586 BALESTIER ROAD EASTPAC BUILDING SINGAPORE 329898,329898,29116.302857806,34340.0015812498,1.32683327677098,103.843349169664
SMAILING COURT LORONG MYDIN,SMAILING COURT,52,LORONG MYDIN,SMAILING COURT,52 LORONG MYDIN SMAILING COURT SINGAPORE 416851,416851,36671.5122223925,33826.526304001,1.32218837844525,103.911236681609
CHARLESTON SHANGHAI ROAD,CHARLESTON,10,SHANGHAI ROAD,CHARLESTON,10 SHANGHAI ROAD CHARLESTON SINGAPORE 248184,248184,27387.9027074063,30855.6997904424,1.2953224949112,103.827818619662
GOLDEN MILE COMPLEX BEACH ROAD,OCBC GOLDEN MILE COMPLEX,5001,BEACH ROAD,OCBC GOLDEN MILE COMPLEX,5001 BEACH ROAD OCBC GOLDEN MILE COMPLEX SINGAPORE 199588,199588,31545.0112892501,31679.3614858966,1.3027712050447,103.865172134495
EBER GARDENS EBER ROAD,EBER GARDENS,1,EBER ROAD,EBER GARDENS,1 EBER ROAD EBER GARDENS SINGAPORE 239756,239756,28778.6623189887,31234.5475860443,1.29874865744547,103.840315207211
HERITAGE APARTMENTS ARDMORE PARK,HERITAGE APARTMENTS,4,ARDMORE PARK,HERITAGE APARTMENTS,4 ARDMORE PARK HERITAGE APARTMENTS SINGAPORE 259960,259960,27528.44049716,32331.1162889004,1.30866564461711,103.829081390285
BLOSSOM MANSIONS LORONG 37 GEYLANG,,,,,,,,,,
RESIDENTIAL APARTMENTS MOULMEIN ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS STARLIGHT ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS HORNE ROAD,,,,,,,,,,
CHARMING GARDEN KING'S ROAD,CHARMING GARDEN,138,KING'S ROAD,CHARMING GARDEN,138 KING'S ROAD CHARMING GARDEN SINGAPORE 268156,268156,24688.2849252177,33225.321152566,1.31675234257288,103.803561132419
RESIDENTIAL APARTMENTS GEYLANG ROAD,,,,,,,,,,
CASA SOPHIA SOPHIA ROAD,,,,,,,,,,
KENG LEE VIEW KENG LEE ROAD,KENG LEE VIEW,108,KENG LEE ROAD,KENG LEE VIEW,108 KENG LEE ROAD KENG LEE VIEW SINGAPORE 219268,219268,29408.7474249452,32917.0479433406,1.31396457521939,103.845976878698
EVER LODGE GEYLANG ROAD,EVER LODGE,685,GEYLANG ROAD,EVER LODGE,685 GEYLANG ROAD EVER LODGE SINGAPORE 389686,389686,34204.6235444117,33029.8062316589,1.31498372739716,103.889070236309
HOLLYWOOD APARTMENTS OXLEY RISE,HOLLYWOOD APARTMENTS,100,OXLEY RISE,HOLLYWOOD APARTMENTS,100 OXLEY RISE HOLLYWOOD APARTMENTS SINGAPORE 238701,238701,29044.2728051627,31012.3604876194,1.29673926775369,103.842701828398
HERTFORD MANSION HERTFORD ROAD,HERTFORD MANSION,18,HERTFORD ROAD,HERTFORD MANSION,18 HERTFORD ROAD HERTFORD MANSION SINGAPORE 219380,219380,29668.8948427383,32789.4900335819,1.3128109735379,103.848314426322
LIANG COURT RIVER VALLEY ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS GILSTEAD ROAD,,,,,,,,,,
BUONA LODGE ZEHNDER ROAD,BUONA LODGE,1,ZEHNDER ROAD,BUONA LODGE,1 ZEHNDER ROAD BUONA LODGE SINGAPORE 117686,117686,22814.3076684549,29347.9590225257,1.28168659607272,103.786723137986
CORONATION ARCADE CORONATION ROAD,CORONATION ARCADE,5,CORONATION ROAD,CORONATION ARCADE,5 CORONATION ROAD CORONATION ARCADE SINGAPORE 269406,269406,25463.5889764857,33949.130373938,1.32329829076605,103.810527574143
LESHAN GARDENS LORONG 32 GEYLANG,,,,,,,,,,
BALMORAL TOWER BALMORAL ROAD,BALMORAL TOWER,27,BALMORAL ROAD,BALMORAL TOWER,27 BALMORAL ROAD BALMORAL TOWER SINGAPORE 259808,259808,28035.8301541368,33214.7661618199,1.31665706584661,103.833640531314
RESIDENTIAL APARTMENTS JALAN MAS PUTEH,,,,,,,,,,
CASA NOVACREST PECK HAY ROAD,CASA NOVACREST,17,PECK HAY ROAD,CASA NOVACREST,17 PECK HAY ROAD CASA NOVACREST SINGAPORE 228313,228313,28522.1465446856,32384.5507214591,1.30914888602049,103.838010317853
PETAIN RD/TYRWHITT RD CONSERVATION AREA TYRWHITT ROAD,PETAIN ROAD/TYRWHITT ROAD CONSERVATION AREA,1,CAVAN ROAD,PETAIN ROAD/TYRWHITT ROAD CONSERVATION AREA,1 CAVAN ROAD PETAIN ROAD/TYRWHITT ROAD CONSERVATION AREA SINGAPORE 209842,209842,31084.2594193565,32563.345396284,1.31076569224231,103.86103215516
BALMORAL PLAZA BUKIT TIMAH ROAD,BALMORAL PLAZA,271,BUKIT TIMAH ROAD,BALMORAL PLAZA,271 BUKIT TIMAH ROAD BALMORAL PLAZA SINGAPORE 259708,259708,28241.3892632956,33190.7233337779,1.31643963008359,103.835487584433
KING'S ARCADE BUKIT TIMAH ROAD,KING'S ARCADE,559,BUKIT TIMAH ROAD,KING'S ARCADE,559 BUKIT TIMAH ROAD KING'S ARCADE SINGAPORE 269695,269695,25485.1445632344,33939.3989144936,1.32321028467967,103.810721263366
HERITAGE PLACE TAN QUEE LAN STREET,HERITAGE PLACE,21,TAN QUEE LAN STREET,HERITAGE PLACE,21 TAN QUEE LAN STREET HERITAGE PLACE SINGAPORE 188108,188108,30569.3195046457,31216.9335264042,1.29858926583677,103.856405058091
TELOK BLANGAH HOUSE TELOK BLANGAH ROAD,TELOK BLANGAH HOUSE,52,TELOK BLANGAH ROAD,TELOK BLANGAH HOUSE,52 TELOK BLANGAH ROAD TELOK BLANGAH HOUSE SINGAPORE 098829,098829,26894.8836534703,27632.9732490256,1.26617727280392,103.823388742056
SOPHIA VIEW SOPHIA ROAD,SOPHIA VIEW,108,SOPHIA ROAD,SOPHIA VIEW,108 SOPHIA ROAD SOPHIA VIEW SINGAPORE 228173,228173,29517.7783321403,31642.7313838787,1.30244010067902,103.846956513706
RESIDENTIAL APARTMENTS PENHAS ROAD,,,,,,,,,,
336 RIVER VALLEY RIVER VALLEY ROAD,336 RIVER VALLEY,336,RIVER VALLEY ROAD,336 RIVER VALLEY,336 RIVER VALLEY ROAD 336 RIVER VALLEY SINGAPORE 238366,238366,28577.3651840808,30942.7455173973,1.29610970657652,103.838506457383
RESIDENTIAL APARTMENTS MATTAR ROAD,,,,,,,,,,
SOMMERVILLE PARK SOMMERVILLE ESTATE ROAD,SOMMERVILLE PARK,15,SOMMERVILLE ESTATE ROAD,SOMMERVILLE PARK,15 SOMMERVILLE ESTATE ROAD SOMMERVILLE PARK SINGAPORE 258022,258022,24931.7579831937,32603.131994985,1.3111255094346,103.805748923396
JALAN BESAR PLAZA KITCHENER ROAD,JALAN BESAR PLAZA,101,KITCHENER ROAD,JALAN BESAR PLAZA,101 KITCHENER ROAD JALAN BESAR PLAZA SINGAPORE 208511,208511,30754.2304309402,32330.2473858912,1.30865766748104,103.858066663176
SELEGIE CENTRE SELEGIE ROAD,SELEGIE ARTS CENTRE,30,SELEGIE ROAD,SELEGIE ARTS CENTRE,30 SELEGIE ROAD SELEGIE ARTS CENTRE SINGAPORE 188351,188351,29842.1627956126,31388.9446012545,1.30014492491193,103.849871241878
LA NOUVELLE SHREWSBURY ROAD,LA NOUVELLE,10,SHREWSBURY ROAD,LA NOUVELLE,10 SHREWSBURY ROAD LA NOUVELLE SINGAPORE 307811,307811,29513.5108491154,33355.9084032066,1.31793346916031,103.846918251869
ONEROBEY ROBEY CRESCENT,ONEROBEY,1,ROBEY CRESCENT,ONEROBEY,1 ROBEY CRESCENT ONEROBEY SINGAPORE 546256,546256,33405.9464350455,38772.1653195675,1.36691571671785,103.881894746832
THE AZZURO LORONG H TELOK KURAU,THE AZZURO,113,LORONG H TELOK KURAU,THE AZZURO,113 LORONG H TELOK KURAU THE AZZURO SINGAPORE 426140,426140,36955.9164023371,33277.081341872,1.31721931529554,103.913792041554
DAINTREE RESIDENCE TOH TUCK ROAD,DAINTREE RESIDENCE,11A,TOH TUCK ROAD,DAINTREE RESIDENCE,11A TOH TUCK ROAD DAINTREE RESIDENCE SINGAPORE 596157,596157,21042.7886262229,35799.939305244,1.34003565344056,103.77080391577
PEBBLE BAY TANJONG RHU ROAD,PEBBLE BAY,130,TANJONG RHU ROAD,PEBBLE BAY,130 TANJONG RHU ROAD PEBBLE BAY SINGAPORE 436918,436918,32335.1034903955,31104.291557949,1.29757037590242,103.872271395271
GRANDE VISTA CACTUS DRIVE,GRANDE VISTA,2,CACTUS DRIVE,GRANDE VISTA,2 CACTUS DRIVE GRANDE VISTA SINGAPORE 809683,809683,30082.9333766615,41191.8746254314,1.38879912168555,103.852035348555
WATER PLACE TANJONG RHU ROAD,WATER PLACE,171,TANJONG RHU ROAD,WATER PLACE,171 TANJONG RHU ROAD WATER PLACE SINGAPORE 436931,436931,32355.0215186877,31008.590761587,1.29670488898903,103.872450354218
MODENA SIMEI STREET 4,MODENA,35,SIMEI STREET 4,MODENA,35 SIMEI STREET 4 MODENA SINGAPORE 529869,529869,41529.8594020288,36099.4702127315,1.34274226649806,103.954892442215
SEASONS PARK YIO CHU KANG ROAD,SEASONS PARK,491,YIO CHU KANG ROAD,SEASONS PARK,491 YIO CHU KANG ROAD SEASONS PARK SINGAPORE 787078,787078,28714.1379090715,40830.8124484029,1.38553387052787,103.839735652312
JADE RESIDENCES LEW LIAN VALE,JADE RESIDENCES,1,LEW LIAN VALE,JADE RESIDENCES,1 LEW LIAN VALE JADE RESIDENCES SINGAPORE 537016,537016,32985.1419473821,36797.4356913008,1.34905704486647,103.878113199585
THOMSON GROVE YIO CHU KANG ROAD,THOMSON GROVE,580,YIO CHU KANG ROAD,THOMSON GROVE,580 YIO CHU KANG ROAD THOMSON GROVE SINGAPORE 787068,787068,28319.8976330301,40727.299848659,1.3845977466324,103.83619310173
BISHAN POINT BRIGHT HILL DRIVE,BISHAN POINT,61,BRIGHT HILL DRIVE,BISHAN POINT,61 BRIGHT HILL DRIVE BISHAN POINT SINGAPORE 579653,579653,27930.2653850969,37969.7424866799,1.35965938478524,103.83269196692
PARC OLYMPIA FLORA DRIVE,PARC OLYMPIA,50,FLORA DRIVE,PARC OLYMPIA,50 FLORA DRIVE PARC OLYMPIA SINGAPORE 506868,506868,42713.142155272,37489.2556189895,1.35531040259148,103.965525604183
LA FIESTA SENGKANG SQUARE,LA FIESTA,50,SENGKANG SQUARE,LA FIESTA,50 SENGKANG SQUARE LA FIESTA SINGAPORE 544830,544830,34962.3076337818,41282.224435756,1.38961545416986,103.895880315991
KINGSFORD WATERBAY UPPER SERANGOON VIEW,KINGSFORD WATERBAY,50,UPPER SERANGOON VIEW,KINGSFORD WATERBAY,50 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533893,533893,35762.5295907697,39607.8560263049,1.37447287448697,103.90307048623
THE GREENWICH SELETAR ROAD,THE GREENWICH,3,SELETAR ROAD,THE GREENWICH,3 SELETAR ROAD THE GREENWICH SINGAPORE 807012,807012,32008.4092770852,41013.7933064476,1.38718841691871,103.869337214926
THE MAKENA MEYER ROAD,THE MAKENA,121,MEYER ROAD,THE MAKENA,121 MEYER ROAD THE MAKENA SINGAPORE 437932,437932,34802.9488788052,31117.8622387163,1.2976926630287,103.89444607007
